"movie_id","studio_id"
"JqA10","SCodo Cinema"
"JqA20","SU:"
"JqA30","SU:"
"JqA40","SU:"
"LCs10","SLippert"
"LRF10","SU:"
"LRF15","Paramount"
"LRF20","Paramount"
"LRF30","SU:"
"RaT14","SU:"
"RaT16","SRank"
"RaT20","SU:"
"RaT21","SU:"
"RaT22","SU:"
"RaT26","Rank"
"RaT30","SRank"
"RaT38","SU:"
"RaT42","SMGM"
"RdM8","SColumbia"
"RdM10","SU:"
"RdM30","SFox"
"TYg12","STopaz"
"TYg17","SU.A."
"TYg20","SU.A."
"TYg25","SWarner seven Arts"
"TYg40","Paramount"
"WAr42","SU.A."
"WAr44","SAIP"
"WAr50","Paramount"
"WAr54","SAIP"
"xAb1","SMonogram"
"xFa10","SU:"
"xHu10","SU:"
"ACy10","SU:"
"ACy14","SU:"
"ACy16","SU:"
"ACy20","SUGC SL:\Fr"
"ACy22","SU:"
"ACy29","SU:"
"ACy32","SU:"
"ACy34","SU:"
"ACy38","SConcordia"
"AlL2","SU:"
"AlL3","SU:"
"CLB10","SU:"
"CLB20","SU:"
"FlM1","SU:"
"FlM1","SU.A."
"FlM2","SU:"
"FlM4","SU:"
"GFr10","SU:"
"GFr15","SU:"
"GFr20","SU:"
"GFr30","SU:"
"GFr40","SU:"
"GFr50","SU:"
"GFr60","SU:"
"GKe4","SU:"
"GKe5","SU:"
"GKe8","SFox"
"GKe9","SNational General"
"HKl17","SMGM"
"HKl20","SU:"
"HKl23","SU-I"
"IGu11","SU:"
"IGu13","SU:"
"IGu15","SL:\GB"
"IGu18","SMGM"
"IGu21","SFox"
"IGu26","SMGM"
"IGu28","Fox"
"IGu29","SU:"
"IGu33","SU:"
"JpS10","SU:"
"JT1","SFrancinex"
"JT2","SCady"
"JT3","SSpecta"
"JT4","SSpecta"
"JT5","SCorona"
"LLa5","SColumbia"
"LLa20","SU:"
"LSm10","SRKO"
"LSm17","SColumbia"
"MCg10","SU:"
"SaF13","SColumbia"
"SaF20","SU:"
"SM1","SU:"
"SM3","SEaling"
"SM4","SEaling"
"SM7","SU.A."
"StD4","SMGM"
"StD24","SMGM"
"StD33","Paramount"
"StD35","SWarners"
"StD41","SGrandon SL:\GB"
"StD42","SU:"
"StD45","S:Grandon"
"StD51","Universal"
"StD58","Universal"
"StD61","SFox"
"StD72","SU:"
"StD80","SU:"
"WlJ10","SU:"
"WlJ14","SDisney"
"ZJu10","SU:"
"FF1","SU:"
"FF2","SU:"
"FF4","SU:"
"FF5","SU:"
"FF6","SU:"
"FF7","SRepublic"
"FF9","SCineriz"
"FF12","U.A."
"FF13","SU:"
"FF14","SMGM"
"FF15","FC Produzione"
"FF18","Universal"
"FF23","SU:"
"FF40","SMGM-U.A."
"FF50","SU:"
"GoG10","SU:"
"HFr18","SU:"
"HFr20","SWarners"
"HFr50","SL:\Ge"
"HLF10","SClassic"
"HyC10","S:ABPC"
"IdL1","SFilmMakers"
"IdL2","SFilmMakers"
"IdL3","FilmMakers"
"IdL4","SU:"
"IdL5","SFilmMakers"
"IdL10","hamley"
"JDh5","SDisney"
"JG10","SU:"
"JG15","SU:"
"JLT2","SU:"
"JLT12","SU:"
"JLT15","SU:"
"JLT17","SL:US"
"JLT19","SU.I."
"JLT24","SColumbia"
"JLT29","SU.A."
"JLT32","SWarners"
"JLT34","Universal"
"JLT36","SU:"
"JLT39","SGolan-Globus"
"JLT40","SCannon"
"JoP2","SU-I"
"JoP20","SU-I"
"JoP40","hamley"
"JoP41","hamley"
"JoP43","hamley"
"JoP50","SU:"
"MA2","SU:"
"MA3","SU:"
"MA4","SU:"
"MA5","SInteropa-Cineriz"
"MA6","MGM"
"MA7","SU:"
"MA8","SU:"
"MFr2","SMGM"
"MFr5","Paramount"
"MFr13","SU:"
"MFr16","SU:"
"MFr20","SU:"
"MFr23","SU:"
"MFr29","SAvco"
"MFr33","SWarners"
"MFr40","SU:"
"MiA6","SABPC"
"MiA7","SU:"
"MiA17","SU:"
"MiA21","SU:"
"MiA22","SU:"
"MiA24","SU:"
"MiA27","SU:"
"MiA35","SU:"
"RcB1","SMGM"
"RcB3","SFox"
"RcB5","SU:"
"RcB8","SU:"
"RcB9","SU:"
"RcB16","SColumbia"
"RcB17","SColumbia"
"RcB18","SU:"
"RcB19","SU:"
"RcB21","SU:"
"RSB1","SU:"
"RSB8","SU:"
"ShI15","SU:"
"ShI20","SL:Japan"
"ShI40","SU:"
"ShI41","SU:"
"ShI50","SL:Japan"
"ShI52","SU:"
"ShI55","SU:"
"xdH10","SU:"
"Z5010","SU:"
"Z5020","SU:"
"AR4","SU:"
"AR5","Cineriz"
"AR8","SU:"
"AR10","SU:"
"CrR10","SU:"
"CyE8","SU:"
"CyE10","SU:"
"CyE30","SColumbia"
"CyE40","SU:"
"DoW5","SU:"
"DoW10","SU:"
"DoW15","SU:"
"DoW51","hamley"
"DoW80","hamley"
"DoW81","hamley"
"DoW82","hamley"
"DoW95","SWarner's"
"DoW97","SAIP"
"DoW99","SU:"
"DoW102","SU:"
"DoW107","SU:"
"DoW110","SU:"
"DoW120","Universal"
"DoW130","SU:"
"EBe5","SU.A."
"EBe7","S:Columbia"
"EBe10","SAllied Artists"
"GrG10","SU:"
"HKr10","SMGM"
"HKr20","SMGM"
"HKr30","Paramount"
"HrJ14","SAA"
"LBu1","UGC"
"MZa5","SU:"
"MZa10","SABPC"
"MZa15","SU:"
"MZa20","SU:"
"MZa23","SABPC"
"MZa30","SU:"
"MZa35","SU:"
"PaH1","SU:"
"PaH3","SU:"
"PaH50","hamley"
"PaH51","hamley"
"PaH52","hamley"
"PaH53","hamley"
"PaH54","hamley"
"PaH55","hamley"
"PaH60","Universal"
"PaH106","hamley"
"PaH108","hamley"
"PaH109","hamley"
"PaH110","hamley"
"PaH112","hamley"
"PaH113","hamley"
"PaH114","hamley"
"PaH115","hamley"
"PaH116","hamley"
"PaH117","hamley"
"PaH118","hamley"
"PaH119","hamley"
"PaH120","hamley"
"PaH121","hamley"
"PaH122","hamley"
"PaH123","hamley"
"PaH124","hamley"
"PaH125","hamley"
"PaH126","hamley"
"PaH127","hamley"
"PaH128","hamley"
"PaH215","SWarners"
"PLo10","SL:Germany"
"RCv10","SCite Fils"
"RPa15","SWarners"
"RPa25","SU:"
"RiQ1","SU:"
"RiQ2","SU:"
"RiQ10","SU:"
"RiQ15","SColumbia"
"RiQ17","SU:"
"RiQ20","SU:"
"RiQ23","Paramount"
"RiQ27","SU:"
"RiQ29","SColumbia"
"RiQ30","SU:"
"RiQ35","Universal"
"RrS10","SU:"
"RSn10","SU:"
"RSn100","SU:"
,
"CMk11","SU:"
"CMk16","SU:"
"CMk20","SU:"
"CMk30","SU:"
"CMk40","SU:"
"CNy1","SRKO"
"CNy15","SWarners"
"DaM1","Paramount"
"DaM6","SMGM"
"DaM7","SColumbia"
"DaM10","MGM"
"DaM30","SNewWorld"
"DaM35","SAIP"
"EMr10","SU:"
"EMr13","SU:"
"EMr15","SU:"
"FrQ10","SMGM"
"FrT5","Paramount"
"FrT7","SRKO"
"FrT10","Paramount"
"FrT13","SFox"
"FrT16","SFox"
"FrT20","Paramount"
"FrT22","SFox"
"FrT23","Paramount"
"FrT25","Paramount"
"FrT30","SU:"
"FrT32","SMGM"
"GH3","SBritish Lion"
"GH8","SU.A."
"GH12","SU.A.-Eon"
"GH15","SU.A.-Eon"
"GH16","SU.A.-Eon"
"GH25","Columbia"
"GH35","SU:"
"GiF10","SU:"
"HaB1","SU:"
"HaB3","SU:"
"HaB5","SU:"
"HaB20","SU:"
"HaB24","SU:"
"HaB27","SU:"
"HaB35","SL:Mexico"
"HHo3","FilmMakers"
"HHo5","SFox"
"HHo10","SU.A."
"JHo1","SU:"
"JHo15","SU:"
"JHo20","SU-I"
"JHo24","SU-I"
"JHo40","hamley"
"JmH1","SU:"
"KHu13","SU:"
"KHu15","SU:"
"KHu18","SU.A."
"KHu21","SEMI"
"KHu22","SBriggs and Sullivan"
"LeK10","SMGM"
"LGB10","SU:"
"MuB1","SU:"
"MuB5","SGFD"
"NJu3","Universal"
"PeB2","SU:"
"PeB5","SU:"
"PeB6","SColumbia"
"PeB10","SU:"
"PhL10","SU:"
"PhL12","SU:"
"PhL13","SU:"
"PhL15","SU:"
"PhL16","SU:"
"PhL19","SU:"
"PhL21","SU:"
"PhL100","hamley"
"PhL124","SU:"
"PhL125","SU:"
"PhL135","SU:"
"xSc10","SU:"
"ADx2","SU:"
"ADx3","SU:"
"ADx4","SU:"
"ADx5","SU:"
"ADx10","SU:"
"ADx11","SL:\Be"
"ADx12","SU:"
"ADx13","SU:"
"ADx14","SU:"
"ADx20","SU:"
"ADx25","SU:"
"ADx30","SU:"
"ADx37","SU:"
"ADx39","SU:"
"ADx45","SU:"
"AFo10","SU:"
"ALv100","hamley"
"ALv101","hamley"
"ASu10","SL:\Sw"
"CFr10","SU:"
"DkP5","SFox"
"DKu1","SU:"
"DKu5","SU:"
"DKu10","SAlexandre"
"EDW10","Paramount"
"EDW14","SU:"
"EDW22","SL:US"
"EDW30","SU:"
"EuL30","SMGM"
"FFe10","SU.A."
"HEs10","SParklane"
"HoC10","SU.A."
"JA5","SMCA"
"JA10","SU:"
"JHi7","SU-I"
"JIv6","SL:India"
"JIv8","SL:India"
"JIv11","SAngelika"
"JIv15","SAIP"
"JIv20","SU:"
"JIv21","SU:"
"JIv28","SL:\GB"
"JIv30","SL:\GB"
"JIv33","SWGBH"
"JIv37","SU:"
"JIv40","SU:"
"JIv42","SOrion"
"JIv45","S:Disney"
"JIv47","SU:"
"KaS10","SU:"
"KaS14","SU:"
"KaS20","SU:"
"KaS23","SU:"
"KaS25","SU:"
"KaS30","SU:"
"LgC10","SU:"
"LgC30","SU:"
"LiA10","SRank"
"LiA20","Paramount SL\GB"
"LiA30","SWarners"
"LiA40","SU:"
"LiA50","SU:"
"MCy3","SU:"
"MCy5","SU:"
"MCy11","SU:"
"NLr10","SNational Film Board"
"NuJ1","SFox"
"NuJ2","SFox"
"NuJ3","SFox"
"NuJ4","SFox"
"NuJ7","SFox"
"NuJ10","SU:"
"RDW7","SFox"
"RoA3","SU:"
"RoA4","SU.A."
"RoA5","SU:"
"RoA7","SU:"
"RoA11","SU:"
"RoA23","SWarners"
"RoA25","SFox"
"RoA28","SMGM"
"RoA30","SU:"
"RoA32","SMGM"
"RoA41","SABC"
"RoA45","SMCA"
"RoA57","Paramount"
"RoA64","Paramount"
"RoA65","SU:"
"RoA66","SU:"
"RoA68","SWarners"
"SSn1","S:MGM"
"SSn2","SU:"
"StK1","SU:"
"StK2","SU:"
"StK3","SU.A."
"StK6","SMGM"
"StK10","SWarners"
"StK15","SWarners"
"StK20","SU:"
"VeS10","SU:"
"VeS30","Tigon"
"WoR25","SMGM"
"AMa10","SMGM"
"AMa50","SFox"
"AMa60","SColumbia"
"AWj5","SU:"
"AWj7","SU:"
"AWj10","SU:"
"AWj12","SU:"
"AWj13","SU:"
"AWj16","SU:"
"AWj22","SU:"
"AWj23","SU:"
"AWj25","SU:"
"AWj27","prc"
"AWj30","SU:"
"AWj33","SU:"
"AWj34","SU:"
"AWj35","SU:"
"AWj37","SGaumont"
"AWj38","SU:"
"AWj41","SU:"
"AWj43","SL:\Po"
"AWj45","SU:"
"AWj46","SU:"
"AWj48","SU:"
"AWj50","SU:"
"GGr1","SU:"
"GGr8","SPinewood"
"GGr9","SU:"
"GGr10","SU:"
"GGr12","SU:"
"GGr18","Paramount"
"GSc2","SU:"
"GSc3","SU:"
"GSc4","SU:"
"GSc5","SU:"
"GSc6","SU:"
"GSc14","S:Columbia"
"GSc18","SU:"
"GSc19","SU:"
"HLS10","SU.A."
"HoK5","SU.A."
"HoK8","SU:"
"HoK10","SU:"
"HoK12","SMGM"
"IIl10","SARC"
"JAl10","SDisney"
"JJu10","SU.A."
"JWe1","SWarners"
"JWe3","SWarners"
"JWe5","SU:"
"JWe6","SWarners"
"JWe7","SU:"
"JWe12","SU:"
"KoI5","SU:"
"KoI8","SU:"
"KoI10","SNikkatsu"
"KoI15","SU:"
"KoI25","SU:"
"KoI30","SU:"
"KoI40","SU:"
"KoI45","SU:"
"KoI50","SU:"
"KoI55","SU:"
"KoI60","SU:"
"KoI65","SU:"
"KoI67","SU:"
"KoI70","SU:"
"LaB10","SU:"
"LNm10","SEaling"
"MT10","SU:"
"NKo10","SU:"
"NKo25","SU:"
"PeG3","Paramount"
"PeG6","SU:"
"PtF10","SKit Parker"
"SR15","SEpic"
"SR20","SL:India"
"SR25","SL:India"
"SR30","SL:India"
"SR35","SL:India"
"SR36","SL:India"
"SR35","SU:"
"SR36","SU:"
"SR38","SL:India"
"SR40","SL:India"
"SR45","SL:India"
"SR50","SL:India"
"SR55","SL:India"
"SR60","SL:India"
"SR65","SL:India"
"SR80","SL:India"
"TKg10","SU:"
"xTu10","SU:"
"YvR3","SGaumont"
"YvR6","SGaumont"
"YvR10","SGaumont"
"ABl10","SU:"
"ASk10","SU:"
"BE4","Universal"
"BE7","Paramount"
"BE9","SColumbia"
"BE12","SWarners"
"BE16","SU:"
"BE19","SU:"
"BE23","Warners"
"BE30","SLorimar"
"BE34","Pinewood"
"BE37","SColumbia"
"BE41","SFox"
"BE45","SU.A."
"BE47","SU:"
"BVS3","SU:"
"BVS10","SU:"
"CoW1","SU:"
"CoW2","SU:"
"CoW3","SL:\GB"
"CoW5","SU.A."
"CoW6","SU:"
"CoW7","SU:"
"CSG10","SColumbia"
"DeM1","SU.A."
"DeM2","SU.A."
"DeM8","SU-I"
"DeM10","S:U.I."
"DeM17","SDisney"
"DeM20","SU.A."
"DM100","hamley"
"DM101","hamley"
"DM200","SMGM"
"DM230","SU.A."
"GFj10","Paramount"
"GFj15","SAIP"
"GFj20","SAllied Artists"
"GTz3","SU:"
"GTz10","SU:"
"HeH10","SMGM"
"HeH12","SMGM"
"HVe10","SU:"
"HWo1","SL:Germany"
"InA10","SWarners"
"InA15","SWarners"
"InA30","SFox"
"InA50","SU:"
"IPa10","VanWolf"
"JCn1","SRemus"
"JCn2","SU:"
"JCn4","SU:"
"JCn6","Paramount"
"JuA100","hamley"
"JuA101","hamley"
"JuA102","hamley"
"JuA103","hamley"
"JuA106","hamley"
"JuA107","hamley"
"MvS1","Paramount"
"MvS2","Paramount"
"MvS3","Paramount"
"MvS10","Paramount"
"NPa3","Paramount"
"NPa10","SU:"
"NPa20",
"NPS10","SU:"
"NPS15","SU:"
"NPS20","SU:"
"NPS25","SU:"
"PhD1","SU:"
"PhD2","SFox"
"PhD10","SU:"
"PhD15","SU:"
"RAl1","SU:"
"RAl5","SU:"
"RAl20","hamley"
"RAl50","SU:"
"RAl55","SU.A."
"RAl56","SFox"
"RAl62","Paramount"
"RAl68","SWarners"
"RAl69","SU:"
"RAl70","SU:"
"RAl71","SU.A."
"RAl72","SColumbia"
"RAl73","Paramount"
"RAl76","SU:"
"RAl80","SU:"
"RAl87","SU:"
"RAl88","SSandcastle 5"
"RAl90","SU:"
"RAl93","SEIM"
"RAl95","SU:"
"RAl98","SU:"
"RAl101","SU:"
"RAl104","andcastle"
"RCo3","SAIP"
"RCo9","SU:"
"RCo13","SU:"
"RCo14","SAIP"
"RCo15","SFox"
"RCo23","SAllied"
"RCo32","SU:"
"RCo33","SU:"
"RCo35","SU.A."
"RCo37","SU:"
"RCo38","AIP"
"RCo43","SAIP"
"RCo45","SU:"
"RCo46","SU:"
"RCo47","SAIP"
"RCo48","SAIP"
"RCo60","SU:"
"RCo70","SU:"
"RGt10","SU:"
"RGt15","SU:"
"RMl1","SRepublic"
"RSt100","hamley"
"RSt102","hamley"
"RSt103","hamley"
"RSt104","hamley"
"RSt105","hamley"
"RSt107","hamley"
"RSt108","hamley"
"RSt109","hamley"
"RSt110","hamley"
"RSt111","hamley"
"RSt112","hamley"
"RSt113","hamley"
"RSt114","hamley"
"RSt115","hamley"
"RSt116","hamley"
"RSt117","hamley"
"RSt118","hamley"
"RSt201","SU:"
"RSt319","hamley"
"RSt320","hamley"
"RSt321","hamley"
"RSt324","hamley"
"RSt325","hamley"
"RSt326","hamley"
"RSt327","hamley"
"RSt329","hamley"
"RSt330","hamley"
"RSt331","hamley"
"RSt332","hamley"
"RSt334","hamley"
"RSt335","hamley"
"RSt336","hamley"
"RSt338","hamley"
"RSt339","hamley"
"RSt340","hamley"
"RSt341","hamley"
"RSt342","hamley"
"RSt344","hamley"
"RSt405","SU:"
"RSt441","hamley"
"RSt442","hamley"
"RSt445","hamley"
"RSt446","hamley"
"SK1","SU:"
"SK6","Roxlom"
"SK8","SU:"
"SK12","SColumbia"
"SK14","SU:"
"SK16","SU:"
"SK20","SU:"
"SK26","SAssociated General"
"SK30","SU:"
"SuH2","SU:"
"SuH10","SIwapami"
"SuH14","SU:"
"SuH15","SU:"
"SuH20","SU:"
"ToG3","SU:"
"ToG6","SU.A."
"ToG8","SU:"
"ToG9","SU:"
"ToG10","SU:"
"ToG15","SU.A."
"ToG20","SU:"
"ToG22","SU:"
"VDa10","SU-I"
"WiF10","SGroup Three"
"AbB1","SU:"
"ABd","SU:"
"AVL2","SFox"
"AVL6","SU:"
"AVL7","SU:"
"AVL9","SU:"
"AVL10","SFox"
"AVL11","SFox"
"AVL13","SU:"
"AVL17","SU:"
"AVL19","SU:"
"AVL21","SU:"
"AVL29","SU:"
"AVL30","SRank"
"AVL35","Richmond"
"CD8","U.A."
"CD11","SU:"
"CD20","SAIP"
"CD22","SColumbia"
"CD28","SU:"
"CD31","SU:"
"CD33","SU:"
"DMG1","SU:"
"DMG2","SU:"
"FCk1","hamley"
"FCk2","hamley"
"FiC1","U.A."
"FiC3","SU:"
"FiC4","SU:"
"FiC13","SU:"
"FiC20","SU:"
"FrE10","SHeadliner"
"GeP40","Columbia"
"GOw10","SU:"
"GOw15","SU:"
"GOw20","SU:"
"HeD100","hamley"
"HeD102","hamley"
"HeD104","hamley"
"HeD106","hamley"
"HeD109","hamley"
"HeD111","hamley"
"HeD112","hamley"
"HeD113","hamley"
"HeD114","hamley"
"HeD115","hamley"
"HeD116","hamley"
"HeD117","hamley"
"HeD119","hamley"
"HeD120","hamley"
"HeD122","hamley"
"HeD123","hamley"
"HeD125","hamley"
"HeD126","hamley"
"HuC4","SU:"
"HuC1","SU:"
"IML101","hamley"
"IML102","hamley"
"JaK4","SBarranov"
"JNs100","hamley"
"JNs101","hamley"
"JNs102","hamley"
"JNs103","hamley"
"JNs104","hamley"
"JNs105","hamley"
"JNs106","hamley"
"JNs107","hamley"
"JNs108","hamley"
"JNs109","hamley"
"JNs110","hamley"
"JNs111","hamley"
"JNs112","hamley"
"JNs210","SDisney"
"JqR5","SU:"
"JqR10","SU:"
"JqR15","SU:"
"JqR20","SU:"
"JqR23","SU:"
"JqR25","SU:"
"JqR30","SU:"
"JqR35","SU:"
"JqR43","SU:"
"JqR50","SU:"
"JqR55","SU:"
"JuB101","hamley"
"JuB104","hamley"
"LMa3","SU:"
"LMa4","SU:"
"LMa5","SU:"
"LMa6","SU:"
"LMa17","SU:"
"LMa19","SU:"
"LMa24","SU:"
"LMa26","SU:"
"LMa28","SU:"
"LMa30","SU:"
"LMa35","Novelle editions"
"LMa37","SNewLine"
"LMa40","SU:"
"MFe10","SU:"
"MFe20","SU:"
"MFe25","SU:"
"MFe30","SU:"
"MFe40","SU:"
"MR2","SU:Fox"
"MR3","SU:"
"MR4","Paramount"
"MR7","SU:"
"MR9","SU:"
"MR12","SU:"
"MR14","SFox"
"MR15","Paramount"
"MR17","Universal"
"MR19","SColumbia"
"MR25","SCBS"
"MR29","SEMI"
"MR30","Barwood"
"MR34","SMGM"
"NAC10","SU:"
"RoL59","SU:"
"RoL60","SU:"
"RoV1","SIena"
"RoV2","SU:"
"RoV3","SFilm Marceau"
"RoV5","SU:"
"RoV7","SColumbia"
"RoV13","SMGM"
"RoV15","SU:"
"TPo8","SU:"
"TPo12","SCinema Arts"
"TPo13","SU:"
"TPo14","SU:"
"TPo16","SU:"
"TPo21","SU:"
"TPo24","SU:"
"Z5610","SU:"
"Z5615","SU:"
"ArH102","hamley"
"ArH103","hamley"
"ArH104","hamley"
"ArH106","hamley"
"ArH108","hamley"
"ArH110","hamley"
"ArH113","hamley"
"ArH114","hamley"
"ArH115","hamley"
"ArH116","hamley"
"ArH117","hamley"
"ArH204","SU:"
"ArH205","SU:"
"ArH208","SU:"
"ArH209","SU:"
"ArH210","SU.A."
"ArH211","SU:"
"ArH215","SFox"
"ArH218","SFox"
"ArH220","SMGM-UA"
"ArH225","SU:"
"ArH227","SMGM-U.A."
"ArH236","Universal"
"ARy10","SU:"
"ARy15","SU:"
"ARy20","SU:"
"ARy30","SU:"
"ARy45","SU:"
"AuJ10","SAllied"
"BB3","SFox"
"DTa100","hamley"
"DTa101","hamley"
"DTa102","hamley"
"DTa103","hamley"
"DTa104","hamley"
"DTa105","hamley"
"DTa106","hamley"
"DTa212","SFox"
"DTa215","SU.A."
"DTa221","SBBC"
"DTa222","SBBC"
"EMo5","SGaumont"
"EMo15","SU:"
"EMo17","SQuarter Films"
"EMo20","SU.A."
"EMo25","SU.A"
"EMo30","SU:"
"EMo40","SU:"
"FMe10","SK.Gordon Murray SL:\Me"
"FMe12","SK.Gordon Murray SL:\Me"
"FrR1","SU:"
"FrR11","SU:"
"FrR20","SGaumont"
"GTh5","SU:"
"GTh10","SAnglo Amalgamated"
"GTh12","SU:"
"GTh14","SU:"
"GTh16","SU:"
"GTh18","SU:"
"GTh20","SU:"
"GTh22","SU:"
"GTh24","SU:"
"GTh26","SU:"
"GTh28","SU:"
"GTh30","SU:"
"GTh32","SU:"
"GTh37","SU:"
"GTh38","SU:"
"GTh40","SU:"
"GTh42","SU:"
"GTh44","SU:"
"GTh46","SU:"
"GTh50","SU:"
"GTh52","SU:"
"GTh54","SU:"
"GTh55","SU:"
"GTh56","SU:"
"GTh57","SU:"
"GTh58","SU:"
"GTh60","SU:"
"GTh62","SU:"
"IFr1","SU:"
"IFr4","SU.A."
"IFr5","SU:"
"IFr6","SSeven Arts"
"IFr7","SU:"
"IFr9","SU:"
"IFr14","SU:"
"IFr18","SFox"
"IFr19","SU:"
"IFr25","Paramount"
"IFr30","SCBS"
"IFr32","SU:"
"IFr33","SU:"
"IFr35","SCannon"
"IFr50","SU:"
"IFr51","PN:Edward R.Pressman"
"IFr52","S:U.A.; SMGM"
"InH2","Toho"
"InH18","SToho"
"InH25","SToho"
"JBC2","SU:"
"JBC3","SU:"
"JBC6","SU:"
"JBC10","SU:"
"JBC12","SU:"
"JBC14","Fox"
"JBC16","SU:"
"JBC18","SU:"
"JBC27","SU:"
"JBC30","SU:"
"JBC55","SU:"
"MiW10","SU:"
"MiW12","Universal"
"MiW13","SU:"
"MiW16","SU:"
"MiW18","SU:"
"MiW20","SU.A."
"MiW21","SScimitar"
"MiW23","Paramount"
"MiW27","SU:"
"MiW30","SITC"
"MiW35","SU:"
"MiW43","SCannon"
"MRe5","SU:"
"MRe7","SRank"
"NAA10","SU:"
"RDa1","SBL"
"RDa3","Amalagamated"
"RDa5","SBritish Lion"
"RDa8","SU:"
"RDa9","SMGM"
"RDa10",
"RDa21","SU:"
"RDa23","SU:"
"RMu6","SU:"
"RMu18","SU:"
"RMu19","SU:"
"RMu33","SU:"
"RMu37","Universal"
"RMu46","SFox"
"SJF11","SU:"
"SJF19","Paramount"
"SJF20","SU:"
"SJF21","SU:"
"SJF22","SU:"
"SJF23","SU:"
"SL1","Orion"
"SL3","Paramount"
"SL4","SU:"
"SL7","SColumbia"
"SL8","SU:"
"SL9","SU:"
"SL14","SWarners"
"SL15","SMGM"
"SL19","SColumbia"
"SL20","DeLaurentiis"
"SL22","SU:"
"SL23","SMGM-U.A."
"SL26","SU:"
"SL29","SU:"
"SL35","SFox"
"SL39","SWorld Film Services"
"SL44","SU:"
"SL49","SU:"
"SL50","SWarners"
"SL52","SWarners"
"SL53","SJaguar"
"SL54","SU:"
"SL56","SHollywood Pictures"
"SL59","Paramount"
"SL60","SU:"
"SL62","SU:"
"SS00","SU:"
"SS01","SU:"
"SS02","SU:"
"SS03","SU:"
"SS04","SU:"
"SS1","SU:"
"SS2","SU:"
"SS4","Universal"
"SS5","Universal"
"SS6","MCA"
"SS8","SU:"
"SS13","SWarners"
"SS20",
"SS26","Universal"
"SS32","Universal"
"SS34","DreamWorks"
"SSi115","hamley"
"WPr10","SU:"
"YMa1","SU:"
"YMa15","SU:"
"Z5710","SU:"
"Z5730","SU:"
"Z5735","SU:"
"AN10","SWarners"
"AnQ10","SU:"
"ArP1","SU:"
"ArP2","SU:"
"ArP4","SU:"
"ArP5","Warner"
"ArP6","SU:"
"ArP10","SStockbridge"
"ArP15","SWarners"
"ArP16","SU.A."
"ArP18","SU.A."
"ArP20","SU:"
"AtR10","SU.A."
"BoS50","hamley"
"BoS61","hamley"
"BoS62","hamley"
"BoS70","SMGM"
"BoS75","SWarners"
"BoS80","SABC"
"ClC1","SU:"
"ClC2","SU:"
"ClC10","SU:"
"ClC11","SU:"
"ClC20","SLa Boetie"
"ClC21","SU:"
"ClC22","SU:"
"ClC24","SU:"
"ClC31","SU:"
"ClC35","SLa Boetie"
"ClC38","SU:"
"ClC49","SU:"
"ClC50","SU:"
"ClC58","SU:"
"DLR3","hamley"
"DLR4","hamley"
"DLR5","Universal"
"DLR8","SU:"
"DLR10","Universal"
"DLR15","SU:"
"DVs1","hamley"
"DvS3","SDisney"
"FT1","SU:"
"FT2","SCarosse"
"FT4","SCarosse"
"FT6","SCarosse"
"FT7","Pinewood"
"FT8","Carosse"
"FT9","SCarosse"
"FT10","SCarosse"
"FT10","La Sirene du Mississippi"
"FT11","SU:"
"FT12","SCarosse"
"FT13","SCarosse"
"FT14","SCarosse"
"FT15","SCarosse"
"FT16","Carosse"
"FT18","Carosse"
"FT20","SCarosse"
"FT21","Carosse"
"FT28","SCarosse"
"FT30","SCarosse"
"GDu10","SU:"
"IGi10","SColumbia"
"IGi20","SRegal"
"IrK2","SU.A."
"IrK7","SU:"
"IrK10","SU:"
"IrK14","SFox"
"IrK15","SWarners"
"IrK25","SOrion"
"IrK27","SU:"
"IrL10","SU:"
"JCa4","SFox"
"JCa7","Paramount"
"JCa9","SMGM British"
"JCv2","SU:"
"JCv4","SU:"
"JCv12","SU:"
"JCv16","SABC"
"JFe10","SMGM"
"JFe20","SFox"
"KRz4",
"KRz14","SBritish Lion"
"KRz16","SU:"
"KRz25","Paramount"
"KRz36","Twickenham"
"KRz40","TriStar"
"MBc10","SU:"
"MCm1","SDispatfilm"
"MdC10","SWarners"
"MPi1","SU:"
"MPi10","SU:"
"MPi13","SU:"
"MPi23","SU:"
"MPi40","SGaumont"
"MPi20","SGaumont"
"MPi50","SU:"
"NLl93","hamley"
"NLl95","hamley"
"NLl96","hamley"
"NLl97","hamley"
"NLl98","hamley"
"NLl99","hamley"
"NLl100","hamley"
"NLl103","hamley"
"NLl104","hamley"
"NLl107","hamley"
"NLl108","hamley"
"NLl109","hamley"
"NLl111","hamley"
"NLl113","hamley"
"NLl114","hamley"
"NLl115","hamley"
"RCu10","SAstor"
"SHa6","SU:"
"SHa10","Rank"
"SHo2","Columbia"
"SHo3","SU:"
"SHo4","ABP"
"SHo6","SU:"
"WWh50","hamley"
"WWh80","SL:USA"
"YCh10","SU:"
"YCh15","SU:"
"Ych20","SU:"
"Ych22","SU:"
"Ych25","SU:"
"Chahine","Youssef"
"AnT4","SMosfilm"
"AnT5","SMosfilm"
"AnT6","SMosfilm"
"AnT16","SU:"
"ChH10","hamley"
"DiD10","SU:"
"DoS5","SU:"
"DoS8","Anglo Amalgamted"
"DoS12","SBenmar"
"DoS16","SPinewood Rank"
"DPt1","SU:"
"DPt3","SU:"
"DPt16","SU:"
