movie_id,title,year,genre,color_process,location,notes
BrB25,Silent Fall,1994,,color,,
BrB27,Last Dance,1996,drama,color,,
BuR10,Tm:Gator,1976,,,,R(PG)
BuR14,Tm:The End,1978,,,,R(PG)
BuR20,Tm:Sharky's Machine,1981,,,,R(R)
BuR25,Cop and a Half,1992,cops-and-robbers,,,Er(D)
CGo10,The Wonderful Crook,1976,comedy,,"furniture factory, Switzerland",W(Goretta)
CkB10,Tm:Gumball Rally,1976,action,Technicolor,"roads, USA",R(PG)
ChL1,A Place in Time,1976,drama,,,Le(36min)
ChL2,Sidewalk Stories,1989,"comedy, drama",black-and-white,,R(R)
ClM10,The Best Way to Walk,1976,,,,
ClM12,Tell Him I Love Him,1977,,,,
ClM30,The Little Thief,1989,romantic,,,"W(Truffaut, Claude deGivray) Lang(Fr)"
ClM40,The AccomPanaVisionist,1993,drama,,"Paris, France; T(1943)",Lang(Fr)
DnD10,L'Ombre des Chateaux,1976,drama,,,
FDL10,Tm:The Hit Men,1976,,,,Er(1976)
FDL15,Tm:The Kidnap Syndicate,1978,,,,R(R)
GeB3,Pumping Iron,1976,documentary,,"body-building exhibitions, USA",CoD(Robert Fiore)
GeO10,The Bitch,1979,adventure,color,"London, Emgland",R(R)
HGr5,Thieves,1976,,,"NYC, NY",W(Gardner) CoD(Berry)
IFy10,Tm:Rolling Thunder,1976,action,color,"town, Midwest",R(R) W(Schrader)
IFy20,Tm:Defiance,1980,action,,,R(PG)
IFy30,Lock Up,1985,,color,,Er()
IFy40,Brainscan,1994,action,color,,R(R)
ILn10,Tm:The Great Smokey Roadblock,1976,adventure,color,"csd, USA",R(PG)
JFg10,The Enforcer,1976,,DeLuxe,,"Ser(Dirty Harry, 3) R(R)"
JFg20,Tm:Forced Vengance,1982,action,,Hong Kong,R(R) Er(Fargo)
JHj10,Tm:Creature from Black Lake,1976,,,,R(PG) W(Jim McCullough~jr.)
JoD9,Piranha,1978,horror,,,W(Sayles) R(R)
JoD11,The Howling,1980,horror,Fujicolor,,R(R)
JoD15,Explorers,1985,"comedy, science, fiction",color,,Er()
JoD20,Innerspace,1987,fantasy,,,R(PG) Inc(13.7M)
JoD26,The 'Burbs,1989,comedy,color,"suburb, East",
JoD40,Small Soldiers,1998,"cartoon, adventure",,,
JsF10,Tm:The Big Bus,1976,comedy,,,R(PG)
JsF20,"Spies, Lies, and Naked Thighs",1986,comedy,color,"United Nations, NYC, NY","W(Ed Self) Er(, P)"
LIC20,Tm:The Great Santini,1980,drama,Technicolor,airplanes; town,R(PG)
LIC30,Tm:Class,1983,drama,Technicolor,,R(R)
LIC40,Hick Chick,1993,,color,,Er(D)
KSh10,Tm:The River Niger,1976,drama,color,,R(R) B(Joseph A. Walker)
MAk10,"Mohammad, Messenger of God",1976,biography,,Arabia,
MLH5,Nasty Habi,1976,comedy,Technicolor,"nunnery, USA",Nt(reflec on Watergate)
MLH10,Dr.~Fisher of Geneva,1980,noir,color,"Geneva, Switzerland",Er()
MLH20,The Object of Beauty,1991,romantic,color,"hotel, London, England",C(J.Laszlo)
MLn10,Tm:The Loneliest Runner,1976,,TV,,
MLu10,Tm:Street People,1976,action,color,"SFO, CA",R(R)
MMi10,Jackson County Jail,1976,action,Metrocolor,"jail,AL",R(R)
MMi20,Tm:Silent Rage,1982,,,,R(R) W(Joseph Fraley)
MMi21,National Lampoon's Class Reunion,1982,comedy,Metrocolor,"Lizzie Borden, high school, USA",R(R) W(J.Hughes) Ser(National Lampoon; 2)
MSz8,Tm:Car Wash,1976,,,,R(PG)
MSz10,Tm:Which Way is Up,1977,comedy,color,,R(R)
MSz11,Tm:Greased Lightning,1977,biography,,"csd, VA",R(PG)
MSz15,Tm:Carbon Copy,1981,,,,R(PG)
MSz25,Livin' Large!,1991,comedy,,,
MxB10,Tm:Ode to Billy Joe,1976,drama,,MS,R(PG)
RHf10,Futureworld,1976,"fantasy, thriller",Metrocolor,factory,R(PG)
RHf20,"Tm:I, The Jury",1982,action,color,,R(R) B(Mickey Spillane) Er(Dir: Richard t. Heffron)
RHo1,Grand Theft Auto,1976,action,color,,
RHo5,Night Shift,1982,comedy,Technicolor,"orgue, NYC, NY",R(R) Seen(15May1993)
RHo10,Splash,1984,romantic,Technicolor,"NYC, NY",Seen(1985)
RHo12,Cocoon,1985,"romantic, science, fiction",DeLuxe,FL,V(Ken Ralston) Seen(1986)
RHo14,Gung Ho,1986,comedy,color,"factory, PA",
RHo15,Willow,1987,fantasy,color,,Er(1987) VT(N:FA3)
RHo22,Backdraft,1991,action,color,,
RHo24,Far and Away,1992,fantasy,color,"Ireland; slums, Boston, MA; OK; T(1890)",
RHo27,The Paper,1994,fantasy,color,"newspaper, NYC, NY","W(David Koepp, Stephen Koepp)"
RHo29,Apollo 13,1995,"biography, history, adventure",color,space; T(april 1970),R(PG) V(AA) Seen(27Nov1995)
RHo31,Ransom,1996,thriller,color,,
RHo34,EDtv,1999,comedy,,"SF, CA","W(Lowell Ganz, Babaloo Mendel)"
RMr10,Penetration,1976,porn,,,R(X)
SOS10,Sparkle,1976,"musical, biography",,,W(Joel Schumacher) M(Curtis Mayfield)
SRf20,Tm:The Ice Pirates,1984,,,,R(PG)
SRf21,Tm:The Philadelphia Experiment,1984,"science, fiction",Fujicolor,"destroyer, ocean; T(1943)",R(PG)
TKo19,Tm:Split Image,1982,drama,color,,R(R)
TKo22,Tm:Uncommon Valor,1983,action,,Vietnam,
WGi5,Tm:Grizzly,1976,horror,,,R(PG)
WGi15,Tm:The Manitou,1978,horror,Fujicolor,,R(PG)
WiW12,"Paris, Texas",1984,thriller,color,TX,W(Sam Sheppard)
WiW20,Wings of Desire,1988,fantasy,,"Berlin, Germany; T(1940,1950)","W(Wenders, Handke) R(PG13) Alt(Der Himmel ""Uber Berlin; Germany)"
WiW27,The End of Violence,1997,cops-and-robbers,color,"L.A., CA; Mexico",W(Nicholas Klein)
WiW29,City of Angels,1998,drama,,"L.A., CA; Lake Tahoe, CA",Seen(21Aug1998) Er fixD) W(dAna Steenis) Rmk WW
Z3410,Amelia Earhart,1976,biography,,Pacific; T(1937),
Z3411,The Day After Trinity,1981,documentary,,"Los Alomos, NM; T(1944)",Er(same D)
Z3412,Enola Gay,1980,documentary,,Pacific; T(1945),Er(same D)
Z3414,The Manhattan Project,1986,documentary,,USA; T(1943),Er(same D)
AsL10,Tm:Golden Rendezvous,1977,action,color,ship,R(PG)
ASo1,"Alice, Sweet Alice",1977,,,,"R(R) W(Rosemary Ritvo, Alfred Sole)"
CBt3,Killer of Sheep,1977,drama,color,"Wat L.A., CA",
r4,"Elisa, vida mia",1977,,Cinemascope,,
r5,Cria!,1977,,Cinemascope,"Madrid, Spain",W(Saura)
r7,Horas Dues,1981,,Cinemascope,,
r8,Bodas de Sangre,1981,musical,Cinemascope,,G(Antonio Gades) B(Federico Garcia Lorca)
r10,Carmen,1983,musical,Eastmancolor,"studio, Madrid, Spain","C(Antonio Gades) Er(G) W(Saura, Antonio Gades) B(Prosper Merrimee) M(Bizet, flamenco) Seen(21Mar1992) Lang(Sp)"
r15,Al Amor Brujo,1986,musical,color,"shantytown, Granada, Spain",G(Antonio Gades) M(deFalla)
r20,The Obscure Night,1989,drama,Cinemascope,,
r25,"Ay, Carmela!",1991,,Cinemascope,"Madrid, Spain",W(Saura)
r30,Tango,1998,,Cinemascope,,
FrS10,The Chicken Chronicles,1977,"comedy, drama",Fujicolor,,Nt(cast Ww(Hitchcock))
HNe12,Tm:Hooper,1978,,,,R(PG)
HNe17,The Cannonball Run,1981,action,Technicolor,,R(PG)
HNe20,Tm:Stroker Ace,1983,comedy,color,,R(PG)
HNe25,Tm:Cannonball Run II,1984,action,Technicolor,,R(PG)
JBr10,Tm:You Light Up My Life,1977,romantic,,,R(PG) W(Joe~Brooks)
JlS10,The Cookies,1977,,,,
JNi1,"Drive, He Said",1977,drama,color,"school, USA","W(Jeremy Larner, Nicholson)"
JNi20,The Two Jakes,1990,action,color,"Chinatown, LA, CA","R(R) W(Towne) Ser(J.J.Gites, 2)"
JNi24,Wolf,1994,horror,color,,"R(R) W(Jim Harrison, Wesley Strick)"
JPR10,Le Sauvage,1977,,,,
JPR25,Cyrano de Bergerac,1991,adventure,color,,
MPr1,The Bad News Bears in Breaking Training,1977,,,,W(P.Brickman)R(PG)
MPr4,Boulevard Nigh,1979,drama,color,,"Whittier boulevard, East L.A., CA W(Desmond Nakano) M(Lalo Schifren) C(John Baily)"
MPr6,Some Kind of Hero,1981,drama,,,"W(Robert Boris) B(James Kirkwood) Er(Howard W. Koch, ~jr)"
MPr10,Tm:Doctor Detroit,1983,comedy,,,R(R)
MPr11,Pirates of Penzance,1983,musical,Technicolor,"ship; shore, England",R(G) M(B(Gilbert and Sullivan)) CoD(Leach) W(Leach)
MPr25,Saint Maybe,1998,drama,TV,NC,W(Robert Lenski)
OlH1,Tentacles,1977,,Technicolor,,R(PG)
RBn10,Tm:Outrageous,1977,romantic,color,,R(R)
RCj10,Survive!,1977,horror,,Andes,
RCj11,Tintorera ... Bloody Waters,1977,horror,,beach,R(R)
RDo5,Tm:Sleeping Dogs,1977,,,,
RDo10,The Bounty,1984,drama,Technicolor,Pacific,R(PG)
RDo20,No Way Out,1987,thriller,color,"Pentagon, mil.inst., Washington, DC",R(R)
RDo26,Cocktail,1989,comedy,color,"bar, NYC, NY",
RDo28,Cadillac Man,1990,comedy,color,"Queens, NY",
RDo30,White Sands,1990,drama,color,desert,R(R)
RDo32,The Getaway,1994,thriller,color,,"W(Walter Hill, Amy Jones) B(Walter Thompson) R(R)"
RDo36,Dante's Peak,1997,disaster,color,"voano, Cascades, WA",W leslie Bohem) V(Dennis Washington) C(A.Baert... ) Cost(100M) R(PG13) HTTP(www.dantespeak.com)
RMY10,Tm:Short Eyes,1977,documentary,color,"prison, NYC, NY",R(R) W(Miguel Pinero)
RMY15,Tm:One Trick Pony,1980,musical,,,R(R) M(Paul Simon)
RVD10,Tm:Family Enforcer,1977,,,,R(R)
SCo10,Tm:The Disappearance,1977,thriller,Eastmancolor,,R(R)
SLw10,A Certain Sacrifice,1981,pornography,,,Er(1981)
SRi2,Six Weeks to Live,1977,horror,,,Er(D)
SRi5,The Evil Dead,1982,horror,,"csd, USA",B(St.King)
SRi6,Crime Wave,1984,horror,,,
SRi8,The Evil Dead II,1987,horror,,,Er()
SRi9,Night Crew,1988,horror,,,Er()
SRi10,Darkman,1990,comedy,,,M(Danny Elfman)
SRi18,A Simple Plan,1998,thriller,color,"csd, U.S.",
TAb10,The Wishing Tree,1977,drama,,"village, Georgia, USSR; T(1910)",
TyH10,I-Omante,1977,,,,Lang(Ja)
UlO10,Madame X,1977,pornography,,ocean,
UlO12,Ticket of no Return,1979,drama,,"Berlin, Germany",
UlO20,Freak Orlando,1985,pornography,,Freak City,B(Virgina Woolf) Er()
UlO25,Joanne D'Arc of Mongolia,1989,"pornography, adventure",color,"train, Siberia; csd, Mongolia",Lang(Ge) Le(165m)
WLe10,Tm:Happy Hooker Goes to Washington,1977,pornography,,"Washington, DC",R(R)
WSa5,The Incredible Melting Man,1977,"science, fiction",color,,R(R)
WSa10,Galaxina,1980,"science, fiction, comedy",color,,
AlB10,Dracula's Dog,1978,horror,color,"Transylvania; csd, USA R(R)",
BuH10,Heaven Can Wait,1978,romantic,,,CoD(Beatty) R(PG)
BuH15,Tm:First Family,1980,comedy,,,R(R) W(Henry)
BvH8,Tm:Every Which Way But Loose,1978,,,,R(PG)
BvH10,Tm:Any Which Way You Can,1980,,,,
CBP10,Tm:Norseman,1978,adventure,,,R(PG)
CBP12,Tm:The Evictors,1979,horror,,,R(PG)
CoA1,Thunder and Lightning,1977,,,,R(PG)
CoA10,Avalanche,1978,,,,"R(PG) W(, C.Allen)"
DDy10,The Tool Box Murders,1978,"horror, pornography",color,"apartment building, CA",Nt(ultimate exploitation sickie) R(R)
DeJ10,Jubilee,1978,fantasy,color,"London, England",
DeJ18,The Angelic Conversation,1985,,color,,
DeJ20,The Last of England,1987,,color,,
DeJ28,Edward II,1992,drama,color,,B(Christopher Marlowe) R(R)
DeJ30,Wittgenstein,1993,,color,,
DeJ32,Blue,1994,surreal,color,,Note(only blue screen)
DLy1,Eraserhead,1978,"science, fiction",black-and-white,,W(D.Lynch)
DLy2,Elephant Man,1980,biography,black-and-white,"London, England; T(1890)",R(PG)
DLy5,Tm:Dune,1984,"science, fiction",Technicolor,desert,W(Lynch) R(PG) Cost(50M) Seen(6Sep1991)
DLy8,Blue Velvet,1986,"comedy, fantasy, drama",,"small town, USA; T(1950)",
DLy10,Twin Peaks,1989,"drama, cops-and-robbers",color,"lmber town, OR",Note(TV Pilot)
DLy18,Lost Highway,1996,drama,color,,Er()
DLy21,The Straight Story,1999,adventure,,,
DWr10,Ice Castles,1978,"drama, romantic",Metrocolor,ice-skating rinks,M(Marvin Hamlisch) R(PG)
ErM1,Gates of Heaven,1978,,,"pet cementaries, CA",C(Ned Burgess)
ErM2,"Vernon, Florida",1981,,,"swamp town, Vernon, FL",Er(Ned Burgess C)
ErM3,The Thin Blue Line,1988,documentary,,"Dallas, TX",M(Philip Glass) Er(Ned Burgess C)
ErM10,A Brief History of Time,1992,"biography, documentary",color,,M(Philip Glass)
ErM20,"Fast, Cheap, and Out of Control",1997,documentary,color,,M(Caleb Sampson)
FDG10,Tm:Once in Paris,1978,romantic,"TV, color",,W(Gilroy) R(PG)
FGi10,L'Etat Sauvage,1978,drama,,Africa; T(1960),
FGi20,L'Elegant Criminel,1990,comedy,,,Er()
FMx10,American Hot Wax,1978,"musical, biography",Metrocolor,,W(John Kaye)
GeM2,Mad Max,1979,fantasy,,,R(R)Nt(released 1987) Ser(Mad Max: 1)
GeM5,Tm:The Man from Snowy River,1982,action,Eastmancolor,"csd, Australia",R(PG)
GeM6,The Road Warrior,1982,,,,R(R) Ser(Mad Max: 2)
GeM15,Mad Max: Beyond Thunderdome,1986,,,,Ser(Mad Max: 3)
GeM17,The Witches of Eastwick,1987,fantasy,Technicolor,"town, MA","Inc(31.8M) M(Puccini, John~Williams) Seen(16Dec1990) C(Zsigmond) B(John Updike)"
GeM17,Lorenzo's Oil,1992,"documentary, thriller, drama",color,Washington DC; T(1984),C(John~Seale)
IdB14,Killer Tomatoes Strike Back,1990,"horror, comedy",color,,Er(D)
IdB16,Liller Tomatoes Eat France,1991,"horror, comedy",color,,Er(D)
ICd10,The Dark,1979,horror,color,,R(R)
HgS10,The Time Machine,1978,"science, fiction",TV,,B(H.G. Welles) W(Wallace Bennett)
HoZ10,Tm:House Calls,1978,comedy,Technicolor,hospital,R(PG)
HoZ12,The Main Event,1979,comedy,Technicolor,,R(PG)
HoZ14,Private Benjamin,1980,,,R(R),
HoZ23,My Girl,1993,comedy,,,Er(D)
HoZ24,My Girl 2,1994,comedy,,PA; CA; T(1974),
JCm5,The Terminator,1991,"science, fiction, action",color,"LA, CA",W(G.A.Hurd) R(R) Cost(6.4M) Inc(40M)
JCm10,Aliens,1986,"science, fiction",DeLuxe,space,Seen(27Dec1990)
JCm13,The Abyss,1989,"science, fiction",,underwater,W(J.Cameron) V(;AA)
JCm20,Terminator 2,1991,"action, science, fiction",color,,"W(J.Cameron, William Wisher) Cost(70M) Nt(also Lucasfilm)"
JCm25,True Lies,1994,"action, romantic",color,,Cost(100M) Income(50M)
JCm28,Titanic,1997,"documentary, drama, epic",color,Atlantic; T(1912),"W(J.Cameron) C(Russell Carpenter; AA) V(AA) E(Buff, J.Cameron) Cost(200M) Inc(1800+30+400+700) V(; AA) M(James Horner, Paul Jennings, Celine Dion; GG, AA)"
JHy10,Tm:Return Engagement,1978,,,,W(James Prideaux)
JTo1,Finger,1978,,,,
JTo2,Love and Money,1982,,,,
JTo3,Exposed,1983,adventure,Metrocolor,,R(R) W(Toback)
JTo5,The Pick-up Artist,1986,"romantic, comedy",,,Er(1986)
JTo7,The Big Bang,1990,documentary,,,
JTo15,Two Girls and a Guy,1998,comedy,color,,M(Brahms)
LBe1,The First Fight,1978,,color,,
LBe3,Le Grand Bleu,1985,,color,,Er()
LBe5,Sublack-and-whiteay,1990,,,,Er()
LBe10,La Femme Nikita,1991,"action, thriller",Kodakcolor,"Paris, France",Lang(Fr) Seen(29Mar1992)
h4,The Private Files of J. Edgar Hoover,1978,biography,,"Washington, DC",M(Miklos Rosza) W(L.Cohen)
h10,Tm:Q,1982,"science, fiction",,"NYC, NY",R(R)
h15,God Told Me So,1985,"horror, science, fiction",,,Er(198x)
PSc1,Blue colorlar,1978,drama,Technicolor,"Detroit, MI","R(R) W(Schrader, Leonard Schrader)"
PSc10,Hardcore,1979,drama,Metrocolor,"L/A.,CA",R(R) W(Schrader)
PSc12,American Gigolo,1979,drama,Metrocolor,"L.A., CA",R(R)
PSc20,Cat People,1982,,Technicolor,,Seen(28Jan1989) R(R)
PSc30,The Comfort of Strangers,1991,horror,color,"Venice, Italy",W(Harold Pinter) C(Dante Spinotti) B(Ian McEwan) M(Angelo Badalamenti)
PSc32,Light Sleeper,1992,,color,,
PSc35,Mishima,1995,,color,,Er()
PSc39,Touch,1997,drama,color,,B(Elmore Leonard) W(Schrader)
PSc41,Affliction,1999,drama,,"town, NH; T(winter)",B(Russell Banks) W(Schrader)
RBu10,Tm:Hot Lead and colord Feet,1978,"comedy, western",color,West,R(G)
RFi10,The Clonus Horror,1978,"science, fiction",,,
RHy10,Tm:The Wicker Man,1978,horror,Eastmancolor,"island, Scotland",R(R)
RiL10,Tm:Night Cries,1978,,,,R(TV) W(Brian Taggert)
RiL14,Tm:Change of Seasons,1980,,,,R(R)
RiL15,Tm:The Mountain Men,1980,,,,R(R) W(Fraser Clarke Heston)
RKl10,Tm:Thank God it's Friday,1978,,,,R(PG) W(Barry Armyan Bernstein)
RoE10,Tm:Stevie,1978,biography,Technicolor,"London, England",R(PG)
RS1,The Duelis,1978,adventure,color,Geramny,R(PG)
RS2,Alien,1979,"science, fiction",,,Er(Dan O'Bannon W) R(R)
RS3,Blade Runner,1981,"science, fiction, noir",Technicolor,"L.A., CA; T(2019)",R(R) B(Philip K. Dick: Do Androids Dream of Electric Sheep) W(Fancher) V(;AAN) V(visual effec ;AAN)
RS8,Legend,1985,fantasy,Fujicolor,kingdom,
RS9,Alien 2,1986,"science, fiction",,,Seen(30May1992) Er(D)
RS11,Someone To Watch Over Me,1987,drama,,"NYC, NY","M(Gershwin, The Sting, Roberta Flack, Gene Ammons)"
RS14,Black Rain,1989,action,color,"Osaka, JaPanaVision",
RS20,1492: Conquest of Paradise,1989,biography,color,Spain; Carribean,W(Roselyne Bosch) M(Vangelis)
RS26,White Squall,1996,adventure,color,Caribean T(1959),
RS28,G.I. Jane,1997,drama,color,mil.inst.,"W(David Twohy, Danielle Alexandra) M(Trevor Jones) R(R) Er(S)"
SRa5,The Buddy Holly Story,1978,"musical, biography",,"Lubbock, TX; T(1956)",R(PG) M(Joe Renzetti; AA) Seen(6Sep1993)
TCh1,Up in Smoke,1978,comedy,,,R(R) Er(Chong D)
TCh2,Cheech and Chong's Next Movie,1980,comedy,Technicolor,,R(R)
TCh3,Cheech and Chong's Nice Dreams,1981,,,,R(R) W(Cheech Marin)
TCh4,It Came from Hollywood,1982,,,,R(PG) Er(Chong D)
TCh5,Still Smokin',1983,,,,R(R) Er(Chong D)
ToZ20,Tm:Guns and Fury,1982,,,,W(Donald P. Fredette)
WaG10,The Secret Life of Plan,1978,documentary,color,plan,M(Stevie Wonder)
WBe1,Heaven Can Wait,1978,romantic,,,"C(William A. Fraker; AAN) M(Dave Grusin;AAN) W(Beatty, Elaine May)"
WBe10,Dick Tracy,1990,comedy,color,,R(PG) C(Vittorio Storaro) M(Steven Sondheim)
Z7820,"Par, The Clonus Horror",1978,"science, fiction",,,Topic(cloning)
Z7840,Rabbit Test,1978,comedy,,,
Z7850,The Hiding Place,1978,,color,SU:,aw
AAl6,The Four Seasons,1981,romantic,Technicolor,vacation,R(PG) M(Antonio Vivaldi) W(Alan Alda)
AAl10,Sweet Liberty,1981,romantic,color,"town, VA",W(Alda) Seen(1988)
AAl20,Bey's Wedding,1990,comedy,color,,W(Alda)
AAr10,Tm:Rock 'N Roll High School,1979,musical,color,"high school, USA",R(R)
AAr20,Tm:Heartbeeps,1981,"science, fiction",,,R(PG) costumes(Stan Winston; AAN)
ABr1,Real Life,1979,comedy,,,nt(Pseudo Docu)
ABr2,Modern Romance,1981,,,,"R(R) W(A.Brooks, Monica Johnson)"
ABr3,Lost in America,1985,drama,color,"L.A., CA; Las Vegas, NV; csd, USA","W(A.Brooks, Monica Johnson) R(R)"
ABr4,Defending Your Life,1991,comedy,color,"heaven, CA","R(R) W(A.Brooks, Monica Johnson) Seen(6Sep1991)"
ABr9,The Muse,1998,comedy,,,
A10,Serie Noir,1979,noir,color,"suburb, Paris, France",Lang(Fr)
A20,Tous Les Matins Du Monde,1992,"drama, biography",color,"Versailles, France; T(1660,1720)",M(Jordi Savall ;Cesar) Lang(Fr)
BaB10,Tm:Cloud Dancer,1979,,,,"W(William Goodhart) B(Brown, Goodhart, Daniel Tamkus)"
N1,More American Graffiti,1979,,Technicolor,,
CiS10,Sensuous Vampires,1979,pornography,color,R(R) W(Howard Cohen) Alt(The Vampire Hookers; 1980),
DLD10,Hot Stuff,1979,cops-and-robbers,Metrocolor,,"R(PG) W(Michael Kane, Donald Westlake)"
EWS4,Vampire,1979,horror,color,"S.F., CA",
EWS10,The Secret Passion of Robert Clayton,1992,drama,color,"town, GA",
FWa10,Tm:When a Stranger Calls,1979,thriller,color,,R(R)
GiA10,My Brilliant Career,1979,drama,color,Australia,R(G) W(Eleanor Whitcombe) B(Miles Franklin; pseudonym)
GiA20,High Tide,1987,drama,,trailer park,
GiA30,The Last Days of Chez Nous,1993,comedy,color,"house, suburb, Sidney, Australia",R(R)
GiA32,Little Women,1993,drama,color,N.E.; T(1860),B(Louisa May Aott) W(Robin Swicord)
GiA35,Oscar and Lucinda,1996,romantic,color,England; Australia,B(Peter Carey)
HBe1,The Onion Field,1979,,,,R(R) W(Joseph Wambaugh) B(Joseph Wambaugh)
HBe2,Tm:Black Marble,1976,,,,R(PG)
HBe10,Sea of Love,1989,thriller,color,,Seen(20May1990)
HBe15,Malice,1993,thriller,color,"creaky mansion, campus, U.S.A.","W(Aaron Sorkin, Scott Frank) C(Wills)"
HBe18,City Hall,1996,thriller,color,"Brooklyn, NY; NYC, NY",R(R)
HBe20,Mercury Rising,1998,cops-and-robbers,,,
ICt10,Tm:Mountain Family Robinson,1979,adventure,color,"csd, CA","R(G) Ser(Mountain Family, 3)"
Ird10,Middle Age Spread,1979,"romantic, comedy",,,B(Roger Hall)
Ird12,Carry Me Back,1982,,,SU:,color
Ird14,Leave All Fair,1985,,,PU:,SU:
Ird16,Last Tattoo,1994,,,,PU:
JaF10,Tm:Penitentiary,1979,,,"prison, USA",R(R)
MBr5,Tm:Going in Style,1979,,,,R(PG)
MBr10,Beverly Hills Cop,1984,comedy,Technicolor,"Beverly Hills, CA",
MBr14,Midnight Run,1988,comedy,color,,
MBr19,Scent of a Woman,1992,comedy,color,,W(B.Goldman)
MBr25,Meet Joe Black,1998,drama,,,
MCh5,Tm:Hussy,1979,drama,Eastmancolor,,R(R)
MeS10,Mean Dog Blues,1979,,,,R(R) W(George Leffer)
MM10,Tm:Thief,1979,drama,Ascolor,,R(R) W(Mich.Mann)
MM20,The Keep,1983,fantasy,Metrocolor,"castle, Romania; T(1941)",
MM25,The Manhunter,1986,"horror, thriller",color,,"B(Richard Harris) C(M.Mann,) B(Thomas Harris: Red Dragon)"
MLt10,Class of '84,1982,drama,color,,R(R)
MLt15,Tm:Firestarter,1984,horror,,"suburb, USA",R(R) W(Stanley Mann) B(St.King)
MLt20,Space Camp,1988,"science, fiction",color,space,"Er(D,yy)"
MRb10,Tm:Corvette Summer,1979,adventure,Metrocolor,,R(PG)
MRb15,Tm:The Dragonslayer,1981,fantasy,Metrocolor,,R(PG)
NiM5,Time After Time,1979,fantasy,color,"London, England; S.F., CA",R(PG) W(N.Meyer) M(Rosza)
NiM13,The Day After,1983,,TV,,
NiM20,The Deceivers,1985,adventure,color,,B(John Masters) Seen(1Nov1989) Er(1985)
NiM30,"Star Trek VI, The Undiscovered Country",1989,"science, fiction",color,space,"W(N.Meyer) Cost(27M) B(J.M. Dillard, G.Roddenberry) Ser(Star Trek; 6)"
NiM30,"Star Trek, Generations",1994,"science, fiction",color,space,B(G.Roddenberry) Ser(Star Trek; 7) Er(D)
PAal,Tm:A Force of One,1979,,,,R(PG)
RDS1,On The Yard,1979,,black-and-white,,
SDr1,Love at First Bite,1979,"comedy, romantic",color,"NYC, NY; T(1970)",W(Robert Kaufman) R(PG)
SDr10,Mr.~Mom,1983,comedy,Metrocolor,,R(PG)
SMa10,Tm:A Shining Season,1979,,,,R(TV) W(William Harrison)
SyS1,Rocky II,1979,drama,Technicolor,"Philadelphia, PA",W(Sylvester Stallone) M(Bill~Conti) R(PG)
SyS2,Rocky III,1979,drama,Technicolor,"Philadelphia, PA","W(Sylvester Stallone) M(Bill~Conti, Jim Peterik, Frankie Sullivan III; AAN) R(PG)"
Sys3,Rocky IV,1985,drama,Metrocolor,"Philadelphia, PA",W(Sylvester Stallone)
TJe10,Tm:The Odd Angry Shot,1979,,,,
TrJ12,Tm:Secret Policeman's Ball,1980,comedy,,,R(R) Er(T.Jones D)
TrJ20,Personal Services,1987,biography,,,
WRi10,Winter Kills,1979,drama,,"Washington, DC",R(R) B(Richard Condon) W(Richart) C(Zsigmond)
ALi15,The Wild Life,1984,comedy,color,"high school, USA",R(R)
AnA10,Tm:The Gunslinger,1980,,,,Er()
BBr10,Tatoo,1980,,Technicolor,,C(Wurtzel)
BBy10,Tm:Lifepod,1980,,,,R(R)
BGr10,Tm:Wilma,1980,,,,W(Bud GreensPanaVision) Er()
CBd10,Tm:Black Stallion,1980,,,,R(G) C(Deschanel)
CBd20,Never Cry Wolf,1983,biography,,Arctic,"R(PG) W(Curtis Hanson, Sam Hamm, Richard Ketter) B(Farley Mowat) C(Hiro Narita)"
ClP10,La Boum,1980,"drama, romantic",,,
DdP10,Le Conte de Monte Christo,1980,drama,TV,,B(Alexandre Dumas) Le(205min)
DeH10,Silent Scream,1980,horror,color,"colorlege dorm, USA",R(R)
DHx10,Tm:Naked Massacre,1980,,,,Er()
DDo10,Maenner,1980,,,,Alt(Men) Er()
DDo12,Ich und Er,1983,,,,Alt(He and I) Er()
DDo15,Variety,1985,,,,Er()
DDo15,Keiner liebt mich,1990,,,,Alt(Nobody loves me) Er()
DDo25,Bin Ich schoen,1998,,,,Alt(Am I beautiful)
EBi10,Tm:The Fan,1980,thriller,Technicolor,"NYC, NY",R(R)
ErK10,Tm:The Octagon,1980,,,,R(R)
ErK20,Tm:Angel Town,1989,action,color,"East La, CA",R(R)
ErK30,Nemesis,1992,action,color,,Er(D=Anders Jensen (Da))
FOR10,Beverly Hills Vamp,1982,pornography,color,"Beverly Hills, CA",Er()
FOR12,Scream Queen Hot Tub Party,1984,pornography,color,"Beverly Hills, CA",Er()
FOR12,Scream Queen Hot Tub Party,1984,pornography,color,,Er()
FOR20,Hollywood Chain Saw Hookers,1988,pornography,color,,
FOR30,Gad Girls from Mars,1990,"science, fiction, pornography",color,"Beverly Hills, CA",
FRa10,The Assault,1980,drama,color,Holland; T(1945) Lang(Dutch),
GBo5,Tm:The Hearse,1980,horror,,,R(PG)
GBo10,Body and Soul,1981,,,,W(Leon Isaac Kennedy) B(Abraham Polonsky)
GBo15,Tm:My Tutor,1983,comedy,DeLuxe,,R(R)
GCl10,Extraterrestrial Terror,1980,"science, fiction, horror",,,Er(title)
