movie_id,award_id
MZ1,H*
MZ15,
PTw1,H*
PTw9,
RHn10,aw
RuT30,aw
RuT36,
TyN10,aw
TGA4,aw
TGA8,aw
TGA10,aw
TGA20,AAN
TGA22,aw
WFr10,
WFr11,
WFr12,
WFr13,
WFr14,
WFr33,aw
WFr35,"H***, AA, AA dir, Z*"
WFr36,"H*, AAN, AAN dir"
WFr42,H
WFr60,RE****
WFr70,
WFr75,aw
Z6410,NFR -H
AHb20,
AMD3,aw
AMD10,aw
CCG1,
CCG2,aw
CCG3,"AA for, AAN dir, Palmdir, H***"
CCG4,
CCG5,aw
CCG6,aw
CCG7,"H*, AAN"
CCG8,aw
CCG10,
CCG15,
CCG24,
EtS1,aw
EtS2,aw
EtS3,
EtS5,aw
EtS6,aw
EtS7,aw
FrC1,"AAN, H*"
FrP2,
FrP14,aw
HCo10,
IBo2,aw
IBo5,"AAN, AAN dir, Z*, H**"
IBo7,H
IBo10,aw
IBo20,H
IBo27,H**
IBo30,
IBo35,
IKo1,aw
IKo5,aw
JBH10,H***
JBH20,H
JBH30,
JkH10,aw
JkH20,aw
JTl4,aw
JTl6,aw
JTl7,aw
JTl9,H
KLo15,
KLo17,
KLo40,GP
KLo43,
KLo46,
KLo48,
KLo51,aw
KLo55,
KLo56,
MBe2,
MBe8,
MBe18,
Mbe22,aw
MRv4,aw
MRv6,aw
NoT3,H*
NoT10,H
NoT12,H
NoT15,H
RKp10,AA
SkT1,
SSa10,aw
WaL10,aw
WCo10,aw
WTN12,aw
xDr10,aw
Z6510,
BBw10,H
DrH10,aw
EBy10,aw
EBy20,aw
FBe10,
FZe2,"H*, AAN, AAn dir"
FZe5,aw
FZe7,aw
FZe10,H*
FZe15,
FZe21,
GAd5,
GAd10,
GiG10,H
HbD10,aw
HyA2,
HyA3,
HyA10,H
JAT3,aw
JeH10,H
JM1,AA for
JNe6,
JNe10,aw
JSg5,aw
JSg10,aw
JSg12,aw
JSg20,CG**
JSg22,H
JSg35,
JSk5,aw
JSk7,aw
JSk8,aw
JSk12,aw
JSk15,aw
JSk17,aw
JSk20,aw
JSk25,aw
JuF6,aw
JuF10,aw
JuF18,aw
LBn10,aw
MlC10,aw
MeG4,aw
MeG10,aw
MeG12,H
MeG15,aw
MeG20,aw
MeG40,H
MN2,"F19, AA dir, H***"
MN3,aw
MN4,Z*
MN6,aw
MN8,aw
MN11,H*
MN15,aw
MN22,aw
MN25,aw
MN27,aw
MN28,
MiS2,aw
MiS3,W50
REM5,H*
REM10,aw
RyK10,
RyK12,-H
SeC10,aw
SeC20,aw
SNz10,H**
WKl10,aw
WKl17,aw
WKl19,aw
WKl30,aw
WKl35,aw
WKl40,aw
WKl41,aw
VoS2,aw
VoS22,
VoS26,AA for
VoS30,aw
VoS32,aw
VoS40,
VoS42,
VoS49,
Z6610,NFR -H
Z6620,aw
Z6625,
NPk10,aw
NPk30,aw
ADr10,aw
BnB1,aw
BrS10,aw
BuK5,H**
BuK10,H**
CaR1,H*
CaR5,H*
CaR15,H*
CaR20,H*
CaR21,
CaR24,F78
CaR27,aw
CaR31,aw
CaR35,aw
CaR38,aw
CfO10,aw
CfO20,aw
FrW10,aw
FrW14,aw
FrW18,aw
FrW22,aw
FrW30,aw
FrW50,aw
GSs2,aw
GSs3,aw
IAv4,H*
IAv10,"H**, AA, AA dir"
IAv12,aw
IAv14,aw
IAv16,H
IAv18,
IAv19,
IAv20,
IAv21,
IAv25,aw
IAv27,aw
JrS10,aw
JSi10,H*
JTh10,aw
LaJ5,aw
LaJ13,H
LaJ17,aw
LaJ18,aw
MRt3,aw
MRt5,H**
MRt6,"F81,H*"
MRt7,
MRt8,aw
MRt9,aw
MRt10,aw
MRt11,H
MRt15,aw
MRt18,
MRt25,
MVP5,aw
MVP10,aw
MVP20,aw
MVP22,aw
MVP40,aw
MVP47,aw
PCo4,aw
PCo11,H
PCo12,H
PCo13,H
PCo16,aw
PWi2,aw
PWi3,aw
PWi5,aw
RDh10,aw
ToL1,H
ToL10,H*
WBz5,aw
WBz7,aw
WBz10,aw
WBz13,H
WBz15,aw
WBz17,aw
WBz19,aw
WH3,
WH11,aw
WH30,aw
WH38,GP
ACd10,
AlF10,aw
AHv10,H*; AAN; AAN dir
AnP1,aw
AnP7,H
AnP8,H
AnP18,
BKo10,"ship, Java Sea; T(1883)"
BdP1,
BdP2,
BdP8,
BdP11,H*
BdP12,
BdP13,H*
BdP14,H**
BdP15,aw
BdP16,H
BdP17,H
BdP18,H
BdP19,aw
BdP21,
BdP25,aw
BdP26,aw
BdP30,aw
BdP32,
BzK8,H
BzK10,aw
BzK15,aw
BzK20,H
CPR10,H*
GgD10,H*
GiC10,H
GiC12,H
GRo1,"Z*, H"
GRo7,
GRo12,aw
GRo18,aw
GRo20,
GRo35,
GPi10,aw
GPi13,aw
GuL10,aw
JOC10,H
JfH10,aw
JFr8,aw
JFr12,aw
JFr15,aw
JGo1,aw
JGo10,H
JGo13,H*
JHe10,aw
JiC2,aw
JiC4,aw
JiC10,aw
JiC14,aw
JiC20,H*
JMB1,aw
JMB2,aw
JMB4,aw
JMB5,[27]
JMB7,aw
JRl10,aw
JRl15,aw
JRl20,aw
JrP20,aw
JSt1,beach
KBi5,H
KFu10,aw
KFu30,
MB2,H
MB3,"F27, H*"
MB4,"F37,H**"
MB5,H*
MB6,
MB10,aw
MB15,aw
MB20,aw
MB22,aw
MRy1,H*
MRy5,aw
MRy7,lc
MRy9,aw
MRy10,"H***, AA dir"
MRy21,aw
NoB3,H**
NoB10,CG*
PBo2,aw
PBo3,"AAN, AAN dir, Z*, H***"
PBo5,"F70,H**"
PBo6,H**
PBo7,aw
Pbo8,aw
PBo9,H*
PBo11,"H*, CG*"
PBo15,H**
PBo18,aw
PBo20,
PlB2,H*
PlB12,H*
PlB20,aw
PlB32,
PNe1,NYFCdir
PNe2,aw
PNe3,H
PNe4,aw
SuR10,aw
UlG1,aw
UlG2,aw
UlG3,H
UlG10,H**
WLW10,aw
YYa1,
YYa58,
YYa60,
YYa62,
YYa78,"film, dir"
YYa82,
AlA10,aw
AlA50,aw
AlG11,
ATe2,aw
ATe3,aw
ATe16,
ATe20,aw
BSc2,aw
BSc5,aw
BSc7,aw
BSc9,aw
BSc20,
BSc25,
BSc28,
BSc40,
BSc42,aw
CAm5,aw
CAm7,aw
CAm12,aw
CAm25,aw
CAm30,
DCa5,
DCa10,H
DnH30,aw
HbR6,H*
HbR7,aw
HbR8,
HbR10,
HbR15,aw
HbR17,aw
HbR18,
HbR21,H
HbR30,aw
HbR31,aw
HbR32,aw
HJL10,H
IDx5,H**
IDx10,aw
IWa1,aw
IWa2,aw
IWa7,aw
IWa10,aw
IWa14,aw
IWa20,aw
IWa30,col
IWa35,
IWa40,
IWa45,
JAu8,
JAu10,aw
LHK3,aw
LHK5,aw
LPe3,aw
LPe7,aw
LPe15,CG***
MRr5,
NiR1,aw
NiR2,aw
NiR3,H*** Z*
NiR20,aw
NiR30,
NiR31,aw
NiR40,
NiR42,aw
OuS5,aw
OuS6,aw
OuS10,aw
OuS20,aw
PHt1,
PHt8,aw
PHt13,H
PHt20,H
RA1,aw
RA2,H**
RA3,H**
RA4,aw
RA5,"AA, AA dir, BFA, BFAdir, H***"
RA8,H
RA10,RE**+
RA15,
RA17,
RWF1,aw
RWF2,aw
RWF4,aw
RWF5,aw
RWF6,
RWF7,
RWF8,aw
RWF10,aw
RWF16,H*
RWF18,aw
RWF20,aw
RWF22,H*
RWF23,aw
RWF27,H*
RWF28,H
RWF29,aw
RWF32,
RWF33,H*
RWF35,H**
RWF37.,H
SBg10,
WA2,F21
WA4,H*
WA6,"NFR, F04, AA, AA dir, Z*, H***"
WA7,"H*, AAN dir"
WA8,"BFA, H***"
WA9,
WA10,
WA11,
WA12,"H*, AAN dir"
WA13,"H***, Eberbest Woody Allen"
WA14,"T90, H*, BFA"
WA15,
WA17,AAN dir
WA18,
WA19,
WA20,
WA21,"N.Y., NY"
WA23,aw
WA25,aw
WA26,aw
WA27,aw
WA28,
WiG10,H
xAx10,
xOz10,aw
Z1010,F99
Z6910,NFR -H
Z6930x,aw
Z6940,aw
AML1,H
AyM18,aw
BGH10,H
BGH20,H
BGH26,H
BRf1,"Z*, AAN"
BRf2,"Atlantic City, NY"
BRf4,"H, RE"
BRf20,"H*, Re**+"
BRf32,
BRf38,aw
BRf395,
DaA3,
DaA5,aw
DaA7,aw
DaA9,aw
DaA11,aw
DaA13,aw
DaA18,aw
DaA20,aw
DCs1,
DCs10,
DCs12,aw
DCs15,aw
DCs30,
DCr4,aw
DCr6,aw
DCr10,aw
DCr14,aw
DCR15,H
DCr17,H*
DCr18,aw
DCr19,aw
DCr20,"H*, T90"
DCr22,
DCr25,
DCr30,
DCr35,GP originality
DCr37,
DHe10,H*
DoC2,
DoC7,
DoC10,H
EdA5,
EdA10,
EdA20,
EGC10,
EMa10,H*
EMa15,F62
EMa25,RE+
FKr15,
FKr17,
FKr20,W50
FrB1,
FrB3,
FrB5,
FrB7,
FrB9,
FrB11,AAN 1981
FrB13,AA 1982
FrB17,AA 1988
FrB21,AAN 1994
FSc1,silver Aussie
FSc10,H*
FSc13,aw
FSc15,H*
FSc18,F36
FSc25,
FSc27,
FSc29,
FSc31,aw
GiB10,aw
GiK1,President's Gold Medal
HAs2,H*
HAs3,H**
HAs4,H*
HAs6,AA
HAs7,H
HAs9,
HAs10,H
HWe10,H**
HPr20,H*
JaB2,H**
JaB5,H**
JaB10,aw
JSb3,H
JSb5,H
JSb8,aw
JSb10,H*
JSb13,H
JSb20,CG**
JSb27,RE***
JSb30,
KCo20,H
KCo25,H
LJe2,H**
LJe3,
LJe4,
LJe5,
LKa1,
MS1,aw
MS4,H**
MS5,Z*
MS6,
MS7,H*
MS10,
MS18,"AAN, AAN dir, H*, T90"
MS19,H***
MS20,H**
MS21,
MS22,aw
MS23,aw
MS25,"BFA, BFA dir, AAN dir"
MS30,aw
MS32,aw
MWa4,H
MWa10,H
PaS10,
PeS3,H
PeS10,H-
PFC10,aw
PFC12,aw
PM1,"Z*, H**"
PM2,H
PM3,H*
PM4,Z*
PM5,aw
PM6,aw
PM7,aw
PMa8,aw
PM10,"F100, H*"
PM11,
PM12,
PM15,
RAu10,aw
RBe1,
RBe2,"AAN dir, H*"
RBe3,"AA, AA dir"
RBe15,
RBe19,aw
RFu11,H*
RFu12,H*
RFu20,H
SaD10,aw
ShB20,aw
TAn1,
TAn5,
TAn12,
TAn18,
Tan21,GP
SSg20,aw
ThC40,aw
VME8,H
VME11,H
VME13,H
VME14,H
VME15,H
VME18,H-
WCr5,
WCr6,
WCr10,RE***
WCr15,H
WCr19,aw
WCr22,aw
WCr40,
WCr42,aw
WCr43,aw
WCr44,aw
WCr46,aw
xFr10,aw
Z7110,
AJP1,H***
AJP2,H*
AJP5,
AJP6,aw
AJP15,aw
AJP25,aw
ATa5,
ATa30,aw
AJy10,aw
AJy12,aw
AJy20,aw
CEa1,
CEa2,H*
CEa4,H*
CEa5,
CEa6,H*
CEa7,aw
CEa8,aw
CEa9,H
CEa10,
CEa11,
CEa12,
CEa13,aw
CEa14,
CEa15,
CEa16,"AA, AA dir"
CEa17,
CEa19,aw
CEa21,
CoH1,H*
CoH2,RE***
CoH3,H
CWr10,H*
DaT10,aw
DTr3,H*
DTr10,H
EPe10,H*
FAs1,aw
GgL1,RE***
GgL2,H**
GgL3,"AAN, AAN dir, H***"
GgL5,
GPk10,H*
GPk12,aw
GPk14,H
HJ1,
HJ5,"H, CG**"
HJ7,H
HJ9,aw
HJ12,
HJ14,
HJ18,
HKu10,aw
IBa7,H
IBa9,H*
IBa10,H*
IBa11,aw
IBa12,
IBa13,H*
IBa16,
IBa20,
IBa23,
IHk10,H
IHk20,H
IHk25,H
IHk30,H
JBi10,aw
IvR3,aw
IvR4,F58
IvR6,F47
IvR10,aw
IvR12,aw
IvR14,aw
IvR19,aw
IvR21,aw
JJA7,
JJA15,aw
JJA25,aw
JLr10,aw
JVl10,aw
JVl12,aw
LTu10,H**
LTu30,H
MiL1,aw
MiL4,aw
MiL5,aw
MiL7,aw
MiL9,aw
MiL11,aw
MiL12,aw
MiL17,aw
MiL20,aw
MiL22,aw
MiL24,aw
MiL28,aw
MiL29,aw
MiT1,aw
MiT3,
MiT7,
MiT8,aw
MiT15,
MSL10,CG**
MSL15,H*
MvC10,H
MvC30,H
PDu3,aw
PDu10,aw
PDu10,
PMa5,
PWr2,H*
PWr3,H*
PWr4,aw
PWr5,H*
PWr6,H*
PWr8,"H***, AAN, AAN dir"
PWr10,aw
PWr12,"AAN, AAN dir"
PWr16,
PWr21,AAN dir
RBa2,
RBa4,
RBa5,
RBa6,
RBa7,
RBa8,
RBa12,
RjKd10,
RSa5,H*
RSfl0,
RSf20,H
RSl10,aw
RvP6,aw
RvP9,aw
RvP13,aw
SPo2,H
SPo6,aw
Spo8,H
StF1,aw
StF3,
StF4,
StF5,
StF10,AAN dir
StF12,
StF13,
StF14,
StF17,aw
STy5,
STy10,
BaP10,H
BCl4,H
BCl7,aw
BCl10,"F69, H*"
BIG10,aw
CAN10,aw
DaH2,H
DuW10,aw
EgM10,H
EgM12,H
EuM10,H
FLe10,aw
GCS10,H
GBl10,H
GrD10,aw
HwM10,aw
JeJ10,"Hairport, USA"
JqL10,aw
MeW10,aw
MiK1,aw
MiK2,aw
PBa1,
PBa4,H
PBa6,H*
PBa12,aw
PCr10,aw
PMe10,H*
PMe15,H
PMe30,
PMe32,
PMe36,
PVg10,aw
RAC10,H*
RAC20,CG**
RtY10,
RtY15,aw
RWl10,aw
StM2,aw
WlC10,H
WSt10,H*
AlG10,aw
AlG30,aw
AMy3,
AMy10,CG**
AMy18,
AMy20,
APa5,H**
APa6,BFA
APa7,aw
APa9,aw
APa20,AAN
APa25,
APa30,aw
CSe2,aw
CSe4,aw
CSe6,
CSe10,"AAN,Cesar"
CSe15,
DDu10,H
EdC10,H
GKc1,aw
GKc2,aw
GKc4,H
GlJ10,aw
GlJ60,aw
IMi1,H*
IWo10,aw
IWo15,aw
IWo25,aw
IWo35,aw
IWo37,aw
IWo38,aw
IWo40,aw
JkS5,
JkS10,H
JMP10,aw
KrD10,H
MCi1,H*
MCi2,"AA, AA dir, Z*"
MCi3,aw
MCi10,aw
MiC5,"AA,H**"
MiC11,H*
MiC15,"H*,RE***"
MiC20,H
MiC25,
MMG10,aw
MWu10,aw
PHz10,aw
RbC17,
RbC20,H
RbC30,aw
RCm10,H
RCm15,CG**
RLa1,
RLa2,
ShM5,aw
ShM15,aw
SRd10,
SRd30,AA
TMa1,H***
TMa10,(H)
TMa11,AAN
BbM5,aw
BbM10,aw
BbM19,aw
BbM22,aw
BTv1,aw
BTv2,aw
BTv5,aw
BTv8,aw
BTv9,aw
BTv16,aw
BTv20,aw
BTv24,aw
BTv26,aw
BTv29,aw
DaG3,
DaG6,H
DaG10,
ERz6,
ERz10,
ERz18,
ERz19,
ERz21,H**
GLe10,
GNe5,H
GNe9,aw
GPC23,aw
GPC25,
GPC29,
GPC32,aw
ICa1,aw
ICa3,aw
ICa5,aw
ICa6,aw
ICa8,
ICa9,H
ICa10,aw
ICa20,aw
ICa25,aw
ICa27,
JDe1,
JDe3,H
JDe5,H
JDe8,H
JDe10,H*
JDe14,aw
JDe15,H
JDe25,col
JDe28,col
JDe32,col
JDe35,-
JHr10,H**
JHr20,H
JLe10,H
JMS1,"Z*, H**"
JMS7,aw
JMS9,
JMS12,aw
JSz3,H
JSz4,H*
JSz10,H
JuJ1,H*
JuJ2,aw
JuJ3,
JuJ4,
JuJ5,
JuJ10,H
JuJ15,
JuJ19,
KBu10,AAN
KBu20,aw
KBu22,aw
KBu24,aw
KBu50,
LoG40,
Ph4,aw
LPh10,aw
LPh15,aw
MBn10,
MiD10,aw
MiD20,aw
MLd10,aw
NSi10,aw
PGD10,aw
PGD11,
SBs10,H
StC10,H
StC12,H
StC20,H
StC30,H
ToA10,aw
ToH1,H
ToH10,aw
ToH14,
ToH26,
ToH30,H
ToH40,
VSt10,aw
xGr10,aw
YRa10,aw
Z7410,aw
ClW10,aw
ClW20,aw
DGi10,aw
DRi10,H**
DRi14,H
DRi20,H
HeB3,
HeB5,
HeB12,col
JCT1,H**
JiS10,aw
JKp10,aw
JKp18,H*
JKp30,aw
JKp32,aw
JKp33,
JKp35,
LQJ10,aw
MxA10,aw
NSg10,H
PaC20,aw
PaC24,
RaK5,H**
RaK7,H
RaK8,CG*
RaK9,CG**
RaK10,aw
RKi10,aw
TiG2,aw
TiG3,
TGi4,H*
TGi5,"H*, T90,"
TGi6,
TGi7,
TgG8,
TNu3,H*
TNu10,H
WHl1,aw
WHl2,
WHl4,H CG***
WHl6,aw
WHl10,H
WHl15,aw
WHl30,
WHl32,
WWi10,H
xDB1,aw
ARu4,
ARu10,
ARu20,
ARu28,aw
BaK1,
BaK20,
BeG10,H
BBa1,H
BBa5,
BRB3,H*
BrB10,"AAN, AAN dir, H*"
BrB15,aw
BrB20,AA
BrB21,
BrB22,
BrB25,aw
BrB27,aw
BuR10,aw
BuR14,aw
BuR20,aw
BuR25,aw
CGo10,aw
CkB10,H
ChL1,
ChL2,Cannes Prix de Public
ClM10,aw
ClM12,aw
ClM30,
ClM40,
DnD10,
FDL10,aw
FDL15,aw
GeB3,aw
GeO10,H
HGr5,
IFy10,
IFy20,H
IFy30,
IFy40,
ILn10,H
JFg10,H
JFg20,CG**
JHj10,aw
JoD9,
JoD11,
JoD15,
JoD20,
JoD26,aw
JoD40,
JsF10,H
JsF20,
LIC20,H*
LIC30,H
LIC40,
KSh10,CG**
MAk10,
MLH5,H*
MLH10,aw
MLH20,aw
MLn10,aw
MLu10,CG**
MMi10,H
MMi20,aw
MMi21,H
MSz8,aw
MSz10,CG*
MSz11,H
MSz15,aw
MSz25,aw
MxB10,CG**
RHf10,H*
RHf20,H
RHo1,
RHo5,H
RHo10,"F17,H*"
RHo12,H**
RHo14,
RHo15,
RHo22,
RHo24,
RHo27,
RHo29,AAN
RHo31,aw
RHo34,
RMr10,
SOS10,-H
SRf20,aw
SRf21,H*
TKo19,CG**
TKo22,H
WGi5,H
WGi15,H
WiW12,"H**, BFA dir, [10]"
WiW20,T90
WiW27,aw
WiW29,
Z3410,aw
Z3411,aw
Z3412,aw
Z3414,aw
AsL10,H
ASo1,aw
CBt3,aw
CSr4,aw
CSr5,aw
CSr7,aw
CSr8,aw
CSr10,H**
CSr15,aw
CSr20,aw
CSr25,aw
CSr30,
FrS10,H
HNe12,aw
HNe17,aw
HNe20,CG*
HNe25,H
JBr10,aw
JlS10,aw
JNi1,aw
JNi20,aw
JNi24,aw
JPR10,aw
JPR25,aw
MPr1,
MPr4,
MPr6,H
MPr10,CG*
MPr11,"CG***,H"
MPr25,
OlH1,aw
RBn10,CG***
RCj10,aw
RCj11,
RDo5,aw
RDo10,
RDo20,
RDo26,
RDo28,
RDo30,
RDo32,
RDo36,aw
RMY10,CG***
RMY15,RE***?
RVD10,aw
SCo10,H
SLw10,aw
SRi2,aw
SRi5,aw
SRi6,aw
SRi8,aw
SRi9,aw
SRi10,aw
SRi18,ES++
TAb10,aw
TyH10,aw
UlO10,aw
UlO12,aw
UlO20,aw
UlO25,aw
WLe10,CG*
WSa5,aw
WSa10,aw
AlB10,aw
BuH10,aw
BuH15,CG**
BvH8,aw
BvH10,aw
CBP10,H
CBP12,H
CoA1,aw
CoA10,aw
DDy10,aw
DeJ10,H*
DeJ18,
DeJ20,
DeJ28,
DeJ30,
DeJ32,
DLy1,H
DLy2,aw
DLy5,H
DLy8,T90
DLy10,aw
DLy18,aw
DLy21,
DWr10,H
ErM1,
ErM2,
ErM3,
ErM10,
ErM20,aw
FDG10,H
FGi10,aw
FGi20,aw
FMx10,H
GeM2,aw
GeM5,H
GeM6,aw
GeM15,aw
GeM17,aw
GeM17,aw
IdB14,aw
IdB16,aw
ICd10,H
HgS10,aw
HoZ10,H*
HoZ12,H
HoZ14,aw
HoZ23,
HoZ24,
JCm5,aw
JCm10,aw
JCm13,aw
JCm20,aw
JCm25,aw
JCm28,"GG, GG dir, AA, AA dir"
JHy10,aw
JTo1,aw
JTo2,aw
JTo3,H
JTo5,
JTo7,
JTo15,
LBe1,aw
LBe3,aw
LBe5,aw
LBe10,aw
LCh4,H*
LCh10,RW**+
LCh15,
PSc1,H*
PSc10,H*
PSc12,H
PSc20,H
PSc30,
PSc32,
PSc35,aw
PSc39,aw
PSc41,
RBu10,CG**
RFi10,
RHy10,H*
RiL10,aw
RiL14,aw
RiL15,aw
RKl10,aw
RoE10,H*
RS1,H*
RS2,
RS3,aw
RS8,H*
RS9,
RS11,aw
RS14,aw
RS20,
RS26,aw
RS28,aw
SRa5,H
TCh1,F64
TCh2,H
TCh3,aw
TCh4,aw
TCh5,aw
ToZ20,aw
WaG10,aw
WBe1,"AAN, AAN dir,H*"
WBe10,
Z7820,
Z7840,aw
Z7850,Hist
AAl6,H**
AAl10,H
AAl20,
AAr10,CG***
AAr20,CG*
ABr1,
ABr2,aw
ABr3,"F67, RE****"
ABr4,aw
ABr9,
AlC10,
AlC20,"Delluc, Cesar, Cesar dir"
BaB10,aw
BWN1,
CiS10,
DLD10,aw
EWS4,aw
EWS10,aw
FWa10,H
GiA10,aw
GiA20,aw
GiA30,aw
GiA32,aw
GiA35,aw
HBe1,aw
HBe2,aw
HBe10,
HBe15,
HBe18,aw
HBe20,
ICt10,CG**
Ird10,
Ird12,PU:
Ird14,
Ird16,
Reid,\NZ
JaF10,CG*
MBr5,aw
MBr10,"F82, H*"
MBr14,
MBr19,"school, Midwest; NYC, NY"
MBr25,
MCh5,H
MeS10,aw
MM10,H
MM20,H
MM25,
MLt10,H
MLt15,aw
MLt20,
MRb10,(H)
MRb15,H
NiM5,aw
NiM13,aw
NiM20,
NiM30,
NiM30,
PAal,aw
RDS1,aw
SDr1,H*
SDr10,H
SMa10,aw
SyS1,H
SyS2,H
Sys3,H
TJe10,aw
TrJ12,aw
TrJ20,
WRi10,aw
ALi15,CG*
AnA10,aw
BBr10,aw
BBy10,aw
BGr10,aw
CBd10,aw
CBd20,aw
ClP10,aw
DdP10,aw
DeH10,CG*
DHx10,aw
DDo10,aw
DDo12,
DDo15,aw
DDo15,
DDo25,
EBi10,H
ErK10,aw
ErK20,
ErK30,
FOR10,
FOR12,
FOR12,
FOR20,
FOR30,
FRa10,AAfor
GBo5,CG**
GBo10,aw
GBo15,H
GCl10,aw
GCl20,
GPe10,aw
GMu1,aw
GMu2,aw
GMu15,aw
GMu17,aw
GMu21,"beach, TX; Hollywood CA; T(1976, 1996)"
GMx2,[H-]
GMx3,aw
GNs10,H*
GNs15,F50
GTr10,aw
GaW10,aw
HaR1,F15
HaR10,H
HaR14,
HaR18,
HaR25,aw
IBy10,RE**+
IBy15,H
IMz10,H*
IIr12,aw
IIr17,H*
IIr21,
IIr30,
IQd10,H
IrW10,"AA doc, RE****"
ISy4,aw
ISy6,aw
ISy12,aw
ISy14,aw
ISy15,aw
ISy20,aw
ISy22,aw
ITr1,
JfW5,H
JGl10,RE-
JGl15,CG**
JiA1,"F01,H**"
JiA5,Z93
JiA7,
JiA9,
JiA10,F75
JiA12,
JiA15,
JiA18,
JoO10,aw
JoS1,H
JoS5,(H)
JoS10,aw
JoS12,aw
JoS13,aw
JoS15,aw
JoS16,aw
JoS18,
JrF10,H
JsC10,H
JSd10,aw
JTM20,
JuT5,
KeD10,aw
KW10,CG0
LGG10,aw
LGr10,aw
LuP30,aw
MHo10,aw
MtD10,H
MBm1,H*
MBm2,aw
MDa5,
MDa10,H
MlB10,aw
MNe10,aw
MNe18,aw
MNe24,aw
MNe29,aw
MRc10,aw
NRo10,aw
PAl1,
PAl2,
PAl4,
PAl4,
PAl6,aw
PAl8,aw
PAl12,
PAl14,
PAl16,
PAl18,aw
Pal20,
PHa10,H
PHa15,H
PHa25,
PLy10,CG**
PLy15,(H)
PMw10,aw
PSt10,aw
ReD10,aw
RbD10,aw
RbD20,aw
RFM10,H
RFM20,
RGr10,H
RKa10,aw
RLi6,H
RLi10,H
RLi20,
RoH10,CG**
RR2,aw
RR3,
RR4,AAN dir
RR5,
RSp8,CG**
RSp13,aw
RSp17,aw
RSp24,aw
RSp25,
SBe10,aw
SfP6,
SGr10,aw
SKw20,aw
SKw23,lc
SKw30,lc
SSC2l,aw
SSz10,aw
SvP10,H*
TaH2,H
TaH5,H*
TaH6,aw
TaH8,
TaH10,aw
TaH15,
TaH30,AA
TaH32,aw
TBl10,aw
TBl15,aw
TBl20,aw
TBl21,aw
TCl10,H
TgD1,
THu13,CG*** RE**?
THu20,
THu25,
THu30,
VlM10,aw
VLo50,aw
WaB10,H
WBo10,aw
WMi22,aw
WMi25,aw
YMZ10,aw
YMZ20,AAN
YMZ24,
YMZ26,
YoM10,aw
Z2810,aw
Z8010,
Z8015,
AbF10,CG**
AbF12,
AbF14,
AbF20,
AbF25,
AbF26,
AbF27,
AbF30,aw
AnB5,
AnB10,H
AnB20,
AnB26,
ArN10,aw
BoL10,aw
BSe10,[16]
BSe20,
BDC8,CG*
BiP10,H*
CaG1,H
CGi10,aw
CMq10,
DBd10,lc
DSh10,CG**
DSt10,H
DuM5,H*
DuM10,
ErD10,H
ETi10,H
Eti20,aw
FHe10,aw
FHe30,aw
FHe31,aw
FLg10,-H
FRi10,aw
FRo10,H
FRo20,
Fro28,
FrV10,aw
FrV20,aw
GrB4,H
GrB10,RE**
HAv10,CG*
IG1,
IG2,
IG3,
IG4,RE**
IG5,
IG6,
JCL10,CG**
JCp10,H
JCp15,H
JFi10,aw
JJB1,
JJB15,AAN
JnT10,R(R)
KeS10,CG*
MCb10,H
MLe10,RE*** CG***
MMo10,CG*
MnB22,
OlS3,
OlS9,"AA, AA dir"
OlS12,
OlS17,
OlS18,AAN
OlS22,
OlS23,
OlS25,aw
OzS10,H
PAd1,H*
PAd2,aw
PAd3,aw
PAd4,aw
PAd13,aw
PAd14,aw
PAd17,aw
PBz10,aw
PCx10,aw
PCx13,aw
PCx16,aw
PCx18,aw
PCx20,aw
PCx25,aw
PCx28,aw
PCx29,aw
PrWl,aw
PVh2,
PVh10,aw
PVh15,aw
PVh24,aw
QMa10,(H)
QMa12,aw
QMa14,aw
RFr10,H
RFr15,H*
RFr19,CG**
RFr25,
RFr30,
RLT10,H*
RLT15,aw
RMq8,H*
RMq10,H**
RoM2,
RoM3,
RZe10,
RZe20,aw
RZe22,
ShH10,aw
SHS5,(H)
SHS10,
SMi10,
SMi14,aw
StG10,CG*
SuG10,
SuG20,
SuG25,
TBu10,aw
TDS10,CG*
TDS15,aw
WlF10,CG*
WoP10,
WoP12,
WoP14,
WoP18,
WoP20,
WoP22,aw
xGc10,aw
Z8110,
ALs10,
AmH10,H
AmH20,H
AOz10,aw
APy15,
ARo10,H
BLe1,"F41, H**"
BLe4,aw
BLe5,
BLe5,
BLe6,"AA, AA dir"
BLe8,
BLe10,
BLe11,AAN
BLe12,
BLe15,
BLe17,
BLe22,aw
BrP10,H
BrP15,
CDe10,H**
CHa10,-H
CHa14,
CHa18,
CHa25,aw
DaD10,
DaV1,H*
DnR10,aw
DSc10,aw
DSW1,aw
DSW15,
DSW18,
DvW10,aw
GAS10,C*
GyM4,H
GyM10,
GyM20,
GyM22,
GyM26,
GyM30,aw
HJS10,aw
HuH10,R(PG) W(Colin Welland)
HuH20,
HPa10,
IaS10,CG**
IDu10,aw
IDu16,aw
IDu21,aw
IDu22,aw
IDu24,aw
IDu28,
JCh5,
JCh10,aw
JCh13,aw
JCh15,aw
JCh20,aw
JFD10,aw
JHs10,
JPK10,H
JPK15,H
JMl1,H*
JSo15,H
KaK12,aw
KaK14,aw
KFi10,
KrK5,aw
KrK20,aw
