Lawrence,Kasdan,1982,1989,,,USA,,8344
Larry,Kasha,,,,1990,USA,Si(Al Kasha; M),8345
Mathiau,Kassovitz,1994,,1969,,France,,8346
Leonard,Kastle,1970,,,,,,8347
Tom,Katani,1981,,,,,,8348
Haroutiun,Katchatrian,1992,,,,Russia,,8349
Milton,Katselas,1972,1979,1933,,USA,,8350
Dinos,Katsouridis,1971,,,,Greece,,8351
Jerry,Katzenberg,1998,,,,USA,St(Disney,8352
Sam,Katzman,1967,,,,USA,,8353
Lee H.,Katzin,1969,1979,1935,,USA,,8354
Jonathan,Kaufer,1998,,,,,,8355
Boris,Kaufman,1934,,,,France,Si(Dziga Vertov),8356
G.S.,Kaufman,1947,,,,USA,Ty(Comd),8357
Joseph,Kaufman,1918,,,,USA,,8358
Philip,Kaufman,1978,1993,,,USA,,8359
Mani,Kaul,1990,,,,India,,8360
Aki,Kaurismaki,1983,1993,,,Finland,Er(dow),8361
Helmut,Kautner,1947,1955,1908,1980,Germany,Or(FRG),8362
Omer,Kavur,1991,,,,Turkey,,8363
Yoshiaki,Kawajiri,1979,,,,Japan,,8364
Jerzy,Kawalarowicz,1990,,,,Poland,,8365
Tony,Kaye,1998,,,,Great Britain,,8366
Nicholas,Kazan,1994,,,,,,8369
Joseph Francis (Buster),Keaton,1926,,1895,1966,USA,,8370
Stephen,Keeler,1997,,,,,,8371
William,Keighley,1932,1953,1889,,USA,St(Warners),8372
Harry,Keller,1949,1965,1913,,USA,,8373
John Patrick,Kelley,1997,,,,,,8374
David E.,Kelly,1993,,1956,,USA,,8375
Burt,Kennedy,1967,1969,,,USA,,8377
Earle C.,Kenton,1932,1942,,,USA,Er(Erie),8378
Roweland,Kerbosch,1993,,,,Holland,,8379
Ian,Kerkhof,1992,,,,,,8380
James V.,Kern,1939,1952,1909,1966,USA,,8381
Irvin,Kershner,1958,1990,1923,,USA,,8382
Alek,Keshishian,1991,1994,1965,,USA,,8383
Mohammed,Khan,1988,,,,Egypt,,8384
Roland,Kibbee,1975,,1914,,,,8385
Beeban,Kidron,1992,,,,,,8386
Fritz,Kiersch,1984,,,,,,8387
Krzysztof,Kieslovski,1982,1990,1941,1996,Poland,Ty(Docu,8388
Jeffrey,Kimball,1987,,,,USA,Nt(Stanford '80),8389
Kee-Duck,Kim,1997,,,,South Korea,,8390
Tenosuke,Kinegusa,1954,,,,Japan,,8392
Burton,King,1923,,,,,,8393
George,King,1931,1954,1900,1966,Great Britain,,8394
Henry,King,1916,1961,1888,1982,USA,,8395
Louis,King,1934,1954,1898,1962,USA,Si(H.King) Er(dow),8396
Rick,King,1993,,,,USA,,8397
Zalman,King,1985,,,,USA,Ty(Soft Porn) Er(dow),8399
Mark,Kitchell,1969,,,,USA,Ty(Docu),8400
Ryo,Kinoshita,1966,,,,Japan,,8401
Takeshi,Kitano,1991,,,,Japan,,8402
Martin,Kitrosser,1991,,,,,,8403
Robert,Klane,1978,,,,USA,,8405
Cedric,Klapisch,1997,,,,France,,8406
Damien,Klaus,1991,,,,,,8407
William,Klein,1966,1985,,,,Ty(Docu),8408
Arthur,Kleiner,1927,,,,Austria,TY(scores for silent movies),8409
Randal,Kleiser,1975,1992,,,,,8410
Michael,Klier,1991,,,,,,8411
Steve,Kloves,1989,,,,,,8412
Bernard,Knowles,1948,,,,USA,,8413
Howard W.,Koch,1954,1958,1903,1992,USA,Mainly(W) Pa (Howard W. Koch~jr.),8414
Volker,Koepp,1996,,,,Germany,Ty(Docu),8415
Fred,Kohlmar,1947,1967,,,USA,,8416
Matsato,Koike,1985,,,,Japan,,8417
Yasufumi,Kojima,1990,,,,Japan,,8418
Amos,Kollek,1998,,,,,,8419
Xavier,Koller,1990,,,,Switzerland,,8420
Andrei,Konchalovsky,1985,1990,,,,,8421
Barbara,Kopple,1976,,,,USA,Gd(F) Ty(Docu),8422
Sir Alexander,Korda,,,1893,1956,Hungary,Fd(London Films) Inf(Hitchcock),8423
Vincent,Korda,1932,1948,1896,1979,Hungary,,8424
Zoltan,Korda,1932,1951,1895,1961,Hungary,,8425
Harmony,Korine,1997,,1974,,,,8426
Giorgos,Korras,1988,,,,Greece,,8427
John,Korty,1965,1980,1941,,USA,,8429
Joseph,Kosma,1938,,,,France,,8430
Hermann,Kosterlitz,1932,1966,1905,1988,Germany,,8431
Ted,Kotcheff,1976,1983,,,USA,,8433
Nikos,Koundouros,1954,1978,,,Greece,,8434
Laszlo (Leslie),Kovacs,1955,1994,1933,,Hungary,,8435
Zsolt Kezdi,Kovacs,1987,,,,Hungary,,8436
Bernard,Kowalski,1968,,,,USA,,8437
Hans,Kraly,1915,1927,,,Germany,,8439
Gianfranco (Frank),Parrolini,1970,,,,Italy,,8440
Stanley,Kramer,1955,1983,,,USA,Aw(AA special; 1991),8441
Arno,Kranenborg,1996,,,,Netherlands,,8442
Steve,Krantz,1971,,,,USA,Mt(Judith Krantz: B),8443
Milton,Krasner,1955,,,,USA,Er(D),8444
Harold F.,Kress,1951,,,,,,8445
Suri,Krishnamma,1995,,,,,,8446
Vyacheslav,Krishtofovich,1992,1998,,,Russia,,8447
Stanley,Kubrick,1953,1999,1928,1999,USA,Mt(Suzanne Christian) Aw(AA special),8448
Andrew,Kuehn,1984,,,,USA,,8449
Lev,Kuleshov,1927,,,,Russia,,8450
Buzz,Kulik,1968,1980,,,,,8451
Edward,Kull,1935,1938,,,USA,,8452
Indra,Kumar,1998,,,,India,,8453
Harry,Kumel,1971,,,,Belgium,,8454
Milos,Kundera,,,,,Czechoslovakia,,8455
Hanif,Kureishi,1991,,,,,,8456
Diane,KuryS,1953,,,,France,,8457
Akira,Kurosawa,1943,1991,1910,1998,Japan,Aw(Hon AA,8458
Emir,Kusturica,1989,,,,Yugoslavia,Or(gipsy),8459
Fran Rubel,Kuzui,1992,,,,,,8460
Stanley,Kwan,1980,1995,1957,,Hong Kong,,8461
Ken,Kwapis,1996,,,,,,8462
Nick,LaBute,1997,,,,,,8463
Gregory,La Cava,1925,1947,1892,1952,USA,,8464
Jaques,Lacerte,1972,,,,,,8465
Jaea-Paul,Le Chanois,1948,,,,France,,8466
Harry,Lachman,1928,1942,1886,1968,USA,Or(Great Britain),8467
Georges,Lacombe,1942,,,,France,,8468
Carl,Laemmle,1906,1935,1867,1939,Germany,Fd(Laemmle film exchange; 1906,8469
Ernst,Laemmle,1929,,,,Germany,Er(Carl),8470
Carl~jr,Laemmle,1923,1936,1908,1979,Germany,St(Universal),8471
John,Lafia,1993,,,,,,8472
Richard,LaGravenese,1998,,,,,,8473
Frank,Lalogia,1981,,1958,,,,8474
Claude,Lalouche,1995,,,,France,T:Les Miserables,8475
Rene,Laloux,1973,,,,France,animator,8476
John,Lamb,1961,1965,,,USA,Mainly(undersea C),8477
Mary,Lambert,1989,,,,,Gd(F),8478
Mary,Lambert,1989,,,,,Gd(F),8479
Charles,Lamont,1925,1956,1898,,USA,Ty(Comd) St(Universal),8480
Albert,Lamorisse,1949,1964,1922,1970,France,,8481
Georges,Lampin,1946,,,,France,,8482
Gerhard,Lamprecht,1924,1931,,,Germany,,8483
Lew,Landers,1949,1953,,,USA,,8485
John,Landis,1963,1983,1950,,USA,,8486
John,Landon,1994,,,,,,8487
Paul,Landres,1957,,,,,,8489
Sidney,Lanfield,1932,1952,1900,1972,USA,,8490
Charles~jr.,Lang,1961,1983,,,USA,Er(mi E.),8492
Fritz,Lang,1919,1958,1890,1976,Germany,Mt(Thea vonHarbou: W) Inf(Hitchcock) Ty(noir),8493
Jennings,Lang,1983,,,,USA,,8494
Walter,Lang,1927,1961,1896,1972,USA,,8496
Anthony M.,Lanza,1970,,,,USA,,8498
Claude,Lanzman,1985,,,,USA,,8499
James,Lapine,1991,,,,,Mt(Sarah Kernochan),8500
Joseph,Larraz,1971,,,,,,8501
Orestes,Laskos,1931,1932,,,Greece,Er(lakos),8502
Jesse L.,Lasky,1914,,1880,1958,USA,St(Famous) Inf(Hitchcock) Pa(Blanche Lasky),8503
John,Lasseter,1985,1998,,,,St(Pixar) Er(Lassiter) Ty(Cart,8504
Andrew,Laszlo,1964,1992,1926,,Yugoslavia,,8505
Ernest,Laszlo,1929,1977,1905,1984,Yugoslavia,,8506
Ernest,Laszlo,1985,1991,,,USA,,8507
Michael S.,Laughlin,1971,1981,,,USA,MT(Leslie Caron),8508
Tom C.,Frank,1967,1971,,,,,8509
Charles,Laughton,1955,,1899,1962,Great Britain,Ww(Hitchcock),8510
Frank,Launder,1943,1965,1907,,Great Britain,Ww(Gilliat),8511
Georges,Lautner,1963,1990,,,,,8512
Jean-Claude,Lauzon,1990,1992,,,Canada,,8513
Arnold,Laven,1953,1964,,,USA,Ww(Hitchcock),8514
Julianna,Lavin,1995`,,,,,,8515
Ashley,Lazarus,1977,,,,USA,,8516
Margaret,Lazarus,1993,,,,USA,Gd(F),8517
Richard,Leacock,1960,1968,1921,,Great Britain,Si(Philip Leacock) Ty(Cinema Verite),8518
Robert,Leacock,1994,,,,Great Britain,Ch(Richard Leacock) Ty(Docu),8519
Philip,Leacock,1952,1980,1917,,Great Britain,Ww(Hitchcock; TV),8520
Wilford,Leach,1982,,,,Great Britain,,8521
David,Lean,1942,1984,1908,,Great Britain,Mt(,8522
Norman,Lear,1967,1972,1926,,USA,Ty(Comd) Note(P:All in the Family,8523
Reginald,Le Borg,1944,1956,,,,,8524
David, John,Cromwell, le Carre,1999,,1932,,8525
Patrice,Leconte,1990,1992,,,France,Er(Or),8526
Herbert J.,Leder,1969,,,,,,8527
Mimi,Leder,1997,,,,,,8528
fn,Lederman,1938,,,,USA,,8529
Paul,Leduc,1986,,,,,,8530
Ang,Lee,1992,1997,,,Taiwan,,8531
Norman,Lee,1929,1950,,,Great Britain,,8532
Rowland V.,Lee,1926,1945,1891,1975,USA,,8533
Quentin,Lee,1998,,,,,,8534
Robert E.,Lee,,,1919,1994,USA,,8535
Spike Lee,Jones,1986,1998,,,USA,Ch(Bill Lee: M),8536
Herbert I.,Levy,1938,1951,1900,1954,USA,,8537
Philippe,Lefebvre,1983,,,,France,,8538
Guy,Lefranc,1968,,,,France,,8539
Ferdinand,Leger,1924,,,,France,,8540
Michel,Legrand,1960,19698,,,,,8541
Earnest,Lehman,1972,,1920,,USA,,8542
Michael,Lehman,1989,,,,USA,,8543
Mike,Leigh,1971,1993,,,Great Britain,,8544
Mitchell,Leisen,1933,1957,1898,1972,USA,,8545
David,Leland,1997,,,,Great Britain,,8546
Claude,Lelouch,1960,1995,1937,,France,,8547
Yvan,Le Moine,1999,,,,,,8548
Kasi,Lemmons,1997,,,,USA,,8550
Paul,Leni,1924,1929,1885,1929,USA,,8551
Isobel,Lennart,1968,,,,USA,Gd(F),8552
Malcolm,Leo,1981,,,,USA,,8553
Sergio,Leone,1961,1984,1921,,Italy,Ty(Spaghetti Westerns),8555
Brett,Leonard,1992,1995,,,USA,,8556
Robert Z.,Leonard,1927,1956,1889,1968,USA,,8557
Irving,Lerner,1958,,,,USA,,8558
Frances,Leroi,1992,,,,,,8559
Gaston,Leroux,,,1868,,France,Ty(Mystery) Pa(Madeleine Leroux) Fd(Cineromans;1919),8560
Mervyn,LeRoy,1927,1965,1900,1987,USA,St(Warners,8561
Serge,Leroy,1982,,,,USA,,8562
Edward J.,Le Saint,1916,,,,,St(Universal),8563
John,Leslie,1992,,,,USA,Ty(Porn),8564
Michael,Lessac,1992,,,,,,8565
Sol,Lesser,1949,1955,,,USA,Ww(RKO) Fd(Lesser),8566
Mark L.,Lester,1979,1984,,,,,8567
Richard `Dick',Lester,1961,1984,1932,,USA,,8568
Sheldon,Lettich,1991,,,,,,8569
Brian,Levant,1992,1994,,,,,8570
William,Levey,1977,,,,USA,,8571
Henry,Levin,1943,1977,1909,1980,USA,,8572
Joseph E.,Levine,1997,,,,,,8573
Barry,Levinson,1982,1992,1932,,USA,Mt(Valerie Curtin,8574
Fred,Levinson,1972,,,,USA,,8575
Gene,Levitt,1974,,,,USA,Med(TV),8576
Benn W.~,Levy,1932,,,,,Inb(Hitchcock) Ww(Hitchcock),8577
Dani,Levy,1999,,,,,,8578
Jefery,Levy,1994,,,,,,8579
Louis,Levy,1920,1947,1893,,Great Britain,St(Gaumont; Gainsborough),8580
Stephen,Lewicki,1977,,,,USA,Ty(Porn),8581
Albert,Lewin,1942,1957,1895,1968,USA,Ty(Omar Khayyam fixation),8582
Ben,Lewin,1992,,,,Australia,,8583
Albert E.,Lewis,,,1884,1978,USA,Or(Poland),8584
Herschell Gordon,Lewis,1964,1968,,,USA,,8585
Jerry,Lewis,1960,1964,,,USA,Ty(Comd) St(Paramount),8586
Joseph H.,Lewis,1940,1958,1900,,USA,Ty(noir),8587
Robert,Lewis,1956,1980,,,USA,,8588
Val,Lewton,1942,1943,,,,St(RKO),8589
Joseph,Leytis,1962,,,,,Ww(Hitckcock,8590
Marcel,L'Herbier,1919,1947,,,France,ty(Impressionistic),8591
ShaoHong,Li,1991,,,,China,,8592
Howard,Libov,1994,,,,,,8593
Robert,Lieberman,1980,1993,,,USA,,8594
Mike,Light,1974,,,,USA,,8595
Walter, Jr.,Lima,1965,,,,Brazil,8596
Doug,Liman,1996,,,,,,8597
Per,Lindeberg,1940,,,,Sweden,Er(=Leopold Lindtberg),8598
Michael,Lindsay-Hogg,1976,1991,,,Great Britain,,8599
Leopold,Lindtberg,1928,1954,1902,,Austria,Nt(settled in Swizerland),8600
Caroline,Link,1998,,,,,,8601
Richard,Linklater,1991,1997,,,,,8602
Art,Linson,1980,,,,USA,,8603
Aaron,Lipstadt,1982,,,,USA,,8604
Steven,Lisberger,1982,,,,USA,,8605
Dwight H.,Little,1989,,,,USA,,8606
Joan,Littlewwod,1963,,1914,,Great Britain,Mainly(stage) Gd(F),8607
Lynne,Littman,1983,,,,,,8608
Anatole,Litvak,1931,1970,1902,1974,Russia,,8609
Jennie,Livingston,1991,,,,USA,Gd(F),8610
Luis,Llosa,1993,,,,,,8611
Frank,Lloyd,1917,1955,1887,1960,Great Britain,Or(Scots) Ww(Hitchcock) St(Republic),8612
,Robert,Lloyd,,,,,St(Warners),8615
Ken,Loach,1965,1994,1939,,Great Britain,Ty(Docu),8616
Bob,Logan,1981,,,,USA,,8618
Joshua,Logan,1938,1969,1908,,USA,,8619
Kim,Loginotto,1998,,,,,Ge(F),8620
Vibeke,Lokkeberg,1980,,,,Norway,Gd(F),8621
Richard,Loncraine,1982,,,,,,8622
Jerry,London,1986,,,,,Er(dow),8623
Temistocles,Lopez,1993,,,,,,8624
Jean Claude,Lord,1981,,,,,,8625
Gerolamo,lo Savio,1910,,,,Italy,,8627
Joseph,Losey,1948,1983,1909,,USA,,8628
Eugene,Lourie,1953,1961,,,,Ty(S.F.),8629
Jean,Louis,,,1908,,,Aw(AA),8630
Dick,Lowry,1983,,,,USA,,8631
Nanni,Loy,1984,,,,Italy,,8632
Arthur,Lubin,1934,1971,1901,,USA,Ty(comic animals),8633
Ernst,Lubitsch,1914,1946,1892,1947,Germany,St(MGM) Inf(Hitchcock),8634
John Meredyth,Lucas,1956,1957,,,,,8635
George,Lucas,1971,1977,1945,,USA,Aw(Thalberg AA;1992),8636
Daniele,Luchetti,1994,,,,Italy,,8637
Maurice,Lucidi,1976,,,,,,8638
Marianne,Ludcke,1974,,,,Germany,Gd(F),8639
Edward,Ludwig,1932,1963,1899,1952,USA,,8640
Baz,Luhrmann,1992,,,,Australia,,8641
Sidney,Lumet,1957,1997,1924,,USA,,8642
Auguste,Lumiere,1895,,1862,1954,France,,8643
Louis,Lumiere,1895,,1864,1948,France,,8644
Bigas,Luna,1993,,,,Spain,,8645
Pavel,Lungin,1990,,1941,,Russia,,8646
Hamilton,Luske,1955,,,,USA,St(Disney),8648
William,Lustig,1982,,,,USA,,8649
David,Lynch,1978,1980,,,,,8650
Jennifer,Lynch,1993,,,,,Ch(David Lynch) Gd(F),8651
Paul,Lynch,1980,,,,USA,,8652
Jonathan,Lynn,1990,1994,,,Great Britain,,8653
Adrian,Lyne,1983,1993,,,,Er(Lyne),8654
Francis D.,Lyon,1956,,,,USA,St(Disney),8655
Des,McAnuff,1998,,,,Great Britain,,8656
Charles,MacArthur,1935,1936,1895,1956,USA,Ww(Ben Hecht) M(Helen Hayes),8657
David,MacDonald,1927,1961,1904,1961,Great Britain,,8658
Rodney,MacDonald,1992,,,,,,8659
Kenneth,Millar,,,,,USA,Ty(Detective writer) Mt(Margaret Millar),8660
Ranald,MacDougall,1960,,,,,,8661
Hamilton,MacFadden,1930,1942,1901,,USA,,8662
Kenneth M.~,MacGowan,,,1888,1963,USA,St(Fox) Ww(Hitchcock),8663
Gustav,Machaty,1926,1945,1898,1963,Czechoslovakia,,8664
Russell,Mack,1933,,,,,,8665
Windsor,Mackay,1909,,,,,Er(sp),8666
Alexander (Sandy),Mackendrick,1949,,1912,,USA,,8667
John,Mackenzie,1980,,,,,,8668
Gillies,MacKinnon,1992,1999,,,Ireland,,8669
Shirley,MacLaine,1998,,,,,,8670
Alison,McLean,1989,,,,New Zealand,Gd(F),8671
John,Madden,1993,1994,,,,,8672
Guy,Maddin,1985,1990,,,Canada,,8673
Ben,Maddow,1950,,1909,1992,USA,,8674
Paul,Magwood,1971,,,,USA,,8675
Maggie,Maggenti,1997,,,,USA,,8676
Luigi,Maggi,1908,1914,,,Italy,,8677
Norman,Mailer,1987,,,,USA,Mainly(B),8678
gn,Maisch,1938,,,,Germany,Er(Ct),8679
Charlie,Mahlin,1997,,,,,Er(sp name) Er() Ch(W. Mahlin),8680
Dusan,Makavejev,1981,1985,,,,,8681
Karoly,Makk,1982,,,,Hungary,,8682
Samira,Makmalbaf,1999,,,,Iran,Ch<m.makmalbaf) </m.makmalbaf),8683
Mohsen,Makmalbaf,1996,,,,Iran,,8684
Jose,Maldonado,1989,,,,Chile,,8685
Terence,Malick,1973,1999,,,,,8686
Louis,Malle,1956,1990,1932,,France,Ty(Docu,8687
Bruce,Malmouth,1981,,,,USA,,8688
Nils,Malmros,1992,,,,Denmark,,8689
Andre,Malraux,1937,,,,France,,8690
David,Mamet,1987,1988,,,USA,,8691
xfn,Mehboob,1957,,,,India,,8692
Rouben,Mamoulian,,,1887,1987,Russia,Inf(Hitchcock),8693
Milcho,Manchevski,1995,,,,,,8694
Henry,Mancini,1954,1982,1924,1994,USA,Ww(Blake Edwards),8695
Frank,jr.,Mancuso,1980,,,,USA,8696
Robert,Mandel,1986,,,,USA,,8697
Luis,Mandoki,1990,1993,,,,,8698
James,Mangold,1995,1997,,1964,,,8699
Babette,Mangolte,1974,1994,,,France,,8700
Don,Mankiewicz,1955,1958,1922,,USA,Ch(H.Mankiewicz),8701
Herman J.,Mankiewicz,1926,1952,1897,1953,USA,Si(Mankiewicz),8702
Joseph L.,Mankiewicz,1946,1972,1909,,USA,NtW(1929-1970),8703
Tom,Mankiewicz,1972,1977,1942,,USA,Ch(Mankiewicz),8704
Abbey,Mann,1961,1980,1927,,USA,,8705
Emil,Bundesmann,1942,1968,1906,1967,USA,Ty(thoughtful Actn),8706
Daniel,Mann,1952,1981,1912,1991,USA,,8707
Delbert,Mann,1955,1981,1920,,USA,,8708
Michael,Mann,1979,1992,,,USA,,8709
Heinrich,Mann,1905,,1871,1950,Germany,Si(Thomas Mann),8710
Ned,Mann,1930,1956,1893,1967,USA,Ww(Alexander Korda),8711
Ron,Mann,1981,,1958,,Canada,Ty(Documentaries),8712
Thomas,Mann,,,1875,1955,Germany,Si(Heinrich Mann),8713
Alex,March,1965,,,,USA,Ww(Hitchcock),8714
Antonio,Margheriti,1962,1964,,,,,8715
Febo,Mari,1917,,,,Italy,,8717
Edwin L.,Marin,1932,1951,1901,1951,USA,,8718
Eugenio,Marin,1972,,,,USA,,8719
Gustavo Graef,Marino,1993,,,,,,8720
Ernst,Marischka,1955,,,,Austria,,8721
Christian,Bouche-Villeneuve,1952,1977,1921,,France,,8722
Tonia,Marketaki,1984,,,,Greece,,8723
Dave,Markey,1991,,,,USA,,8724
Gene,Markey,1929,1947,1895,1980,USA,,8725
Fletcher,Markle,1949,1963,1921,,Canada,,8726
Peter,Markle,1984,1989,,,USA,,8727
Goran,Markovic,1993,,,,Yugoslavia,,8728
Robert,Markowitz,1983,1998,,,,Er(Marowitz[9],8729
J. Peverell,Marley,1935,1939,1901,,USA,Mt(Lina Basquette),8730
Christian,Marquand,1981,,,,,Er(),8731
Richard,Marquand,1981,1985,,,USA,,8732
Frank,Marshall,1990,1995,,,,,8733
George,Marshall,1917,1969,1891,1975,USA,,8734
Gerry,Marshall,1982,1996,,,,,8735
Penny,Marshall,1990,,,,,Gd(F),8736
Scott,Marshall,1997,,,,,Ch(Gey.Marshall),8737
Paul,Mart,1966,,,,USA,,8738
Jaques,Martineau,1999,,,France,,,8739
Eugenio,Martin,1972,,,,Spain,Er(Or),8740
Michael,Martin,1998,,,,,,8741
Paul,Martin,1934,,,,,,8742
Andrew,Marton,1954,1966,,,,,8744
Peter,Stone,1963,1978,1930,,USA,,8745
Arthur,Marvin,1900,,,,USA,,8746
Edward L.,Marvin,1936,,,,USA,,8747
Herbert,Mason,1936,1945,1891,1960,Great Britain,,8748
Quentin,Masters,1981,,,,USA,,8749
Peter,Masterson,1986,,,,USA,,8750
Armand,Mastroianni,1989,,,,,Er(name),8751
Yasuzo,Masumura,1957,1965,,,Japan,,8752
Eddie,Matalon,1977,,,,Canada,,8753
Rudolf,Mate,1948,1949,,,,C(Laszlo),8754
Burney,Mattinsson,1983,,,,USA,,8755
Arne,Mattsson,1944,1978,1919,,Sweden,Ww(Per Lindberg),8756
Norman,Maurer,1963,,,,,,8757
John,Maxwell,1928,,1875,1940,Great Britain,Or(Scots) St(Wardour) Inf(Hitchcock),8758
Peter,Maxwell,1980,,,,USA,,8759
Ronald F.,Maxwell,1980,1993,,,USA,,8760
Joe (Joseph),Mandel,1915,1944,1880,1954,Germany,,8762
Vladimir,Mayakowski,1921,,,,Russia,Ww(A.Rodchenko),8763
Nancy,Meyers,1998,,,,USA,Ge(F),8764
Louis B.,Meyer,,,1885,1957,USA,St(MGM) Pa(Irene Mayer) Er(1974),8765
Les,Mayfield,1997,,,,,,8766
Tony,Maylam,1978,,,,USA,,8767
Archie,Mayo,1926,1957,1891,1968,USA,,8768
Albert,Maysles,1957,1998,1926,,USA,Ty(Docu) Fd(Maysles Films,8769
Albert,Maysles,1957,,1932,1987,USA,Ty(Docu) WW(Albert Maysles),8770
Donald,McAlpine,1979,1993,,,USA,,8772
James,McBride,1968,1993,1941,,USA,,8773
Peter,McCandless,1990,,1940,,USA,Nt(lives in SF,8774
Leo,McCarey,1929,1962,1898,1969,USA,,8775
Wallace,McCutcheon,1903,,,,USA,,8776
Frank,McDonald,1936,1946,,,USA,,8777
Hettie,McDonald,1996,,,,Great Britain,Ge(F) Er{MacDonald),8778
Vincent,McEveety,1970,1992,,,USA,St(Disney),8779
William,McGann,1939,,,,,,8780
Joseph,McGrath,1968,1980,,,USA,,8782
Doug,McHenry,1991,1994,,,,,8783
Andrew V.,McLaglen,1956,1982,1925,,USA,Ch(Victor McLaglen) Ty(West),8784
Norman,McLaren,1953,,,,,,8785
Norman Z.,McLeod,1931,1959,1898,1964,USA,,8786
Larry,McMurty,1963,1993,,,USA,Nt(Stanford),8787
John,McNaughton,1990,1993,,,USA,,8788
Scott,McPherson,1997,,,1996,,,8789
Henry,McRae,1928,,,,,,8790
John,McTiernan,1988,1993,,,USA,,8791
Nick,Meade,1993,,,,,,8792
Peter,Medak,1972,1994,,,Hungary,,8793
Julio,Medem,1994,,,,,,8794
Don,Medford,1955,1971,,,USA,Ww(Hitchcock,8795
Leslie,Megahey,1994,,,,,,8796
Dariush,Mehrjui,1999,,,,Iranian,,8797
Deepa,Mehta,1994,1996,,,India,,8798
Gus,Meins,1934,,,,USA,,8799
George,Melford,1910,1923,,,USA,St(Paramount) Ww(DeMille),8800
Georges,Melies,1896,1912,1861,1938,France,,8801
Benjamin,Melniker,1993,,,,,,8802
JeanPierre,Grumbach,1947,1972,1917,1973,France,Nt(took name after reading Melville: Moby Dick),8803
Lothar,Mendes,1927,1946,1894,1974,Hungary,,8804
George,Mendelux,1980,1986,,,,,8805
Fernando,Mendez,1957,,,,Mexico,,8806
James,Merendino,1998,,,,,,8807
Ramon,Menendez,1989,,,,USA,,8808
Chris,Menges,1991,1992,,,,,8809
Nina,Menkes,1990,,,,,,8810
Vladimir,Menshov,1980,,,,Russia,,8811
Oreste,Mentasti,1911,,,,Italy,,8812
Jeff,Mentges,1990,,,,USA,,8813
Jivri,Menzel,1966,,1938,,Czechoslovakia,,8814
William Cameron,Menzies,1931,1954,1896,1957,USA,Ww(Hitchcock,8815
Louis,Mercanton,1912,,,,France,,8816
Ismael,Merchant,1994,,,,India,Ww(Ivory,8817
James,Merendino,1998,,,,,,8818
Agnes,Merlet,1995,1997,,,France,Gd(F),8819
gn,Merzbach,1935,,,,,,8820
Matthew,Meshekoff,1993,,,,,,8821
Marta,Meszaros,1988,,,,Hungary,,8822
Tim,Metcalfe,1996,,,,,,8823
Alan,Metzger,1990,,,,USA,Ty(TV),8824
Radley,Metzger,1961,1978,1930,,USA,,8825
Andrew,Meyer,1973,,,,USA,,8826
Nicholas,Meyer,1979,1985,1945,,USA,,8827
Russ,Meyer,1959,1998,1923,,USA,Ty(Porn) Note(super boobs),8828
Alan,Myerson,1973,,,,USA,,8829
Oscar,Micheaux,1931,,,,USA,Ty(Black race),8830
Nikita,Mikhalkov,1987,,,,Russia,,8831
Arnon,Milchan,1990,,,,Israel,,8832
William,Miles,1980,,,,USA,Ty(Docu),8833
Levis,Milstein,1925,1962,1895,1980,USA,Ww(Hitchcock,8834
Victor,Mignatti,1998,,,,,,8835
John,Milius,1973,1982,1945,,USA,,8836
Ray,Milland,1955,,1905,,Great Britain,InB(Hitchcock),8837
Gavin,Millar,1986,,,,USA,,8838
Stuart,Millar,1972,1975,1929,,USA,Nt(Stanford '49),8839
Claude,Miller,1976,1993,1942,,France,,8840
Don,Miller,1989,1993,1909,,USA,Si(Joaquin Miller),8842
George,Miller,1979,1992,1945,,Australia,Nt(ex-physician),8843
Jonathan,Miller,,,,,USA,,8845
Michael,Miller,1976,1982,,,USA,Ww(Corman),8846
Robert Ellis,Miller,1966,1980,,,USA,,8847
Randall,Miller,1994,,,,USA,,8848
Andy,Milligan,1970,,1929,1991,USA,Ww(William Mishin),8849
Ilia,Milonaka,1988,,,,,Ty(Porn) Er(dow),8850
Robert,Milton,1932,,,,,Ww(Selznick),8851
Anton,Minghella,1991,1993,,,,,8852
Vincent,Minnelli,1943,1976,1910,1991,USA,Mt(Judy Garland) Pt(Liza Minnelli) St(MGM),8853
Steve,Miner,1981,1990,,,,,8854
Yukio,Mishima,1968,,,1970,Japan,Nt(nationalist,8855
Claude,Mitchell,1923,,,,,,8856
Roger,Mitchell,1999,,,,,,8857
Michael,Mitz,1992,,,,,,8859
Kenji,Mizoguchi,1923,1956,1898,1956,Japan,Inb(Kurosawa),8860
Malcolm,Mobray,1984,1989,,,Great Britain,,8861
Ben,Model,1991,,,,Puerto Rico,,8862
Edouard,Molinaro,1957,1996,1928,,France,,8863
Gustav,Molander,1934,1938,,,Denmark,Nt(discovered Ingrid Bergman),8864
Paul,Mones,1991,,,,,,8865
Christopher,Monger,1990,,,,Great Britain,,8866
Mario,Monicello,1981,,,,,,8867
Ivor,Montagu,1928,1936,1904,1964,Great Britain,Ww(Hitchcock),8868
Judy,Montell,1993,,,,USA,Ty(Docu),8869
Roberto,Mentero,1976,,,,Italy,,8870
Irwin,Moon,1946,,,,,Nt(religious zealot),8872
Michael,Moore,1990,,,,USA,Ty(Doc),8873
Jocelyn,Moorhouse,1992,1997,,,Australia,Ge(F),8875
Andy,Morrahan,1995,,,,,,8876
