"movie_id","person_id"
"BBa1","L.C. Barreto"
"BrB10","Horton Foote, Robert Duvall"
"BrB20","D.Brown, R.Zanuck, L.F.Zanuck"
"CkB10","DFasvid Barber"
"GeO10","Brent Walker"
"ILn10","Allan F. Bodon"
"JFg10","Robert Daley"
"JoD9","Jon Davidson"
"JoD11","Ron Bottin"
"JoD20","Michael Finnel"
"JsF10","Fred Freeman, Lawrence J. Cohen"
"JsF20","Robert Halmas~jr., Pat Henson"
"LIC20","Bing Crosby"
"LIC30","Ransohoff"
"LIC40","Quimby"
"MLH5","Robert Enders"
"MLn10","M.Landon"
"MMi10","Corman"
"MMi21","Marty Simmons"
"MSz11","Hannah Weinstein"
"RHf10","James T. Aubrey~jr., Paul Lazurus~III"
"RHf20","Robert Solo"
"RHo1","Corman"
"RHo5","Brian Glazer"
"RHo10","Brian Grazer"
"RHo12","R.Zanuck, D.Brown, Lili Zanuck"
"RHo15","G.Lucas"
"RHo29","Brian Grazer"
"RHo34","Brian Grazer, Howard"
"RMr10","Mishkin"
"SRf21","Joel B. Michaels, Douglas Curtis"
"TKo22","John Milius, Buzz Feitshans"
"WGi5","David Sheldon, Hasrvey Flaxman"
"WGi15","Melvin Simon"
"WiW12","Don Guest, Anatole Dauman"
"WiW29","Dawn Steel, Arnon Milchan"
"AsL10","Milton Okun"
"CSr10","Emiliano Piedra"
"JNi20","Tom Erven, Harold Schneider"
"MPr1","Leonard Goldberg"
"MPr6","Howard C. Koch"
"OlH1","E.F. Doria"
"RCj10","Cardona"
"RCj11","Gerald Green"
"RDo10","Bernard Williams"
"RDo20","Laura Ziskin, Robert Garland"
"RDo30","William Sackheim, Scott Rudin"
"RDo32","David Forster, Lawrence Turman, John Alan Simon"
"RDo36","Gale Anne Hurd; Joseph M. Singer"
"RMY15","Michael Tannen"
"SCo10","David Hemmings"
"SRi2","Bruce Campbell"
"WSa5","Samuel W. Gelfman"
"WSa10","Marylin J. Tenser"
"AlB10","Charles Band, Frank Ray Perilli"
"CBP10","C.B.Pierce"
"DDy10","Tony Didio"
"DeJ10","Joseph Kane"
"DLy1","D.Lynch"
"DLy5","R.DeLaurentiis"
"DWr10","John Kemeny"
"FDG10","Gilroy"
"FGi20","Ariel Zeitman"
"FMx10","Art Linson"
"GeM5","Michael Edgley"
"GeM17","Neil Canton, PeterGuber, John Peters"
"HgS10","James Simmons"
"HoZ10","Alex Winitsky, Arlene Sellers"
"HoZ12","Peters, Streisand"
"HoZ14","Goldie Hawn"
"JCm5","G.A.Hurd"
"JCm10","G.A.Hurd"
"JCm13","G.A.Hurd"
"JCm20","Mario Kassar,"
"JCm28","J.Cameron, Jon Landau, Ray Santini"
"JTo7","Joseph Kanter"
"LCh4","L.Cohen"
"LCh10","Samuel Z. Ardkoff"
"PSc1","Don Guest"
"PSc10","John Milius"
"PSc12","Freddie Fields"
"PSc20","Charles Fries"
"PSc30","Gianni Quaranta"
"RHy10","Peter Snell"
"RoE10","Enders"
"RS1","David ttnam"
"RS3","Michael Deelet"
"RS8","Arnon Milchan"
"RS20","R.Scott, Roselyne Bosch"
"RS28","R.Scott, Roger Birnbaum, Demi Moore, Suzanne Todd"
"SRa5","Fred Bauer"
"TCh2","Howard Brown"
"WBe1","Beatty"
"WBe10","Beatty"
"Z7850","Billy Graham"
"AAl6","M.Bregman"
"AAl10","M.Bergman"
"AAl20","M.Bergman, Louis A. Stroller"
"ABr3","Mart Katz"
"BWN1","G.Lucas"
"CiS10","Robert E, Waters"
"EWS4","Gregory Hoblit"
"FWa10","Melvin Simon"
"GiA10","Margaret Fink"
"GiA30","Jan Chapman"
"HBe10","Bregman"
"HBe15","Rachel Pfeffer, Charles Mulvehill, Becker"
"Reid","Reid"
"MBr10","Don~Simpson, Jerry~Bruckheimer, Spielberg"
"MBr14","Brest"
"MBr19","Brest"
"MM10","M.Mann"
"MM20","Gene Kirkman, Howard W. Koch~jr."
"MLt10","Tom Holland"
"MRb10","Hal Barwood"
"MRb15","Koch, Hal Barwood"
"NiM5","Herb Jaffe"
"NiM20","Ismail Merchant"
"NiM30","Nimoy"
"NiM30","Rick Berman"
"RDS1","R.D.Silver"
"SDr1","Joel Freeman"
"SDr10","Aaron Spelling"
"SyS1","I.Winkler, Chartoff"
"SyS2","James D. Brubaker, Chartoff"
"Sys3","I.Winkler, Chartoff"
"WRi10","Frankenheimer"
"BBr10","Levine"
"EBi10","Robert Stigwood"
"ErK20","Ash K. Shah"
"ErK30","Alan Schecter"
"FRa10","Rademakers"
"GCl20","Menahem Golem"
"GMu21","Elliott Levine, x Rosenblatt"
"GMx3","Andre Link"
"GNs10","Ron Miller"
"GNs15","G.Nelson"
"HaR10","Matty Sims"
"HaR25","Edlund, Langston"
"IBy10","Alen Greisman, Michael Shamberg"
"IBy15","Robert P. Marcucci, Harry Bent"
"IMz10","Barry Hanson"
"IIr17","Peter Shaw, Eva Monley"
"IQd10","Julian Holloway, David Korda"
"IrW10","Wohl"
"ITr1","Sid Kroft"
"JGl10","Mark Buntzman"
"JiA1","Koch"
"JiA5","David Zucker, Jerry Zucker, J.Abrahams"
"JoS1","Hank Moonjean"
"JoS5","Guber, Peters"
"JoS12","Harper"
"JrF10","Martin Stanger"
"JsC10","Robert Christiansen, Rick Rosenberg"
"MHo10","deLaurentiis"
"MtD10","Stephen Freedman"
"MBm1","Louis A. Stroller, M.Bergman"
"MDa5","Gimbel"
"MDa10","Carter deHaven~jr"
"PAl14","Augustin Almodovar"
"PHa10","Hugh Heffner"
"PHa15","Bregman"
"RFM10","Stephen Friedman"
"RFM20","R.Maxwell"
"RGr10","Lawrence Gordon"
"RKa10","Robbie Robertson"
"RLi10","Robert Schaffel"
"RR2","Redford, Moctesuma Esparza"
"RR5","Redford"
"RSp24","Wilson, Barbara Broccolli"
"SBe10","X Newman"
"SvP10","Stv.Paul"
"TaH2","Gene Kirkwood, Koch"
"TaH5","Martin Elfand"
"TaH6","Jerry Brick"
"THu13","Ron Miller"
"THu25","Ann Kilmer Hanes, Mark Forster"
"THu30","Martin Jurow"
"VLo50","Lokkeberg"
"WaB10","J.Lang"
"WMi25","Miles, Rosenblum"
"AnB10","Mike Lobell"
"BoL10","Donald P. Borchers"
"BSe10","Peter Katz"
"BiP10","Sidney Beckman"
"CaG1","Turman, David Foster"
"DBd10","Don Boyd"
"DSt10","Jerry Tokovsky"
"DuM5","Bo Johnson"
"DuM10","David Roe"
"ErD10","Jack Wiener"
"FHe10","Edgar Ievens"
"FLg10","Laloggia, Charles M. Laloggia"
"Fro28","Halmi"
"GrB4","Harvey Bernard"
"GrB10","Gale Anne Hurd, Richard Kobritz"
"IG1","Cubby"
"IG2","Cubby"
"IG3","Cubby"
"IG5","Cubby"
"IG6","Cubby"
"JCp10","Joe Camp"
"JJB1","Daniel Odier, Irene Silberman"
"JnT10","Leonard Goldberg, Jerry Weintraub"
"MCb10","Matt Cimber"
"MLe10","Malcolm Leo, Andrew Solt"
"OlS18","A. Kittman Ho, Ol.Stone"
"OzS10","Richard Pryor"
"PAd1","Eleonore Adlon"
"PCx28","P.Cox"
"QMa10","McElroy"
"RFr15","H.A.Green"
"RLT10","Ronald Cohen"
"RMq8","Howard Kazanjian"
"RMq10","Ransohoff"
"RZe10","Spielberg, J.Silver"
"SHS5","Jerome Courtland"
"SHS10","James Hay"
"SMi10","Matt Williams"
"AmH10","C.o. Erickson"
"AmH20","Matty Sims"
"APy15","Ron Samuels"
"ARo10","Carolyn Pfeiffer"
"BLe1","Jerry Weintraub"
"BLe5","Mark Johnson"
"BLe5","Mark Johnson"
"BLe8","Mark Johnson"
"BLe11","Mark Johnson, B.Levinson, Beatty"
"BrP10","Paltrow"
"CDe10","Doug Claybourne, Buck Houghton"
"DaD10","Dino deLaurentis"
"DaV1","Marcel Dassault"
"DSW18","Robert Lawrence"
"GyM4","Jerry~Bruckheimer"
"GyM10","Alexander Rose"
"GyM20","Milchan"
"GyM22","Gey.Marshall"
"GyM30","Steve Tisch"
"HuH10","ttnam"
"IDu21","Kennedy, Miller"
"JPK10","Edie Landau, Ely Landau"
"JPK15","J.Lang"
"JMl1","Golan"
"JSo15","Robert Shaye"
"KFi10","Koch"
"KrK35","Leonardo delaFuento"
"LaK1","Fred T. Gallo"
"LaK2","L.Kasdan, Michael Shawberg"
"LaK13","L.Kasdan, Charles Okun, Michael Grillo"
"LaK18","Jim Wilson, Costner, L.Kasdan"
"NeJ10","Boorman"
"NeJ12","Chris Brown, Stephen Wooley"
"NeJ16","Art Linson"
"NeJ22","Stephen Wooley"
"PaB10","Robert Stigwood, Allan Carr"
"RiB1","Michael Gruskoff"
"RiB21","Lauren Lloyd, Wallis Nicita, Patrick Palmer"
"RiB25","Arnon Milchan, Michael Douglas, Rick Bieber"
"RiB30","Fritz Manes"
"RLo10","Alan E. Salke, Herbert Solow"
"RT20","Thom Mount"
"StL10","Lisberger, Kushner"
"SuS12","Sarah Pillsbury, Midge Sanford"
"SuS16","Mike Wise, Joel Tuber"
"UEd10","Hans H. Kadan"
"UEd25","deLaurentiis"
"WaW4","Tom Sternberg"
"WaW10","Ol.Stone"
"YlG10","Serif G\""oren"
"Z8210 I Married a Shadow","SL\Fr"
"Z8220 La Vie Continue","SU"
"AdL5","Don~Simpson, Jerry~Bruckheimer, Guber, Peters"
"AdL16","Sherry Lansing"
"AdL20","Mario Kassar, Joel B. Michaels"
"AJo10","Corman"
"AlJ1","Mel~Brooks"
"BMs10","Mattinsson"
"BSt5","Streisand, R.Andrews Lane"
"BSt15","Streisand, Milchan"
"DLo13","Bill Coker"
"DWi10","Rene Dupont"
"GCh10","Todd Black"
"GoR1","Reggio"
"JKw5","Martin Bregman"
"JKw10","Joe Wizan"
"JLB1","Eisner"
"JLB14","J.L.Brooks, Bridget Johnson, Kirstin"
"MaC1","Wayne Crawford, Andrew Lane"
"MaC10","Loan Stein, Karen Dorr"
"MaC11","Ray Stark"
"PGr5","David Payne"
"PGr10","Colin Callender, Walter Donohue"
"PRb1","P.Rosenberg"
"RbR3","Andrew Scheinman, R.Reiner"
"RbR12","Andrew Scheinman, R.Reiner"
"RMw10","Debra do Maio"
"RoD10","Coppola"
"RPe8","Michael Burns, Jon Slan"
"RPe12","William D. Witcliff"
"RWs10","Gary Gillingham"
"PBm1","Steve Tisch, John Avnet"
"TeB10","John Dark, Gower Frost"
"ToS1","Richard Shepard"
"ToS5","Jerry~Bruckheimer, Don~Simpson"
"ToS10","Don~Simpson, Jerry~Bruckheimer"
"ToS12","Don~Simpson , Jerry~Bruckheimer"
"ToS21","Don~Simpson , Jerry~Bruckheimer"
"ToS23","Wendy Finerman"
"HuW10","Paul Malansky"
"HuW22","Ned Tanen, Nancy Graham Tanen"
"IHu5","J.Hughes"
"IHu11","J.Hughes"
"IHu15","J.Hughes"
"IHu25","J.Hughes"
"JCi14","Jan Chapman"
"JlC4","E.Coen"
"JlC7","E.Coen, Mark Silverman"
"JlC10","E.Coen"
"JlC16","E.Coen"
"JI4","Yasushi Tamaoki, Seigo Hosogoe"
"JRu14","Mary Ann Page, J.Ruben"
"LeN3","H.Bennett"
"LeN4","H.Bennett"
"LeN12","Aumet, Werner"
"MSv1","D.Silver"
"MiR5","Simon Perry"
"MiR10","Simon Perry"
"MtB16","Rosilyn Heller, Jeff Bridges"
"NiC10","Gary Adelson, Edward O. Denault"
"PeM15","William S. Greenblatt"
"Pri2","Arnold Stiefel, Randy Phillips"
"RCn36","Rafaelli deLaurentiis"
"RhM34","Bregman, Michael Caine"
"RoJ1","ttnam"
"RTu1","Eastwood, Fritz Manes"
"RYo10","Albert S."
"AKo10","Golan, Yoram Globus"
"CLz1","Lanzman"
"DDe10","Deitch"
"IsS10","David ttnam"
"IsS11","Lajos Ovari, Babriella Grosz"
"ITu10","Nancy Tenenbaum, Brenda Goodman"
"JVm17","Vilsmaier"
"KBg8","J.Corman"
"KBg10","J.Corman, Robert Levy, Pater Abrahams"
"MDi10","Dan Wigutow, Mark Carliner"
"MaG10","Gisler"
"SiS10","Schonemann"
"TiB5","Michael Bender, Larry Wilson, Richard Hashimoto"
"TiB6","Jon Peters, Peter Guber"
"TiB17","Tim Burton, Larry Franco"
"ABu10","Edward Teets, A.Burns"
"APe10","Hilton A. Green"
"BrG10","Freddie Fields"
"BrG28","I.Winkler"
"HoD10","J.Hughes"
"JeL10","Raymond Wagner"
"MrD2","Donovan"
"PFa1","Cornell"
"PFa10","J.Hughes, Richard Rave"
"RnF10","Mark Magdison"
"RnF14","Mark Magdison"
"SpJ3","Spike~Lee"
"SpJ4","Spike~Lee"
"SpJ5","Spike~Lee"
"SpJ6","Spike~Lee"
"SpJ7","Spike~Lee"
"SpJ8","Spike~Lee"
"SpJ11","Spike~LEE, John Kilik"
"Z8630","Fount le Roy"
"ARb1","Ronald L. Schway"
"CCo3","J.Hughes"
"CCo5","J.Hughes"
"CCo6","M.G.Williams, Robin Williams, Havey Fierstein, Mark Radcliffe"
"CCo10","J.Hughes"
"DMa12","Gene Kirkwood, John Hyde"
"EAr10","Dawn Steele"
"EAr12","Ardolino, Gilmore"
"ElB10","Linda Gottlieb"
"Bergstein","Bergstein"
"JWy10","Corman"
"JWy15","Paul Hertzberg"
"LVa10","Hackford, Bill Borden"
"MkR10","Phil Parslow"
"MzI10","Ernesto diSarro"
"NMv1","Silvia d'Amico Bendico, CarloCucchi"
"RHv10","Barry Oppen, Harvey"
"VSa10","Coppola"
"VSa18","Roger Birnbaum, Daniel Grodnick"
"ABi10","Norma Heyman"
"ADv17","Arnold Kopelson"
"ADv22","Arnold Koppelson, Anne Koppelson, Christopher Mankewicz, Peter MacGregor Scott"
"AgH1","David tnam"
"AgH15","Coppola, Fred Fuchs, Fred Roos, Tom Luddy"
"AHo1","Julie Corman"
"BZi10","George Korda"
"CBx10","J.Silver"
"CCr10","Alan Barnette"
"CEd10","John Brabourne, Richard Goodwin"
"CEd20","Edzard"
"ClD1","Belmondo"
"DGr1","Norma Heyman"
"GrA10","Marcus Hu, Jon Gerrans"
"GvR10","Ilona Herzberg, Sheldon Kahn"
"GvS2","Nick Wechsler, Karen Murphy"
"GvS11","Lawrence Bender, Chris Moore"
"HeW1","Alan King, Billy Chrystal, Michael Hertzberg"
"HWi10","William Hill"
"IBC10","Hal Reed, Igo Kantor"
"ICo10","Jane Scott"
"IlM10","Fournasakis"
"IMT10","J.Silver"
"KSR30","Corman"
"KSR35","A.Ruben"
"MFi16","R.Scott, Mimi Polk"
"RkM10","Ian Sander, Laura Ziskin"
"RNo20","Moyrat Noumanov, Noumanov"
"RSh5","Thom Mount, Mark Burg"
"RSh10","Don~Miller"
"RSh20","Gary Foster, David Lester"
"SLo2","Albert S. Ruddy, Andre Morgan"
"TAF10","Sam Braslau"
"Z0310","Ellwood Bud Kieser"
"BNu1","Christian Fechner, Isabelle Adjani"
"CaB1","Emmanuel Schlumberger, Valerie Seydoux"
"CCw2","C.Crowe, Richard Hashimoto"
"CCw5","J.L.Brooks, Richard Sakai, Laurence Mark, Cameron Crowe"
"DvJ1","John Bloom"
"EZw1","Freddie Fields"
"EZw4","Lindsay Doran"
"EZw7","John Davis"
"Amurri","Amurri"
"GCo1","Jaqueline Pierreux"
"GDG1","Joseph Stern"
"GTo1","Franco Christaldi"
"JJo5","Scott Kroopf, William Teitler"
"JSh1","Noel Parson"
"KBr10","S.Pollock"
"KBr12","Branagh"
"LPu1","Lois Bonfiglio"
"MNa13","Michael Nozik, Nair"
"MCJ1","Stephen Woolley"
"MCJ16","Richard Jackson"
"MiB10","Susam OConnell, Peter O. Almond"
"MLa10","Richard P. Rubenstein"
"MLm5","Schindler"
"MTU10","Calvin Skaggs"
"PhN14","Mace Nefer, Rich Rheiner"
"PhN17","J.Koch"
"SKo1","Paula A. Weinstein, Mark Rosenberg"
"TBi10","Nigel Safford Clark"
"THy10","Christine Vachon"
"WHB10","Yoram Globus"
"WSh1","H.Bennett"
"ACu15","Pollock"
"AGo10","Vishwanadhan"
"AMz5","Chuck Russell"
"APk10","Danny Krausz, Milan Dor"
"APl10","Palekar"
"FFf10","Aida Young"
"GaO10","Alan B. Bursteen"
"GeA10","J.Demme, Fred Ward"
"GSl12","Larry Brezner, Paul Schiff"
"HoF10","Robert Gremla, Bill Murray"
"IDa14","?. Sightvassen"
"IDa19","Joel Stellerman,"
"IMN15","Scorsese"
"IsF10","Wells"
"JFC10","Don Parker"
"JGb10","J.Gibbons, Breer"
"JmZ10","Jeffrey R. Neuman"
"JnL12","Dale Launer, Paul Schiff"
"JWB10","Richard Sadler, Henri Lange"
"LuM10","Mark Rosenburg,, Amy Robinson, G.Dunne"
"LuM13","D.Constantine Conte"
"LuM16","Jordan Kerner, John Avnet"
"LyD10","Dayton"
"MiJ5","Mario Kassar, Dan Melmick"
"MiJ10","L.Kasdan, Jim Wilson, Kevin Costner"
"MiJ12","Richard D. Zanuck, lilli Fini Zanuck"
"MYa20","Masaru Koibuchi, Yanagimachi"
"ReH10","J.Silver"
"RHr8","Joel Silver"
"RHr12","Arnon Milchan, Tony homopoulis, Hunt Lowry"
"RnH13","Brian Grazer, Warrington Hudlin"
"RPr10","Preuss, Bonnie Sugar"
"YaY10","Ashol Amitraj"
"Z9030","P. Henson"
"ADz10","Oliver Stone, Janet Yang"
"AGl12","Lee Rich, Glimcher, Steve Perry"
"AMi10","Robert Coup"
"AMi12","Saul Zaentz"
"ASi10","Arlene Sitaris"
"BDu3","David Brown, Sophie Hurst, Bonnie Palef"
"BDu10","Mancusi"
"BSo1","Scott Rudin"
"BSo5","Scott Rudin"
"BSo6","Brian Grazer"
"BSo8","deVito"
"DKl10","Corman"
"DMH10","McHenry"
"DZu12","Bob Weiss"
"FrG10","Ovdio GG. Assinitis, Kenichi Tominaga. Frederico Prorperi"
"FrH10","Roy McAree"
"FWs10","F.williamon"
"FxB10","George Zaloom, Les Mayfield"
"HyS10","T.Burton"
"IBl15","Berrie M. Osborne"
"ISn4","J.Singleton, Paul Hall"
"JaR10","Manfred Dumick"
"JAv10","Avnet"
"JAv15","John Avnet, David Nicksay, John Kerner"
"KeR10","Costner, Jim Wilson"
"KeH10","Andre Harrell, Pam Gibson"
"KuA10","Pierre David"
"LFZ1","R.Zanuck"
"MiH18","Leslie Urdang, M.Hoffman"
"MKi10","Richard N. Gladstein, Brian Yuzna"
"MRP14","Preston Holmes, Jim Steele"
"PGl10","Glickler"
"PRs10","Stephen Wooley"
"SHp5","Lawrence Gordon, Joel Silver, John Davis"
"SLe10","vanDamme"
"SLe12","vanDamme"
"VNf10","Regina Ziegler"
"AbH1","All.Hughes"
"AfA10","Arau"
"AnW10","Ellen Fisher Turk"
"AWk10","Mark Gordon, David V. Picker"
"BCr10","Crystal"
"BKi12","Peggy Raiski"
"CrB10","Arnon Milchan"
"CRd10","Christopher deFaria"
"CsS10","Derek Granger"
"DeR10","Alfredo Ringel"
"FLr10","Allan Siritski"
"GeE10","Robert Vince"
"HaK20","Nora Armani"
"Kerkhof","Kerkhof"
"ILs10","Leslie"
"IMu10","Musker, Ron Clements"
"Richet","Richet"
"JoM10","Linda House"
"JoM15","Robert Redford"
"KOr2","David Kirschner, Steven Haft"
"KSt10","Rodman Flender"
"LuC10","Carra, M.Cotnoir"
"MkG15","Mark Carliner"
"MLs10","Dale Pollock, Lianne Halfon, Wolfgang Glattes"
"MMz10","Vittoria Principal"
"NoE1","Obst"
"NoE3","Obst, Mary Foster"
"RlE20","Dean Devlin"
"RMc10","Ashok Amitrai"
"RMg15","Mugge"
"SHD10","Kees Ryninks"
"VCy10","Jiri Jezek"
"ARw12","SU"
"ABo10","Mark Borman, Richard Raddon"
"BeM10","Michael Uslan"
"DAP10","Chris Hegedus"
"DME10","delaTorre, Gilmore"
"DRz10","Jean-Stephanie Michaux"
"DZo10","Spielberg?"
"GGM10","Abdullah Ommidvar"
"Schyfter","Schyfter"
"IMd17","Harvey Weinstein"
"JTu10","Dawn Steele"
"KHt1","Diane Mei Lin Mark, Lisa Onodera"
"NkM10","Lila Cazes"
"RbH10","Craig Baumgarten, Gary Adelson"
"RHk10","Stu Segall"
"RkK10","David Lancaster"
"RWg10","Eric Heurant, Jeanne Adadre"
"SiW8","R.Donner, Arnon Milchan, Lauren Shuler-Donner, Harry Tugend"
"SiW10","P.Hogan"
"SiW13",", Alan Ladd~jr."
"TCr10","Pollock"
"WhR10","Bob Gosse, Larry Meistrich"
"AdS10","SU"
"ARk12","Bruce Wyman,"
"BnS10","deVito, Michael Shamberg"
"BnS15","Andrew Light, Jeffrey A. Mueller, Judd Apatow"
"DAl10","Scorsese"
"DvC10","Betsy Thompson"
"FDa10","Niki Marvin"
"GGC10","Beatty"
"IsM14","Ivory"
"JDB10","Mark Gordon"
"JSy10","Dana Lustig, Ram Bergman, Seymour"
"LMg10","David Thompson"
"MdJ10","Renee Scholten"
"MkT10","Alan Greisman, Devra Greenfield"
"MtC12","Cubby, Michael Wilson, Barbara Broccoli"
"MtC15",", David Foster"
"PaW10","Wagneer, Ellen Vasey Wagner"
"PFr12","Brad Krevoy, Steve Stabler,Bradley Thomas"
"PJH14","Zucker, Ronald Bass"
"PRJ10","J.Hughes"
"PSe10","D.Zucker"
"PlW10","Billy Crystal"
"RTr10","Guinevere Turner, Roche"
"SSl1","Seagal, Julius R. Nasso, A.Kittman Ho"
"YSt10","Strom, Bernard Berkin"
"BTh10","Sherwood Schwartz, Lloyd J. Schwartz, David Kirkpatrick"
"DBo6","SPolygram"
"DBo10","Andrew MacDonald"
"DBo12","Andrew MacDonald"
"DSa10","Tony To"
"JPy10","Reitman"
"MBy1","Don~Simpson , Jerry~Bruckheimer"
"MBy2","Don~Simpson, Jerry~Bruckheimer"
"MBy5","Jerry Bruckheimer"
"MGo10","Lisa Katselas Pare, Stephen Bayly"
"DTw10","SOrion"
"GHb10","Gary Luccesi"
"JtF3","Rick Berman"
"JuS10","John Klik, Sigurjon Sighvatsson, Randy Ostrow"
"Calendar Girl","SColumbia"
"LOb10","Obst"
"PDe10","John Watson, Richard B.\ Lews, Pen Densham"
"SBd10","Joel Silver"
"SBu10","Buscemi"
"WeA1","James L.Brooks"
"BRa10","Walter Coblenz, Tracy Kramer"
"BSp12","Uri Fructman,"
"BtS10","Spicer"
"GfD11","Denise diNovi"
"GrN10","Robert Katz"
"GVe10","Allan Richy, Ludwig"
"HyK10","Cary Woods"
"IPq10","Brian Reilly"
"JDy10","Douglas Wick"
"JiG10","Neal H. Moritz, Erik Feig, Stokeley Chafen"
"KLe1","Caldecott Chubb, Samuel L. Jackson"
"Mayfield","Mayfield"
"MmL10","Walter Parkes, Branko Lusti"
"MmL12","Richard, Zanuck, David Brown"
"PCa10","Pazioli"
"PtC10","Sarah Pillsbury, Mifdge Sanford, Kte Capshaw"
"ScW10","Tom Rosenberg, Alan Parke"
"SKe10","SU"
"SmW1","Jerry~Bruckheimer"
"Nelson","Nelson"
"TSy10","Brian Grant"
"Z9730","Rysher"
"ACh10","Hark"
"DEl10","Tag Mendillo, Andrew Form, Rick Lashbrook"
"GGy10","David Hoberman, Milchan"
"JKt10","Katzenberg"
"MSJ10","Laurence Usher, Roger Birnbaum"
"SDv10","Dragan Bjelogric"
"SfS10","Richard Holmes, Glynis Murray"
"TyK10","Steve Tisch"
"Z9830","Robert Helmi"
"GSn10","Chris ODonnell"
"JnC1td> Xiu Xiu: The Sent Down Girl","SU"
"RGo10","Abby Kohn, Marc Silverstein, Drew Barrymore"
"Z9950","Randy French"
