Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
Goldsmith,M,,1959-1963,Goldsmith,Jerry,,,USA,,
Goldstone,D,JGs,1964-1980,Goldstone,James,1931,,USA,Nt(much TV),
S.Goldwyn,P,,,Goldfish,Sam,,,\Po,Mt(Blanche Lasky),
T.Goldwyn,AD,TGw,1999,Goldwyn,Toni,,,USA,,
Gonsalvi,D,AcG,1913,Gonsalvi,Achille,,,Italy,,
Goodchild,D,xGc,1981,Goodchild,gn,,,Great Britain,Ty(TV),
Goodwin,D,FrG,1991,Goodwin,Fred,,,,,
Goodwins,D,LeG,1938-1954,Goodwins,Leslie,1899,1669,Great Britain,Ty(2nd features),
Gopalakrishnan,D,AGo,1990,Gopalakrishnan,Adoor,,,India,,
B.Gordon,D,BIG,1972,Gordon,Bert I.\,,,USA,,
K.Gordon,WD,KeG,1992,Gordon,Keith,,,USA,,
M.Gordon,D,MiG,1942-1970,Gordon,Michael,1909,,USA,,
Rbt.Gordon,D,RbG,1955,Gordon,Robert,,,USA,,
Rich.Gordon,P,,1978,Gordon,Richard,,,Great Britain,,
S.Gordon,D,SGo,1981,Gordon,Steve,,,USA,,
St.Gordon,D,SuG,1981-1994,Gordon,Stuart,,,USA,Ty(Horror),
Gordy,D,BeG,1976,Gordy,Berry,,,USA,,
Goretta,D,CGo,1976,Goretta,Charles,,,France,Er(Or),
Gormley,D,CGy,1987,Gormley,Charles,,,Great Britain,,
Gornick,D,MGn,1987,Gornick,Michael,,,,,
Gorris,D,MGo,1995,Gorris,Marleen,,,Holland,,
Gosnell,D,RGo,1999,Gosnell,Raja,,,,,
Gottlieb,AWD,CaG,1981,Gottlieb,Carl,,,,,
Gould,D,CSG,1955,Gould,C.S.,,,,,
A.Goulding,D,AJG,1925-1940,Goulding,Alfred J.,1896,1972,USA,,
E.Goulding,DPW,EG,1925-1958,Goulding,Edmund,1916,1973,Great Britain,,
Graham,D,WiG,1969-1971,Graham,William,,,USA,,
Grainger,P,,1935-1976,Grainger,J.Edmund,,,USA,,
Grall,D,SeG,1995,Grall,Sebastien,,,France,,
GranierDeferre,D,PGD,1974,GranierDeferre,Pierre,,,France,,
B.Grant,D,BnG,1983-1997,Grant,Brian,,,USA,,
J.E.Grant,D,JEG,1947,Grant,James Edward,,,USA,,
Grasshoff,D,AGr,1977,Grasshoff,Alex,,,,,
Grauman,D,WGr,1969-1978,Grauman,Walter,,,,,
G.Gray,D,GGy,1998,Gray,gary,,,,,
J.Gray,D,IGy,1996,Gray,John,,,,,
Grayson,D,GoG,1950-1962,Grayson,Godfrey,,,Great Britain,Ww(Danziger),
A.E.Green,D,AEG,1912-1953,Green,Alfred E.,1889,1960,USA,,
David~Green,D,DGr,1988,Green,David,,,,Er(Greene),
Guy~Green,CD,GGr,1954-1977,Green,Guy,1913,,Great Britain,,
H.A.Green,DP,HAG,1960,Green,Hilton S.,,,,,
W.Green,D,WaG,1978,Green,Walton,,,,Ty(Docu),
D.Greene,D,DaG,1974-1991,Greene,David,,,Great Britain,,
W.Greene,D,xGr,1974,Greene,,,,,Er(W.Howard Greene),
Greenaway,D,PGr,1985-1999,Greenaway,Peter,,,Great Britain,"Ty(Horr, kinky)",
Greenhut,P,,1960-1985,Greenhut,Robert,,,USA,Ww(Woody Allen),
Greenspan,D,BGr,1980,Greenspan,Bud,,,USA,,
M.Greenwald,D,MGw,1988-1993,Greenwald,Margaret (Maggie),1958,,USA,Gd(F),
R.Greenwald,D,RGr,1980-1990,Greenwald,Robert,,,USA,,
Gremillon,MD,JGr,1931-1949,Gremillon,Jean,1901,1958,France,Inf(Vigo),
Greville,D,ETG,1931-1961,Greville,Edmond T.,,,Great Britain,ER(dow),
Greyson,D,IGs,1988-1994,Greyson,John,,,Canada,Er(Or),
Grieco,D,SGr,1980,Grieco,Sergio,,,USA,,
Gries,DPW,ToG,1955-1980,Gries,Tom,1922,1977,USA,,
Griffith,PD,DWG,1908-1930,Griffith,David Wark,1874,1948,USA,"Inf(Hitchcock) Mt(Linda Arvidson,)",
C.Griffith,D,CGr,1976,Griffith,Charles,,,USA,,
E.H.Griffith,D,EHG,1921-1946,Griffith,Edward H.,1894,,USA,,
R.Griffith,P,,1935,Griffith,Raymond,,,USA,,
M.Griffiths,D,MGr,1984,Griffiths,Mark,,,USA,,
Grigoriou,D,GrG,1951,Grigoriou,Grigoris,,,Greece,,
Grimaldi,D,AuG,1993,Grimaldi,Aurelio,,,,,
Grinde,D,NGr,1930-1940,Grinde,Nick,,,USA,,
Grosbard,D,UlG,1968-1978,Grosbard,Ulu,1929,,Belgium,,
Grossman,D,AGm,1996,Grossman,Adam,,,,,
Anton~Grot,V,,1922-1945,Grot,Anton,,,\Po,"Note (5 AANs, one AA)",
Davis~Grubb,B,,1955-1964,Grubb,Davis,,,USA,,
Grune,D,KGr,1923-1937,Grune,Karl,1890,1962,Czechoslovakia,Inf(Hitchcock),
Grusin,M,,1967-1989,Grusin,Dave,,,USA,,
Guare,D,OhG,1990,Guare,Ohn,,,,,
Guazzoni,D,EGz,1913,Guazzoni,Enrico,,,Italy,,
Guber,P,,1968-1989,Guber,Peter,1942,,USA,"St(Columbia: 1968, Warners: 1976, Sony: 1989)",
Guerra,D,RGu,1988-1990,Guerra,Ruy,,,Great Britain,,
Ch.Guest,D,ChG,1989-1997,Guest,Christopher,,,,,
V.Guest,WPD,VGu,1943-1983,Guest,Val,1911,,Great Britain,,
Guillermin,D,IGu,1949-1984,Guillermin,John,1925,,Great Britain,,
Guitry,WDA,SG,1915-1957,Guitry,Sacha,1885,1957,Russia,Note(works in France),
Guney,D,YlG,1982,"G\""uney",Ylmaz,,,\Tu rkish,,
Gunn,AD,BGu,1973,Gunn,Bill,,,,,
Gutierrez,D,SGu,1998,Gutierrez,Sebastian,1970,,,,
Guy,D,AlG,1896-1908,Guy,Alice,18xx,,France,Gd(F),
Gyllenhaal,D,SGy,1992-1994,Gyllenhaal,Steve,,,,Mt(Naomi Foner),
C.Haas,WD,ChH,1959-1963,Haas,Charles,,,USA,Ww(Hitchcock; TV),
G.Haas,D,GeH,1999,Haas,George,,,USA,,
H.Haas,WPDA,HgH,1951,Haas,Hugo,,,USA,Ty(B films),
P.Haas,D,PhH,1993-1996,Haas,Philip,,,USA,Ww(Hitchcock; TV),
Hackford,DP,TaH,1980-1997,Hackford,Taylor,"[1,6]",,,,
Haggar,PD,WHa,1902,Haggar,William,1851,1924,Great Britain,Inf(Hitchcock),
Haedrich,WD,RHd,1963-1964,Haedrich,Rolf,,,Germany,Er(New Zealand),
Haggard,D,PHa,1980,Haggard,Piers,,,USA,,
Haines,D,RaH,1989,Haines,Randa,,,USA,,
Haldane,D,BHd,1913,Haldane,Bert,,,Great Britain,Inf(Hitchcock),
J.Hale,D,JfH,1968,Hale,Jeffrey,,,USA,Ty(Cart),
W.Hale,D,WiH,1980,Hale,William,,,USA,,
Haley,PD,JHr,1974,Haley,Jack~jr.,,,USA,,
A.Hall,D,AlH,1932-1956,Hall,Alexander,1894,1968,USA,,
P.Hall,DP,PrH,1983,Hall,Peter,,,Great Britain,,
V.C.Hall,D,VCH,1997,Hall,Vondie Curtis,,,,,
Hallenbeck,D,DrH,1966,Hallenbeck,Darrell,,,,,
Haller,VD,DnH,1969,Haller,Danny,,,USA,Ww(Corman),
Hallstrom,D,LHa,1987-1991,Hallstrom,Lasse,,,Sweden,,
Halmi,P,,1995-1999,Halmi,"Robert, sr,-",,19yy,,Ty(TV miniseries),
Dname,D,Did,1999,fname,xn,,19yy,,,
Halperin,D,VHa,1932,Halperin,Victor,,,USA,,
Hamer,WD,RHa,1945-1960,Hamer,Robert,1911,1963,Great Britain,,
D.Hamilton,D,DdH,1983,Hamilton,David,,,,,
W.Hamilton,D,WlH,1936,Hamilton,William,,,,,
G.Hamilton,D,GH,1952-1982,Hamilton,Guy,1922,,Great Britain,,
Hamm,D,NHa,1998,Hamm,Nick,,,Great Britain,,
Dashiell~Hammett,BW,,1931-1943,Hammett,Dashiell,1894,1961,USA,"Ty(Susp) Lw(Lillian Hellman; B,W)",
Hampton,D,CHp,1996,Hampton,Christopher,,,,,
Hancock,D,IHc,1973,Hancock,John,,,USA,,
Hand,D,DvH,1937,Hand,David,,,USA,Ty(Cartoons) St(Disney),
Handa,D,VHd,1997,Handa,Vipin,,,India,,
Handke,DW,PeH,1988,Handke,Peter,,,Germany,,
Hani,D,SuH,1955,Hani,Susumu,,,,Ty(Nouvelle Vague Japonais),
Hanks,AD,THk,1992-1998,Hanks,Tom,,,USA,,
Hansen,D,RfH,1937-1954,Hansen,Rolf,1907,1981,Sweden,"Er(Ct,dow)",
Hanson,D,CHa,1982-1995,Hanson,Curtis,,,USA,InB(Hitchcock),
Hara,D,KHa,1987,Hara,Kazuo,,,Japan,,
J.Hardy,D,JHy,1978,Hardy,Joseph,,,USA,,
R.Hardy,D,RHy,1978,Hardy,Robin,,,USA,,
Hark,DWP,TsH,1986,Hark,Tsui,,,Vietnam,,
Harlan,D,VtH,1936-1964,Harlan,Veit,1899,1964,Germany,Ty(Nazi),
Harlin,D,ReH,1990-1993,Harlin,Renny,,,Finland,Mt(Geena Davis),,
Harling,WD,RHg,1996,Harling,Robert,,,,,,
Harlow,D,IHw,1940,Harlow,John,,,,,
Harmon,D,RbH,1993,Harmon,Robert,,,,,
Harper,P,,1990,Harper,fn,,,USA,,
Harrington,D,CuH,1963-1985,Harrington,Curtis,1928,,USA,,
Dm.Harris,D,DHr,1991-1994,Harris,Damian,,,USA,,
D.Harris,D,DeH,1980,Harris,Denny,,,USA,,
F.Harris,D,FrH,1991,Harris,Frank,,,USA,,
L.Harris,D,LlH,1993,Harris,Leslie,,,,,
J.B.Harris,PWD,JBH,1965-1993,Harris,James B.,,,,,
W.Harris,WDA,WHj,1991,Harris,Wendell jr.,,,USA,,
J.Harrison,WP,,1939-1965,Harrison,Joan,1915,,Great Britain,"Ww(Hitchcock, TV P1944) Er(dob) Gd(F) Mt(Eric Ambler:B)",
J.Harrison,D,IHs,1990,Harrison,John,,,,,
M.Harrison,D,MHa,1997,Harrison,Matthew,,,,,
Harryhausen,V,,1953-1983,Harryhausen,Ray,,,USA,Aw(AA; 1982) InB(Willis~OBrien),
Hart,D,HvH,1963-1964,Hart,Harvey,,,USA,Ww(Hitchcock; TV),
Moss~Hart,D,,19dd,bn,gn,1904,1961,USA,Mt(Kitty Carlisle) Ty(stage),
Hartley,WD,HlH,1990-1991,Hartley,Hal,,,USA,,
Hartman,WPD,DHa,1947-1951,Hartman,Don (Samuel),1901,1958,USA,Ty(Comd),
A.Harvey,D,AHv,1968,Harvey,Anthony,,,USA,,
R.Harvey,D,RHv,1987,Harvey,Rupert,,,,,
Hathaway,D,HHa,1932-1972,Hathaway,Henry,1998,,USA,,
Haskin,DC,ByH,1927-1967,Haskin,Byron,1899,,USA,Ty(SciFi),
Hassani,D,LiH,1990,Hasani,Linda,,,,,
Hastrup,D,JHa,1998,Hastrup,Jannik,,,Denmark,,
Hatta,WD,KHt,1993,Hatta,Kayo,,,USA,Ge(F) Nt(Stanford graduate),
Haynes,D,THy,1989-1995,Haynes,Todd,,,,,
Hawks,WEDP,HH,1926-1970,Hawks,Howard,1896,1977,USA,"Mt(Ethel Shearer; Si(Norma Shearer; A; Nancy Gross ""Slim"") Aw(AA Honorary 1974)",
Hawn,D,GHa,1998,Hawn,Goldie,,,,,
Hayers,ED,SHa,1958-1974,Hayers,Sidney,1921,,Great Britain,,
J.M.Hayes,W,,1954-1966,Hayes,John Michael,1919,,USA,Ww(Hitchcock),
Edith~Head,V,,1940,Head,Edith,,1981+,USA,ty(costume designer) Mt(Bill Ihnen; V),
Heap,D,JHp,1993,Heap,Jonathan,,,USA,,
Hecht,BWDP,BeH,1935-1946,Hecht,Ben,1894,1964,USA,Ww(Hitchcock) Ww(Charles MacArthur) Nt(Author),
Heckerling,D,AmH,1982,Heckerling,Amy,,,USA,Gd(F),
Hedden,D,RgH,1998,Hedden,Roger,,,,,
Heer,D,JoH,1985,Heer,Johanna,,,Austria,Er(dow) Gd(F),
Heerman,D,ViH,1920-1930,Heerman,Victor,1892,,USA,Or(fam:Great Britain),
Heffron,D,RHf,1976,Heffron,Richard T.,,,USA,Er(Robert T.),
Heisler,D,StH,1941-1950,Heisler,Stuart,,,USA,Er(dow),
D.Heller,D,DHe,1970,Heller,Daniel,,,,,
O.Heller,C,,1936-1970,Heller,Otto,1896,1970,Czechoslovakia,,
Hellinger,WP,,1946-,Hellinger,Mark,1904,1948,USA,St(Universal),
J.Hellman,DP,JeH,1966,Hellman,Jerome,,,USA,,
M.Hellman,D,MoH,1972-1977,Hellman,Monte,,,USA,Ww(Corman),
O.Hellman,D,OlH,1977,Assonitis,Sonia (Oliver),,,Italy,,
Hemecker,D,RHk,1993,Hemecker,Ralph,,,,,
Hemings,AD,DaH,1972-1978,Hemmings,David,1941,,USA,,
Hendrie,D,JHd,1989,Hendrie,James,,,,,
Henkel,D,KHe,1997,Henkel,Kim,,,,,
Henley,D,HoH,1930,Henley,Hobart,,,USA,,
Hennenlotter,D,FHe,1981-1990,Hennenlotter,Frank,,,USA,Ty(Horr),
A.HenningJensen,DA,AHJ,1943-1978,Smahl,Astrid,1914,,,Mt(B.HenningJensen) Gd(F),
B.HenningJensen,DWA,BHJ,1941-1975,Henning-Jensen,Baree,1908,,Denmark,Mt(A.HenningJensen),
Henreid,ADP,PaH,1951-1965,von Henreid,Paul George Julius,1907,,Austria,"Or(born in Italy) Ww(Hitchcock, TV)",
Henriques,D,JHq,1998,Henriques,Julian,,,,,
Henry,WDA,BuH,1978,Henry,Buck,,1992+,USA,,
Cheryl~Henson,P,,1990,Henson,Cheryl,1951,,USA,Ch(Jim~Henson),
Jim~Henson,P,,1990,Henson,Jim,,1989,USA,Ww(disney) Ty(Muppets),
R.Henson,D,RHe,1990,Henson,Robbie,,d,USA,,
Henzell,D,PHz,1973,Henzell,Perry,,,Jamaica,,
Herbrich,D,OvH,1993,Herbrich,Oliver,,,Germany,,
Herek,D,SHk,1993-1998,Herek,Stephen,,,,,
Herk,DPWA,HHe,1962,Harvey,Harold `Herk',1924,,USA,Nt(one feature) Ty(Docu) St(Centron),
Hermosillo,D,JHH,1988,Hermosillo,Jaime Humberto,,,Mexico,,
Heroux,D,DHx,1980,Heroux,Denis,,,USA,,
Herrington,D,RHr,1992,Herrington,Rowdy,,,USA,,
Herrmann,M,,1941-1976,Herrmann,Bernard,1911,1975,,Ww(Hitchcock; 22 times),
Herskovitz,D,MaH,1993-1998,Herskovitz,Marshall,,,USA,,
Herz,D,xHe,1982,Herz,,,,,,
Herzog,D,WH,1967-1999,Herzog,Werner,1942,,Germany,Ty(New Wave),
Herman,D,JHe,1968,"J,Herman",Jean,,,France,,
Herman,WD,MHe,1997,M.Herman,Mark,,,,,
Herrmann,M,,,Herrmann,Bernard,,,,Ww(Hitchcock),
Hessler,D,GoH,1961-1978,Hessler,Gordon,1930,,USA,"St(\loc{Great Britain ) Ww(Hitchcock, TV)",
Heston,AD,CH,1971-1982,Carter,John Charlton,1924,,USA,,
Heumann,D,EHe,1998,Heumann,Eric,,,,,
Hewitt,D,PHw,1991,Hewitt,Pete,,,USA,,
Heyes,WD,DoH,1966,Heyes,Douglas,,,USA,,
Heyward,P,,1964,Heyward,Loius M.,,,,,
Hibbs,D,JHi,1953-1958,Hibbs,Jesse,1906,,USA,Ty(West),
Se.Hicks,PAWD,SeH,1922-1948,Hicks,Sir Seymour,1871,1949,Great Britain,,
Sc.Hicks,D,ScH,1996,Hicks,Scott,,,,,
Higgins,DW,CoH,1971-1982,Higgins,Colin,,,USA,Nt(Stanford '61),
B.Hill,D,BHl,1940,Hill,Bob,,,USA,,
G.Hill,D,GHl,1923-1933,Hill,George,1888,1934,USA,,
G.R.Hill,D,GRH,1962-1984,Hill,George Roy,1922,,USA,,
Jack~Hill,D,JkH,1965,Hill,Jack,,,USA,Ww(Corman),
J.Hill,WD,JaH,1947-1973,Hill,James,1919,,Great Britain,,
R.F.Hill,D,,1938,Hill,Robert F.,,,,Ww(Beebe),
R.Hill,W,,1960,Hill,Robert,,,,,
S.Hill,DW,SiH,1920-1938,Hill,Sinclair,1894,1945,Great Britain,,
W.Hill,WDP,WHl,1975-1993,Hill,Walter,1942,,USA,,
Hiller,D,ArH,1957-1989,Hiller,Arthur,1923,,Canada,"Ww(Hitchcock, TV)",
Hills,D,DHi,1983,Hills,David,,,,,
Hillyer,D,LaH,1936,Hillyer,Lambert,,,,,
Hilton,D,AtH,1953,Hilton,Arthur,,,,,
Himena,D,TyH,1977,Himena,Tadeyoshi,,,Japan,,
Hinds,PW,,1965,Hinds,Anthony,,,,Alias(John Elder) Ty(Horr),
Hitchcock,DPA,H,1925-1976,Hitchcock,Sir Alfred,1899,1981,Great Britain,"St(Paramount) Ty(Susp, Noir)",
Hirokawa,D,,1979,Hirokawa,Kazuyuki,,,Japan,Nt(CoD),
Hirokazu,D,KHi,1990,Hirokazu,Kore-eda,,19yy,Japan,Ty(Docu),
Hirsch,P,,1998,Hirsch,Steven,1961,,USA,Ty(Porn) St(Vivid Video),
Hirszman,D,LHz,1964-1988,Hirszman,Leon,,1988,Brazil,Note(also fn:Hirshman) Ty(Cinema Novo),
Hoblit,D,GHb,1996,Hoblit,Gregory,,,,Er(sp),
Hochbaum,D,WeK,1929,Hochbaum,Werner,,,Germany,ty(Docu,
Hodges,D,MHo,1980,Hodges,Mike,,,,,
Hodgson,C,,1909-1948,Hodgson,James Samuel,1890,1966,Great Britain,Ww(Schomburgk) Ty)Docu),
Hoellering,PWD,GHo,1951,Hoellering,Goerge,1999,1980,Austria,,
H.Hoffman,D,HeH,1955-1957,Hoffman,Herman,,,
K.Hoffman,D,KuH,1941-1958,Hoffman,Kurt,1912,,Germany,Ty(Comd),
M.Hoffman,D,MiH,1991,Hoffman,Michael,,,USA,,
Hofsiss,D,JHs,1982,Hofsiss,Jack,,,USA,,
Hogan,D,DHg,1996,Hogan,David,,,,,
J.Hogan,D,JPH,1937-1944,Hogan,James P.,1891,1943,USA,,
P.Hogan,AWPD,PJH,1994-1997,Hogan,Paul J.,,,Australia,Mt(Jocelyn Moorhouse),
Hal~Holbrook,P,,1970,Holbrook,Hal,,,USA,"Mt(Josephine Piranesi, P)",
A.Holland,WD,AgH,1988,Holland,Agnieszka,1948,,Poland,Ww(Andrzej Wajda),
T.Holland,D,THo,1985-1989,Holland,Ted,,,USA,,
Holleb,D,AHo,1988,Holleb,Alan,,,,Er(dow),
S.Holt,PED,SHo,1958-1971,Holt,Seth,1923,1971,Great Britain,St(Ealing),
Honda,D,InH,1957,Honda,Inoshiro,,,Japan,Er(USA),
Hondo,WD,MdH,1994,Hondo,Med,,,Mauritania,,
Hong,D,EHo,1983,Hong,Elliot,,,USA,,
Honigmann,D,HHm,1999,Honigmann,Heddy,,,Holland,,
T.Hooper,D,ToH,1974-1986,Hooper,Tobe,,,USA,Ty(Horr),
D.Hopper,AD,DHo,1969-1988,Hopper,Dennis,1935,,USA,,
E.Hopper,D,EMH,1924,Hopper,E.Mason,,,USA,,
J.Hopper,D,JHo,1953-1970,Hopper,Jerry,1907,,USA,Ty(Actn: Kung Fu) Ww(Hitchcock),
Hooks,D,KeH,1991,Hooks,Kevin,,,,,
A.Hopkins,D,AHp,1996,Hopkins,Anthony,,,,,
S.Hopkins,D,SHp,1991,Hopkins,Stephen,,,,,
Horman,D,ShH,1981,Horman,Sherry,,,USA,Nt(works in Germany),
Horn,D,LeH,1959-1962,Leonard,Horn,,,USA,Ww(Hitchcock; TV),
Hornblow,P,,1929-1963,Hornblow,Arthur Jr.,1893,1983,USA,St(Paramount),
Horne,D,JWH,1920-1942,Horne,James W.,1880,1942,USA,Ty(Comd),
Horner,D,HHo,1952-1956,Horner,Harry,,,USA,St(FilmMakers),
Hoskins,AWD,BHo,1989,Hoskins,Bob,,,USA,,
Hossein,DA,RHn,1964,Robert,Hossein,,,France,Er(France),
Houck,D,JHj,1976,Houck,"Joy, jr.",,,USA,,
Hough,D,IHk,1971,Hough,John,,,USA,,
Houseman,D,IHm,1980,Houseman,John,,,USA,Er(last\_name),
Houston,D,RoH,1980,Houston,Robert (Bobby),,,USA,,
L.Howard,APD,LHo,1941-1943,Stainer,Leslie,1890,1943,Hungary,Mainly(A),
C.Howard,DW,CHo,1969-1976,Howard,Cy,1915,,USA,,
R.Howard,AD,RHo,1982-1989,Howard,Ronald,1953,,USA,Also(child actor Ronny),
W.K.Howard,D,WKH,1924-1943,Howard,William K.,1899,1954,USA,,
Howe,CD,JmH,"1952, 1917-1975",Wong,Tung Jim,1899,1976,China,Nt(given\_name translated to James),
Howell,AD,CTH,1996,Howell,C. Thomas,,,USA,,
Howitt,D,PHo,1998,Howitt,Peter,,,,,
Howley,D,IHo,1993,Howley,John,,,,Ty(Cart),
Hsiaahsien,D,HHH,1995,Hsiaa-hsien,Hou,,,Taiwan,,
Hubbard,D,LuH,1928-1929,Hubbard,Lucien,,,USA,,
R.Hudlin,D,RnH,1990,Hudlin,Reginald,,,,,
W.Hudlin,D,WnH,1990,Hudlin,Warrington,,,,,
H.Hudson,D,HuH,1982-1984,Hudson,Hugh,,,,,
Alb.Hughes,D,AbH,1992,Hughes,Albert,1973,,USA,,
All.Hughes,P,,1992,Hughes,Allen,1973,,USA,Si(Alb.Hughes),
B.Hughes,D,BHu,1997,Hughes,Bronwen,,,,,
H.Hughes,PD,HHu,1930-1948,Hughes,Howard,1905,1976,USA,"Mt(Jean Peters) Lw(Jean Harlow, Jane Russell) St(RKO 1948-1954)",
J.Hughes,WD,IHu,1984-1987,Hughes,John,,,Great Britain,Alias(Edmond Dantes),
K.Hughes,D,KHu,1952-1978,Hughes,Ken,1922,,Great Britain,,
T.Hughes,D,THg,1991,Hughes,Terry,,,,,
Hui,D,AHu,1983-1990,Hui,A.,,,,Nt(lost),
Huffman,AD,DHu,1999,Huffman,Dustin,,,USA,,
Humberstone,D,HBH,1932-1983,Humberstone,H.Bruce,1903,,USA,"Ty(action, musicals)",
Humphrey,D,WmH,1911,Humphrey,William,,,USA,,
Hunebelle,D,AHb,1965,Hunebelle,Andre,,,France,,
Hung,DW,TrH,1993-1997,Hung,Tran Anh,,,Vietnam,,
Hunt,ED,PHt,1969-1983,Hunt,Peter,1928,,Great Britain,,
R.Hunter,AP,RHu,,Fuss,Martin (Ross),1921,,USA,,
T.Hunter,D,THu,1980-1987,Hunter,Tim,,,USA,,
Huntgeburth,DW,HrH,1991,Huntgeburth,Hermine,,,Germany,Gd(F),
G.A.Hurd,PW,,1977-1989,Hurd,Gale Ann,,,USA,Nt(Stanford '77) Mt(J.Cameron) Gd(F),
Hurst,D,BDH,1936-1950,Hurst,Brian Desmond,,,Great Britain,,
xHussein,D,xHu,1948,Hussein,gn,,,India,,
W.Hussein,D,WHu,1963-1995,Hussein,Waris,1938,,India,Ty(TV),
D.Huston,D,DH,1987,Huston,Danny,,,USA,Ch(John Huston),
J.Huston,D,IH,1941-1987,Huston,John,1906,1987,USA,"Ch(Walter Huston) Mt(1,2,3, Ricki Soma,)",
B.Hutton,D,BGH,1970-1983,Hutton,Brian G.\,,,USA,,
T.Hutton,D,TiH,1998,Hutton,Timothy,,,USA,,
Hyams,DPW,PHy,1972-1992,Hyams,Peter,1943,,USA,,
Hytner,D,NHy,1994-1998b,Hytner,Nicholas,,,Great Britain,,
Francis~Iles,B,,1935,Cox,Anthony Berkeley,,,Great Britain,,
Im,D,KTI,1993,Im,Kwon-Taek,,,South Korea,,
Imamura,D,ShI,1950-1998,Imamura,Shohei,1927,,Japan,Nt(founded a film school),
Imboden,D,MaI,1998,Imboden,Markus,,,Germany,,
R.Ince,AD,RaI,1921-1937,Ince,Ralph,1882,1937,USA,Ty(British quota quickies),
Th.Ince,DP,ThI,1911-1925,Ince,Thomas H.,1882,1924,USA,NT(innovative productions),
Rex~Ingram,AWD,RxI,1921-1933,Hitchcock,Reginald,1892,1950,Ireland,"Inf(David Lean, Michael Powell)",
Iosseliani,D,OIo,1993,Iosseliani,Otar,,,,,
D.Ireland,D,DIl,1996,Ireland,Dan,,,,,
J.Ireland,AD,IIl,1954,Ireland,John,1914,,Canada,,
Irvin,D,IIr,1980-1996,Irvin,John,,,Great Britain,Nt(works in US),
Irving,D,DIr,1980-1984,Irving,David,,,USA,Er(dow),
Isasmendi,DWP,AII,1964-1986,Isasmendi,Antonio Isasi,,,Spain,,
Ismael,D,UsI,1954,Ismael,Usmar,,,Indonesia,,
Israel,D,NIs,1984,Israel,Neal,,,USA,,
Itami,DW,JI,1984-1989,Itami,Juzo,1934,,Japan,Mt(Miyamoto Nobuko) InB(Ozu) Ch(Mansaku Itami),
Ivory,WD,JIv,1953-1987,Ivory,James,1928,,USA,Nt(early films in India),
Jablonski,D,DzJ,1999,Jablonski,Dariusz,,19yy,Poland,,
M.Jackson,D,MiJ,1990-1993,Jackson,Mick,,,Great Britain,Ty(TV),
P.Jackson,WD,PaJ,1941-1964,Jackson,Patrick,,,Great Britain,,
W.Jackson,D,WlJ,1949,Jackson,Wilfred,,,USA,Ww(Disney),
Peter.Jackson,D,PeJ,1993,Jackson,Peter,,,,,
Jacobs,D,AJa,1995,Jacobs,Alan,,,,note(Stanford; 1991),
Jacobson,D,AJs,1927,Jacobson,Arthur,,,USA,St(Paramount),
Jaeckin,D,JuJ,1974-1985,Jaeckin,Just,,,France,,
Jacquot,D,BJq,1990-1995,Jacquot,Benoit,,,France,,
Jaglom,DA,HJ,1971-1980,Jaglom,Henry,1941,,USA,Ty(excentric) St(independent) Ww(Orson Wells) Lw(Andrea Marcovicci; singer) Mt(Victoria Foyt; A),
Jameson,D,JeJ,1972-1980,Jameson,Jerry,,,USA,,
Jarman,D,DeJ,1978-1994,Jarman,Derek,,,USA,,
Jarmusch,D,JJm,1983-1989,Jarmusch,Jim,,,USA,,
Jarrot,D,CJ,1962-1982,Jarrot,Charles,1927,,Great Britain,,
Jason,D,LeJ,1928-1952,Jason,Leigh,1904,1979,USA,Ty(sec.features),
Jean,D,RJe,1989,Jean,Raymond,,,France,,
Jeffries,ADW,LJe,1970-1978,Jeffries,Lionel,1926,,Great Britain,,
Jeffrey,D,TJe,1979,Jeffrey,Tom,,,USA,,
Jenkins,WD,TJk,1998,Jenkins,Tamara,,,,Ge(F),
Jennings,D,HuJ,1943,Jennings,Humphrey,,,Great Britain,Ty(Docu),
H.Jessup,V,,1988,Jessup,Harley,,,USA,Nt(Stanford MFA '78),
Jewell,D,AuJ,1957,Jewell,Austen,,,USA,,
Jewison,D,NJ,1963-1988,Jewison,Norman,1926,,Canada,,
Jhabvala,W,,1965-1993,Jhabvala,Ruth Prawer,,,Germany,"Ww(Ivory, Merchant)",
Jimenez,WD,NJi,1992,Jimenez,Neal,,,USA,,
Joanou,D,PhJ,1990,Joanou,Phil,,,,,
Jodorowsky,DWA,AJy,1971,Jodorowsky,Alexendro,,,Mexico,Er(Or),
C.R.Joffe,P,,1985,Joffe,Charles R.,,,\US,Ww(Woody Allen),
A.Joffe,CDW,AxJ,1946,Joffe,Alexandre,1918,,France,,
M.Joffe,D,MkJ,1996-1998,Joffe,Mark,,,France,,
R.Joffe,D,RoJ,1984-1999,Joffe,Roland,,,Great Britain,,
A.Johnson,D,AlJ,1983,Johnson,Alan,,,,,
L.Johnson,D,LaJ,1967-1983,Johnson,Lamont,1920,,USA,,
M.S.Johnson,WD,MSJ,1998,Johnson,Mark Steven,,,USA,,
P.R.Johnson,D,PRJ,1994,Johnson,Patrick Read,,,,,
Nunally~J.,WPD,NuJ,1953-1965,Johnson,Nunally,1897,1977,USA,,
