H1,Always Tell Your Wife,1922,Se.Hicks,Lasky,"SFamous, S*",sbw,Dram,aw,lc,CoD(Hitchcock),
IDu22,Wide Saragossa Sea,1993,Duigan,PN:,SU:,col,"Romt,Horr",aw,"Jamaica, West Indies; estate, England; T(1850)",B(Jean Rhys) C(Geoff Burton) M(Stewart Copeland) R(NC17),
IDu24,Sirens,1994,Duigan,PN:,SMiramax,col,"Romt, Comd",aw,"town, Australia; T(1930)",R(R),
IDu28,Lawn Dogs,1998,Duigan,PU:,SU:,prc,Ctxx,,lc,,
JCh5,Dragon Lord,1982,J.Chan,PU:,SU:,prc,Actn,,"City, Lungshan, China",,
JCh10,Police Story,1985,J.Chan,PN:,SU:,col,"Comd,Actn",aw,HongKong,,
JCh13,Armour of God,1986,J.Chan,PN:,SU:,col,"Comd,Actn",aw,HongKong,,
JCh15,Dragons Forever,1986,J.Chan,PN:,SU:,col,"Comd,Actn",aw,HongKong,,
JCh20,Police Story II,1988,J.Chan,PN:,SU:,col,"Comd,Actn",aw,HongKong,,
JFD10,Ca va faire mal,1982,Davy,PN:,SU:,prc,"CnR,Comd",aw,lc,,
JHs10,I'm Dancing As Fast As I Can,1982,Hofsiss,PN:,SU:,prc,BioP,,lc,R(R) W(David Rabe) B(Barbara Gordon),
JPK10,Tm:The Chosen,1982,Kagan,"PN:Edie Landau, Ely Landau",SU:,\Mlab,Dram,H,lc,R(PG) B(Chaim Potok),
JPK15,Tm:The Sting II,1983,Kagan,J.Lang,SUniversal,\Tcol,Susp,H,"Chicago, IL",R(PG),
JMl1,That Championship Season,1982,Js.Miller,Golan,SCannon,\Mcol,Dram,H*,"baseball fields, US",R(PG),
JSo15,A Nightmare on Elm Street Part Two: Freddy's Revenge,1985,Sholder,Robert Shaye,SNewLine,\DeLuxe,Horr,H,"town, USA",,
KaK12,A Very Moral Night,1983,Makk,PN:,SU:,prc,Ctxx,aw,lc,Er(19xx),
KaK14,Lily in Love,1984,Makk,PN:,SU:,prc,Ctxx,aw,lc,Er(19xx),
KFi10,Airplane II: The Sequel,1982,Finkleman,Koch,SParamount,col,"Comd, Disa",,space plane,VT() W(Finkleman) R(PG),
KrK5,The Principles of Hygiene and Safety in a Copper Mine,1982,Kieslovski,PN:,SU:,prc,Docu,aw,,Er(19xx),
KrK20,A Short Film About Killing,1982,Kieslovski,PN:,SU:,prc,Noir,aw,,Er(19xx),
KrK22,Blind Chance,1982,Kieslovski,PN:,SU:,prc,Ctxx,aw,"Warsawa, Poland",Ser(Commandments:1-10),
KrK25,Decalogue,1988,Kieslovski,PN:,SU:,prc,Ctxx,aw,"Warsawa, Poland",Ser(Commandments:1-10),
KrK30,Ein kurzer Film Uber die Liebe,1988,Kieslovski,PN:,SU:,prc,Romt,aw,"Warszawa, Poland",ER(title orig),
KrK35,Le Double Vie de Veronique,1990,Kieslovski,PN:Leonardo delaFuento,SAries,col,Romt,aw,"Paris, France; Krakow, Poland","Er(Pr?,St?) M(Zbigniew Preisner) Seen(21Dec1991) Alt(The Double Life of Veronique; USA)",
KrK38,Blue,1993,Kieslovski,PN:,SU:,prc,Noir,aw,"Paris, France",Ser(Tricol; 1),
KrK39,White,1994,Kieslovski,PN:,SU:,prc,Noir,aw,"Paris, France","Ser(Tricol; 2) Lang(\Fr, \Po)",
KrK40,Red,1994,Kieslovski,PN:,SU:,prc,Noir,aw,,Ser(Tricol; 3),
LaK1,Body Heat,1982,L.Kasdan,Fred T. Gallo,SWarners,\Tcol,Susp,H*,,W(L.Kasdan) M(John Barry) Seen(7Aug1989) R(R),
LaK2,The Big Chill,1983,L.Kasdan,"L.Kasdan, Michael Shawberg",SU:,col,Comd,aw,SC,"R(R) W(L.Kasdan, Barbara Benedek)",
LaK9,Silverado,1985,L.Kasdan,PN:,SU:,col,Comd,,,B(Anne Tyler),
LaK13,The Accidental Tourist,1989,L.Kasdan,"PN:L.Kasdan, Charles Okun, Michael Grillo",SWarners,\Tcol,Comd,"AAN, NYFC","Baltimore, MD; London, England; Paris, France",B(Anne Tyler) VT() Seen(5Dec1992),
LaK15,Grand Canyon,1991,L.Kasdan,PN:,SU:,col,Noir,,"L.A., CA","R(R) W(L.Kasdan, Meg Kasdan)",
LaK18,Wyatt Earp,1994,L.Kasdan,"PN:Jim Wilson, Costner, L.Kasdan",SWarners,col,West,,"Mo; Dodge City, Ka; Tombstone, AZ; T(1881)","R(PG13) W(Dan Gordon, L.Kasdan) Le(3.5h)",
MCa10,Tm:Fighting Back,1982,Caulfield,PN:,SSamson SL:Australia,\Ecol,Dram,H,"school, Australia",
MGA14,Half of Heaven,1986,Aragon,PU:,SU:,prc,Romt,,"csd, Spain; Madrid, Spain",Lang(\Sp),
MRm10,Tm:The House on Sorority Row,1982,Rosman,PN:,SU:,prc,CTxx,aw,lc,R(R) W(Mark Rosman),
MRm20,The Invader,1996,Rosman,PU:,S:Spectator:,col,SxFi,aw,,Er(19xx),
NeJ10,Angel,1982,N.Jordan,Boorman,SEire,\Tcol,Dram,H*,Ireland,R(R) W(N.Jordan) Alt(Danny Boy; USA),
NeJ12,The Company of Wolves,1984,N.Jordan,"PN:Chris Brown, Stephen Wooley",SITC,col,Fant,H**,T(1800),C(Bryan Loftus),
NeJ14,Mona Lisa,1986,N.Jordan,PU:,SU:,\Tcol,Dram,aw,"London, England; Brighton, England",W(Leland),
NeJ15,High Spirits,1986,N.Jordan,PN:,SU:,prc,Comd,aw,lc,Er(19xx),
NeJ16,We're No Angels,1989,N.Jordan,PN:Art Linson,SParamount,\Tcol,Comd,,"town, VT",Seen(25May1990),
NeJ20,The Miracle,1990,N.Jordan,PN:,SU:,prc,Dram,aw,"Bray, Ireland; Dublin, Ireland",M(: Stardust) C(Philippe Rousselot),
NeJ22,The Crying Game,1992,N.Jordan,PN:Stephen Wooley,SMiramax,\Ecol,Susp,"AAN, AAN dir","Belfast, Ireland; London, England","M(:When a Man Loves a Woman, Stardust) C(Philippe Rousselot) W(N.Jordan; AA) Seen(16Apr1993) Inc(62M)",
PaB10,Grease 2,1982,Birch,"PN:Robert Stigwood, Allan Carr",SParamount,\Mcol,Musc,H,"high school, USA",R(PG),
RiB1,My Favourite Year,1982,Benjamin,PN:Michael Gruskoff,"SMGM-U.a., Brooksfilms",\Mcol,Comd,H**,,R(PG),
RiB21,Mermaids,1990,Benjamin,"PN:Lauren Lloyd, Wallis Nicita, Patrick Palmer",SOrion,col,"Comd,Romt",H,"town, MA; T(1963)",R(PG13) V(Stuart Wurtzel),
RiB25,Made in America,1993,Benjamin,"PN:Arnon Milchan, Michael Douglas, Rick Bieber",SWarners,\Tcol,Comd,,"Berkeley, CA",R(PG13) W(Holly Goldberg Sloan) Seen(16Sep1993),
RiB28,Mrs.~Winterbourne,1996,Benjamin,PU:,S:Columbia Tristar,col,Comd,aw,"S.F., CA",Seen(16Sep1996),
RiB30,City Heat,1998,Benjamin,Fritz Manes,S:Malpaso SWarners:,col,Dram,,T(1920),"W(Sam O. Brown, Joseph C. Stinson)",
RLo10,Tm:Brimstone and Treacle,1982,Loncraine,"PN:Alan E. Salke, Herbert Solow",SNamar,\Tcol,Dram,H*,lc,R(R) W(D.Potter),
RLo11,Tm:The Missionary,1982,Loncraine,PN:,SU:,prc,CTxx,,"East End, London, England",R(R),
RT1,Personal Best,1982,Towne,PN:,SWarners,prc,Dram,aw,lc,W(Towne) R(R),
RT20,Tequila Sunrise,1988,Towne,PN:Thom Mount,SU:,col,Myst,RE**+,"LA, CA",W(Towne),
RzB10,Interrogation,1982,Bugajski,PN:,SU:,prc,Dram,aw,Poland,Nt(Banned to 1990),
SLr10,Tm:The Intruder,1982,S.Leroy,PN:,SU:,prc,CTxx,aw,lc,R(PG),
StL10,Tm:Tron,1982,Lisberger,"PN:Lisberger, Kushner",SDisney,\Tcol,ScFi,H*,lc,R(PG) W(Lisberger) C(Bruce Logan) M(Michael Femer; AAN),
SuS12,Desperately Seeking Susan,1985,Seidelman,"PN:Sarah Pillsbury, Midge Sanford",SOrion,\DeLuxe,Comd,"F86,H*",lc,,
SuS14,She-Devil,1986,Seidelman,PN:,SU:,prc,CTxx,aw,lc,Er(19xx),
SuS16,Making Mr.~Right,1987,Seidelman,"PN:Mike Wise, Joel Tuber",SU:,col,"Romt,ScFi",RE***+,R(R),
SuS20,Cookie,1989,Seidelman,PN:,"SLorimar, Warners",\DuArt,"Comd,Susp",aw,"NYC, NY; NJ",
TAv1,Things Are Tough All Over,1982,T.Avildsen,PN:,SU:,,Comd,,,R(R) W(Cheech Marin),
UEd10,Christiane F.,1982,Edel,PN:Hans H. Kadan,"SMaran, SFox",col,Docu,H*,,R(R),
UEd20,Last Exit To Brooklyn,1990,Edel,PN:,SNeue Constantin,col,Dram,,"Brooklyn, NYC, NY",B(Hubert Selby~jr.) R(R),
UEd25,Body of Evidence,1992,Edel,deLaurentiis,SU:,col,Dram,,,,
WaW1,Chan is Missing,1982,Wang,PN:,SU:,,Myst,,"NY,NY",
WaW2,Diem Sum,1984,Wang,PN:,SU:,,Romt,,"SFO,CA",Seen( 1984) Er(1984?),
WaW3,Slam Dance,1987,Wang,PN:,SU:,col,Dram,,,,
WaW4,Eat a Bowl of Tea,1989,Wang,PN:Tom Sternberg,SColumbia,\DeLuxe,Dram,,"Chinatown, N.Y., NY",B(Louis Chu),
WaW5,"Life is Cheap, but Toilet Paper is Expensive",1989,Wang,PN:,SColumbia,,Dram,aw,lc,,
WaW10,The Joy Luck Club,1993,Wang,Ol.Stone,"SHollywood, Columbia",col,Dram,aw,"S.F., CA; China","B(Amy Tan) W(Amy Tan, Ronald Bass)",
WaW13,Smoke,1997,Wang,PU:,SU:,prc,Ctxx,,lc,W(Auster) Er(19xx),
WaW15,Chinese Box,1998,Wang,PU:,SU:,prc,Romt,,HongKong; T(1997),,
WLu10,Tm:Vigilante,1982,Lustig,PN:,SU:,prc,CTxx,CG*,lc,R(R),
xHe10,Stuck on You!,1982,Herz,PN:,SU:,,Fant,,,CoD(Weil),
YlG10,Yol,1982,UnYear82Guney,"PN:Serif G\""oren",SCactus Film SL:\Sz wizerland,col,Docu,aw,lc,"W(Guney, Serif G\""oren) Lang(\Tu)",
Z8210 I Married a Shadow,1982,UnYear82,PU:,SL:\Fr,prc,Dram,,,,
Z8220 La Vie Continue,1982,UnYear82,PU:,SU:,prc,Ctxx,,lc,,
ABz10,Tm:Portrait of a Hitman,1983,Buckhantz,PN:,SU:,prc,Ctxx,aw,lc,W(Harold Yablonsky),
AdL5,Flashdance,1983,Lyne,"PN:Don~Simpson, Jerry~Bruckheimer, Guber, Peters",SParamount,\Mlab,Musc,H*,"stripbars. Pittsburgh, PA","M(Giorgio Moroder, Irine Cara;AA) W(Tom Hedley) C(Don Peterman; AAN) Seen(1983) Inc(36.2M) R(R)",
AdL10,Fatal Attraction,1988,Lyne,PN:,SParamount,col,Romt,aw,lc,W(James Dearden) M(Puccini),
AdL14,Jacob's Ladder,1990,Lyne,PN:,SU:,prc,Dram,aw,"NYC, NY",W(Bruce Joel Robin) R(R),
AdL16,Indecent Proposal,1993,Lyne,PN:Sherry Lansing,SParamount,col,Dram,aw,"Sant Monica, CA; Las Vegas, NV",W(Amy Holden Jones) B(.1 (John Updike: Rabbitt is Rich)) R(R) Inc(260M) Seen(14Sep1993),
AdL20,Lolita,1997,Lyne,"PN:Mario Kassar, Joel B. Michaels",SGoldwyn,col,Dram,,"Cannes, France; T(1921); Beardsley College, CN; T(1947)",B(Nabokov) W(Stephen Schiff) Cost(58M),
AHu1,Boat People,1983,Hui,PN:,SL:China,,Docu,,Vietnam,,
AJo10,Love Letters,1983,A.Jones,Corman,SMillenium,\DeLuxe,Romt,H*,W(A.Jones),
AKa5,Ariel,1983,Kaurismaki,PN:,SU:,,Comd,,"Lapland; Helsinki, Finland",,
AKa10,Hamlet Goes Business,1985,Kaurismaki,PN:,SU:,,Comd,,France,Er(1985),
AKa15,The Match Factory Girl,1989,Kaurismaki,PN:,SU:,,"Noir, Comd",,Finland,Er(1992),
AKa20,La Vie de Boheme,1993,Kaurismaki,PN:,SU:,bnw,Dram,,"Paris, France",W(Kaurismaki),
AlJ1,To Be or Not To Be,1983,A.Johnson,Mel~Brooks,SFox,\DeLuxe,Comd,,"Warsaw, Poland",Seen(10Mar1988),
BMs10,Mickey's Christmas Carol,1983,Mattinsson,Mattinsson,SDisney,\Tcol,Cart,H***,"London, England",B(Charles Dickens) Le(26m),
BnG1,Olivia in Concert,1983,B.Grant,PU:,S:MCA,prc,Docu,,,,
BnG12,Sweet Poison,1991,B.Grant,PU:,SU:,col,CTxx,aw,,,
BnG13,Love Kills,1991,B.Grant,PU:,SU:,col,Susp,aw,,,
BSt5,Prince of Tides,1991,Streisand,"PN:Streisand, R.Andrews Lane",SColumbia,col,Dram,AAN,"NYC, NY","B(John Conroy) W(John Conroy, Becky Johnston) Er(sp P)",
BSt10,Innocent Blood,1993,Streisand,PN:,SHBO,col,Dram,,,Er(D),
BSt15,The Mirror Has Two Faces,1996,Streisand,"Streisand, Milchan","S:Tristar, Sony",col,Romt,--,"Columbia Un., NYC, NY",W(Richard Gravense) Er(W:Bernard Lagraves) Seen(3Mar1997),
BSw10,La Balance,1983,Swaim,PN:,SU:,prc,Ctxx,aw,lc,Lang(\Fr),
ByB10,Fords on Water,1983,Bliss,PN:,SU:,TV,Dram,aw,\GB,,
CoF10,Rembetiko,1983,Ferris,PN:,SU:,prc,"Dram, Musc, BioP",aw,"slums, Smyrna, Greece",,
DCb10,Killing of Angel Street,1983,Crombie,PN:,SForest Home Films,col,Romt,H,"town, Australia",R(PG),
DdH10,Tendres Cousines,1983,D.Hamilton,PN:,SU:,prc,Porn,aw,"csd, France",,
DLo13,Wet Gold,1984,Lowry,PN:Bill Coker,SU:,col,Advt,,"Key West, FL",,
DWi10,Tm:Silver Dream Racer,1983,Wickes,PN:Rene Dupont,SRank,\Ecol,Dram,H,lc,R(PG),
EdE10,Il Deputado,1983,DelaEglesia,PN:,SU:,prc,Dram,aw,Spain,,
EHo10,Tm:They Call Me Bruce,1983,Hong,PN:,SU:,col,Comd,CG**,lc,R(PG),
FOz1,Dark Crystal,1983,Oz,PN:,SU:,prc,CTxx,aw,lc,,
FOz20,What About Bob?,1991,Oz,PN:,SU:,prc,"Comd, Dram",aw,lc,,
FOz22,Housesitter,1992,Oz,PN:,SU:,prc,Comd,aw,"Dobbs Mill, NE",,
FOz25,In & Out,1997,Oz,PU:,SU:,col,Dram,aw,"high school, IN",W(Paul Rudnick),
GCh10,Short Time,1983,Champion,PN:Todd Black,SU:,col,Actn,aw,"Seattle, WA",Seen(21Jul1992)
GCh20,The Cowboy Way,1994,Champion,PN:,SU:,col,West,aw,"N.Y.C., NY",,
GJo10,Buddy System,1983,Jordon,PN:,SU:,prc,Romt,CG**,lc,,
GoR1,Koyaanisqatsi,1983,Reggio,Reggio,SInstitute for Regional Education,\DeLuxe,Fant,"H*, EB***",,M(Philip Glass) C(Fricke) Seen(1987),
GoR2,Powaqqatsi,1988,Reggio,PN:,SU:,prc,Ctxx,aw,lc,M(Philip Glass) C(Fricke),
JJm1,Permanent Vacation,1983,Jarmusch,PN:,SU:,prc,Ctxx,aw,lc,,
JJm2,Stranger Than Paradise,1984,Jarmusch,PN:,SU:,bnw,,"F91, Cannes Camera d'Or","East village, NYC, NY; Cleveland, OH; FL",R(R),
JJm3,Down By Law,1986,Jarmusch,PN:,SU:,bnw,Ctxx,aw,lc,,
JJm4,Mystery Train,1989,Jarmusch,PN:,SL:W.Germany,col,Dram,aw,lc,,
JKw5,Tm:Eddie Macon's Run,1983,Kanew,PN:Martin Bregman,SUniversal,\Tcol,Advt,H,lc,R(PG),
JKw10,Tough Guys,1986,Kanew,PN:Joe Wizan,STouchstone,\DeLuxe,Comd,H,"old age home, USA",
JLB1,Terms of Endearment,1983,J.L.Brooks,Eisner,SParamount,col,Romt,"AA, AA dir","suburb, TX",R(PG) B(Larry McMurtry) W(J.L.Brooks),
JLB7,Broadcast News,1987,J.L.Brooks,PN:,SU:,col,Comd,,,,
JLB14,As Good As It Gets,1997,J.L.Brooks,"J.L.Brooks, Bridget Johnson, Kirstin",S:Sony,col,Romt Comd,"GG comd, AAN","NYC, NY; Brooklyn, NY; Baltimore, MD","B(,, Mary Quigley) W(J.L.Brooks, Mark Andrus, AAN) C(John Bailey) M(Hans Zimmer, AAN) Seen(6Jan1998)",
JLD10,Un Elephant Ca Trompe Enormement,1983,Dabadie,PN:,SU:,Comd,,,,Er(1983?),
JcS10,"Miles of Smiles, Years of Struggle",1983,Santino,PN:,SU:,prc,Ctxx,aw,lc,CoD(Paul Wagner),
JsS10,Tm:Easy Money,1983,Signorelli,PN:,SU:,prc,Comd,CG*,lc,R(R),
LCo10,Tm:Hercules,1983,Coates,PN:,SU:,col,Fant,CG*,Greece; T(1000BC),R(PG),
LDF10,Tm:Young Warriors,1983,Foldes,PN:,SCannon,col,Actn,H,,R(R),
LyL1,Testament,1983,Littman,PN:,SEntertainment Events,\CFcol,,H*,
MaC1,Tm:Valley Girl,1983,Coolidge,"PN:Wayne Crawford, Andrew Lane",SU:,,Romt,RW***,"LA, CA",R(R),
MaC4,Glory Days,1987,Coolidge,PN:,SU:,,Romt,aw,"seattle, WA",,
MaC8,Rambling Rose,1991,Coolidge,PN:,SU:,,Romt,aw,,W(B(Calder Willingham)),
MaC10,Crazy in Love,1992,Coolidge,"PN:Loan Stein, Karen Dorr",STNT,col,Romt,aw,"estate, Bainbridge island, WA",W(Gerald Ayres) B(Luanne Rice),
MaC11,Lost in Yonkers,1993,Coolidge,PN:Ray Stark,SColumbia,col,Comd,aw,"Yonkers, NY; T(1943)",W(B(N.Simon)),
MCh2,Stranger's Kiss,1984,Chapman,PN:,SU:,prc,CTxx,CG***,,R(R) Seen(15Apr1989),
MWh10,Matter of Heart,1983,M.Whitney,PN:,SU:,prc,"Docu, BioB",aw,Switzerlan,Nt(about C.G. Jung),
PB1,The Grey Fox,1983,Borsos,PN:,SU:,col,Ctxx,aw,,R(PG),
PGr5,The Draughtsman's Contract,1983,Greenaway,PN:David Payne,SBFi,col,Susp,H**,"csd, England",W(Greenway),
PGr7,A Zed and Two Naughts,1985,Greenaway,PN:,SU:,col,Ctxx,aw,England,M(Michael Nyman) Alt(One to One Hundred; USA),
PGr10,The Belly of an Architect,1987,Greenaway,"PN:Colin Callender, Walter Donohue","SMondial, Paramount",col,Surr,aw,"Rome, Italy","M(Wim Meters) Seen(30Aug1990),2Jan92 C(Sacha Vierney)",
PGr12,Drowning By Numbers,1988,Greenaway,PN:,SU:,prc,"Noir, Comd",aw,lc,W(Greenaway),
PGr16,Prospero's Books,1991,Greenaway,PN:,SMiramax,col,Dram,,"Milan, Italy; island",B(Shakespeare: The Tempest) M(Michael Nyman),
PGr17,The Baby of Macon,1993,Greenaway,PU:,SU:,col,Dram,aw,Italy; T(1600),C(Sacha Vierny),
PGr20,The Pillowbook,1997,Greenaway,PU:,S:Cinepix,col,Porn,aw,"Kyoto, Japan; Hong Kong",B(Sai Shonagon),
PGr22,8 1/2 Women,1999,Greenaway,PU:,SU:,prc,Kinky,,lc,,
PLf10,Le juge,1983,Lefebvre,PN:,SU:,prc,"BioP,Dram",aw,"Masrseille, France",,
PRb1,Tm:Lovesick,1983,P.Rosenberg,P.Rosenberg,SU:,\Tcol,Dram,H-,
PrH10,The Oresteia,1983,P.Hall,PN:,SBBC,TV,Dram,aw,Greece,"Nt(3 parts: Agamemnon, The Libation Bearers, The Eumendis)",
RbR1,This is Spinal Tap,1983,R.Reiner,PN:,SU:,,Musc,F03,,M(rock) R(R),
RbR2,Stand By Me,1986,R.Reiner,PN:,SU:,,Romt,,,B(St.King),
RbR3,The Princess Bride,1987,R.Reiner,"PN:Andrew Scheinman, R.Reiner",SFox,col,Romt,,fairyland,W(Wiliam Goldman),
RbR10,When Harry Met Sally,1989,R.Reiner,PN:,SCastle Rock,col,Romt,,"Univeristy, Chicago, IL; NYC, NY",W(N.Ephron) M(Harry Conick~jr.) Seen(1989),
RbR12,Misery,1990,R.Reiner,"PN:Andrew Scheinman, R.Reiner","SCastle Rock, Columbia",col,Romt,,"csd, CO",R(R) B(St.King) W(W.Goldman) C(Sonnenveld),
RbR14,A Few Good Men,1992,R.Reiner,PN:,"SCastle Rock,Columbia",\Tcol,Dram,AAN,"Mil.Inst., Guantanamo, Cuba",Cost(41M) W(B(Aaaron Serkin)),
RDu10,Angelo My Love,1983,Duvall,PN:,SU:,prc,Ctxx,aw,,R(R) W(Robert Duvall),
RDu15,The Apostle,1997,Duvall,PU:,SOctober,col,Dram,aw,"church, LA",W(Duvall) Cost(5M),
RiC10,Tm:Hell's Angels Forever,1983,Chase,PN:,SU:,col,Docu,CG*,"roads, USA",R(R),
RMw10,Overexposed,1991,Markowitz,PN:Debra do Maio,SABC,\CFIcol,Dram,aw,"suburb, Chicago, IL",Seen(11Oct1992),
RMw15,Nicholas - a Child's Heart Lives On,1998,Markowitz,PU:,SU:,prc,Docu,,Italy,,
RoD10,Tm:The Black Stallion Returns,1983,Dalva,Coppola,SMGM-U.A.,\Tcol,Advt,H,,R(PG),
RPe8,Threshold,1981,Pearce,"PN:Michael Burns, Jon Slan",S:Paragon,col,"Docu,Dram",CG***,,"hospital, USA",R(PG) W(Salter),
RPe12,Country,1984,Pearce,William D. Witcliff,STouchstone,\Tcol,,H*,,R(PG),
RPe20,The Long Walk Home,1991,Pearce,,SU:,\Tcol,Dram,,"Montgomery, Al; T(1951)",,
RVO10,Tm:Angel,1983,ONeil,PN:,SU:,prc,CTxx,aw,lc,R(R),Er(=NeJ10),
RWs10,Tm:Hambone and Hillie,1984,Watts,PN:Gary Gillingham,SU:,col,Dram,H,,R(PG),
PBm1,Risky Business,1983,P.Brickman,"PN:Steve Tisch, John Avnet","S:Geffen,Warners",\Tcol,"Comd, Porn",H,"mansion, Chicago, IL",W(S.Brickman) Seen(4Dec1992),
PBm2,Men Don't Leave,1989,P.Brickman,PN:,SU:,col,Romt,,Baltimore MD,,
SiN10,New York Nights,1983,Nuchtern,PN:,SU:,prc,Porn,aw,lc,R(R) W(Romano Vanderbes),
SlT10,Tm:Liquid Sky,1983,Tsukerman,PN:,SU:,col,"Dram,Comd",CG***,"Manhattan, NYC, NY",R(R),
SvF10,I Promise to Remember,1983,Fischler,PN:,SU:,prc,Musc,aw,lc,,
TeB10,Tm:Slayground,1983,Bedford,"PN:John Dark, Gower Frost",SEMI,\Tcol,Actn,H,,R(R),
ToS1,The Hunger,1983,T.Scott,PN:Richard Shepard,SMGM-UA,\Mcol,Horr,"NYC, NY",R(R) Seen(26Jan1992),
ToS5,Top Gun,1986,T.Scott,"Jerry~Bruckheimer, Don~Simpson",SParamount,col,Actn,,"mil.inst., USA",C(Jeff.Kimball),
ToS10,Days of Thunder,1986,T.Scott,"PN:Don~Simpson, Jerry~Bruckheimer",SParamount,,Actn,,"racetracks, USA",R(PG13),
ToS12,Beverly Hills Cop II,1987,T.Scott,"Don~Simpson , Jerry~Bruckheimer",SU:,col,Comd,,"Beverly Hills, CA",,
ToS15,True Romance,1990,T.Scott,PN:,SU:,col,Actn,,"Detroit, MI; L.A., CA",W(Tarantino) R(R),
ToS21,Crimson Tide,1995,T Scott,"Don~Simpson , Jerry~Bruckheimer",SU:,col,Advt,aw,"submarine, Mediterranean; Pacific",C(Dariusz Wolski) W(Michael Schier) Seen(28Oct1995),,
ToS23,The Fan,1996,T Scott,PN:Wendy Finerman,S:Tristar,col,Susp,aw,,R(R),
VZg10,Divine Waters,1983,Zaggario,PN:,SU:,prc,BioP,aw,lc,,
WiD10,Tm:Timerider: The Adventure of Lyle Swann,1983,Dear,PN:,SU:,col,"Actn, ScFi",CG**,Mexico; T(1875),R(PG),
WTMx,The Old Well,1983,Tianming,PN:,SU:,,Dram,aw,lc,Er(1983?),
ACx10,Repo Man,1984,A.Cox,PN:,SMCA-Universal,prc,Comd,F32,"L.A., CA",W(A.Cox) R(R),
AiN10,,1984,Naderi,PU:,SU:,col,Dram,,lc,,
AvW10,Voyeur,1991,vanWarmerdam,PN:,SU:,prc,Dram,aw,lc,,
AvW16,The Dress,1996,vanWarmerdam,PU:,SGraniet,prc,Ctxx,,lc,,
AvW19,Little Tony,1998,vanWarmerdam,PU:,SGranie,prc,Ctxx,,lc,,
AzC10,A Woman's Pale Blue Handwriting,1984,Corti,PN:,SORF,prc,Ctxx,aw,"Vienna, Austria",B(Franz Werfel),
ChS10,Tm:Irreconcilable Differences,1984,Shyer,PN:,"SLantana,Warners",\Tcol,"Romt, Comd",H,lc,R(PG),
ChS24,I Love Trouble,1994,Shyer,PN:,SU:,col,"Comd,Susp",,"train, USA","W(Shyer, Meyers)",
EPy5,Sugar Cane Alley,1984,Palcy,PN:,SL:\Fr,,Dram,aw,lc,,
EPy10,A Dry White Season,1989,Palcy,PN:,SU:,,Dram,aw,lc,W(Collin Welland) B(Andre Brink) Note(first U.S.),
FSh10,Tm:Savage Attraction,1984,Shields,PN:,SU:,prc,CTxx,aw,lc,R(R),
GnP10,Two Minute Warning,1984,G.Palmer,PU:,SU:,col,CnR,,"Olympics stadium, L.A., CA",Er(198x),
HuW10,Police Academy,1984,H.Wilson,PN:Paul Malansky,SWarners,\Tcol,Comd,H,"town, USA",R(R),
HuW12,Police Academy 2,1984,Wilson,PN:,SWarners,\Tcol,Comd,,,"R(R) Er(D, Lusted?)",
HuW15,Police Academy 3,1986,Wilson,PN:,SWarners,\Tcol,Comd,,,R(R),Er(D)
HuW22,Guarding Tess,1994,Wilson,"PN:Ned Tanen, Nancy Graham Tanen",STristar,col,Comd,,"waterfront, Washington DC; town, OH",R(PG13) Seen (24May1998),
HuW25,First Wives Club,1996,Wilson,PU:,SU:,col,Comd,aw,,Inc(100M) Seen(11Jan1997),
IHu5,Sixteen Candles,1984,J.Hughes,J.Hughes,SU:,,Comd,CG***,"high school, USA","Ser(Ringwald, 2) R(PG) W(J.Hughes)",
IHu11,The Breakfast Club,1985,J.Hughes,J.Hughes,SU:,,Comd,,,W(Columbus),
IHu12,Weird Science,1985,J.Hughes,PU:,SU:,prc,"ScFi, Romt",,"high school, USA",,
IHu15,"Planes, Trains, and Automobiles",1987,J.Hughes,J.Hughes,SU:,,Comd,,"NYC, NY; IA; Chicago, IL",W(J.Hughes) Er(1985?),
IHu18,Ferris Buellers Day off,1988,J.Hughes,PN:,SU:,,Comd,,,Er(1988?),
IHu22,Uncle Buck,1989,J.Hughes,PN:,SU:,,Comd,,,,
IHu25,Curly Sue,1991,J.Hughes,J.Hughes,SWarners,col,Romt,,,R(PG),W(J.Hughes) Seen(Mar1992) R(PG),
JCi3,A Girl's own Story,1984,Campion,PN:,Sschool,col,Dram,Sydney Film Festival,T(1960),M(Beatles),
JCi5,Two Friends,1986,Campion,PN:,STV,col,Dram,,,,
JCi10,Sweetie,1990,Campion,PN:,SArena film Pty,col,Dram,,,"W(Campion, Lee Gerard)",
JCi12,An Angel at my Table,1991,Campion,PN:,SU:,,BioP,,N.Z.,Le(3h),
JCi14,The Piano,1993,Campion,PN:Jan Chapman,SMiramax,col,Dram,"GP, AAN, AAN dir",N.Z.; T(1850),R(R) W(Campion: AA) M(Michael Nyman),
JCi17,Portrait of a Lady,1996,Campion,PU:,SU:,prc,Romt,,"Rome, Italy; London, England",B(Henry James) W(Laura Jones),
JlC4,Blood Simple,1985,J.Coen,E.Coen,SU:,col,Actn,aw,TX,W(E.Coen) C(Sonnenveld),
JlC7,Raising Arizona,1987,J.Coen,"E.Coen, Mark Silverman",SFox,col,Actn,F30,,W(E.Coen) C(Sonnefeld),
